Year,Entity,Gini,Top 1pc share,Top 10pc share,Bottom 50pc share,Ratio Top 10 Bottom 50 share,MLD,welfare_type
2011,Algeria,27.615730916236853,3.8747865931501098,22.86235803489025,31.264952882581092,73.12455617877406,0.1253313306653883,consumption
2000,Angola,51.956892491128755,11.86330052665759,40.24551558101154,16.67909018668339,241.29323080909785,0.5125764608983155,consumption
2008,Angola,42.7155149878257,7.5052688678873105,32.31173389803934,21.591433658763002,149.65071059524317,0.3116315023215396,consumption
2018,Angola,51.27211119824917,14.02083023103554,39.624425967731405,17.01769126395503,232.84254810556723,0.4778896475751662,consumption
1980,Argentina,40.83086045604474,,30.17537072128842,22.45604138788032,134.37528992787784,0.2918472108158794,income
1986,Argentina,42.80888699353998,7.47463972544952,32.20808275566343,21.663421829861058,148.67495545540973,0.3314282934552988,income
1987,Argentina,45.276366076962,8.28857372433778,34.2518896981301,20.2310840619386,169.3032839627675,0.3699705799852663,income
1991,Argentina,46.761739105939995,10.74739007699954,36.60929128787875,19.91660371110186,183.8129222176173,0.3824355608134426,income
1992,Argentina,45.46809298082467,7.661899967546421,34.28712165406062,20.00554250788896,171.388112272086,0.3693295137385985,income
1993,Argentina,44.85628585171292,7.50358048693691,33.20138920033517,20.18615226924967,164.4760663522394,0.3662670416353509,income
1994,Argentina,45.91680359255017,8.11686863687279,34.44659696165871,19.71760205735755,174.69972698229344,0.3802998646724758,income
1995,Argentina,48.90440325027265,8.83813934859744,36.97560342797953,18.09434255218301,204.34897438989051,0.4406590050235759,income
1996,Argentina,49.52442938019691,9.26600191712044,36.88060653953715,17.546877728390513,210.183299333448,0.4600137246038192,income
1997,Argentina,49.11047521919295,8.02978600651982,36.37426934293176,17.68976012799682,205.62330455438894,0.4495536172745649,income
1998,Argentina,50.7336437789718,9.36743301697921,38.05133958193847,16.84362077829714,225.9095005924575,0.4774046445882275,income
1999,Argentina,49.79204137208139,8.625843982749549,37.04826959402942,17.27086776073857,214.51307547065076,0.4618117851188393,income
2000,Argentina,51.06395767594252,8.6276172852012,37.70048651577811,16.36129735855332,230.42479877715283,0.4927968981152795,income
2001,Argentina,53.34310600620975,9.00092703450042,39.47738588365032,15.0190092400926,262.84946798133086,0.5509105013980625,income
2002,Argentina,53.793758337796405,10.03784348025151,40.50619021272617,15.02849060514508,269.529331168219,0.5422985801297211,income
2003,Argentina,50.89715698379784,9.79963777672039,37.68532394737455,16.486607955431502,228.58142832807,0.4864336376292281,income
2004,Argentina,48.37703458741336,8.04151420135406,35.23599359729962,17.749907563115528,198.51367378678827,0.4351938299991334,income
2005,Argentina,47.70735509214673,8.12801907984543,34.89429285140151,18.22650054224922,191.44812121512945,0.4204570379860013,income
2006,Argentina,46.346079967163526,7.8104610121874005,33.73475466470071,18.94948055358052,178.0246934437815,0.4008061347027418,income
2007,Argentina,46.173556313334764,8.04227273798585,33.6722634156849,19.06327980228641,176.63415616260494,0.3923191189955698,income
2008,Argentina,44.87679026711821,7.27625540530413,32.40760020448765,19.791499673484232,163.74504579815095,0.3722772250898831,income
2009,Argentina,43.65419704989163,6.367844813797941,31.249503157101,20.445919622039945,152.83980243869877,0.3530367598433817,income
2010,Argentina,43.58321825728346,6.60243864651444,31.7001107905312,20.63274769396248,153.63979272526672,0.3435880831404799,income
2011,Argentina,42.64528063979222,6.2713399933451806,30.95709934596045,21.15903507447926,146.30676321955258,0.326800680405081,income
2012,Argentina,41.32619793924652,5.91029088240499,29.683242510486927,21.8237212911569,136.01366198951024,0.3092803598106282,income
2013,Argentina,40.94544219759075,5.66895102457522,29.37188848766573,22.03288887343279,133.30929346755926,0.3027205681421216,income
2014,Argentina,41.63278985481589,6.09584235882948,29.92117818211179,21.63195081775044,138.3193704266353,0.3090274895901895,income
2016,Argentina,42.03252890095214,6.17665211179959,30.41932492186919,21.50369109079568,141.46094637161946,0.3168453272380374,income
2017,Argentina,41.134488438728376,5.751686636341931,29.7044196449902,22.022865158496153,134.87990518586358,0.3035005649047078,income
2018,Argentina,41.3424983747329,5.92263296972394,29.83020878175115,21.86661836191659,136.41893907886612,0.3085873002624958,income
2019,Argentina,42.90585043967283,6.499500167280341,31.0145686349615,20.95155785341236,148.02989282207568,0.3322307809665997,income
2020,Argentina,42.34329107083751,5.7841345780888505,30.30282523027129,21.074826829043822,143.78682907377487,0.3205251064810617,income
1996,Armenia,44.41862299727733,9.990623234305861,35.22151334373353,21.19570046749689,166.17291510485765,0.3354787297875751,income
1999,Armenia,36.21972429976161,7.501645744922531,29.62717127470397,26.31874648157614,112.57060170188507,0.218430022682792,consumption
2001,Armenia,35.36435897259906,6.393682303207671,29.09673959736316,26.929963873099812,108.04596595254895,0.2063373834688429,consumption
2002,Armenia,34.77967434362492,6.89115138701142,28.999344878283328,27.392142471881858,105.86738480953532,0.2000021505553029,consumption
2003,Armenia,33.02808687042925,7.534493029954691,28.19694775433056,28.59911814481363,98.5937664635439,0.1820946607943599,consumption
2004,Armenia,37.50563253607403,9.02310430366881,31.688368377106457,26.072292423064763,121.54039952801945,0.2373834374673204,consumption
2005,Armenia,35.99235344377731,8.55105918495362,30.77605821578018,26.995989547584983,114.00233416719988,0.2177629881714202,consumption
2006,Armenia,29.7099847661435,5.162957186818129,24.45401245869337,30.03168770265919,81.42736665621379,0.1458726641428381,consumption
2007,Armenia,31.22605825894329,4.89609114927684,25.12137998395635,29.06895444377404,86.41996406354004,0.1601372164812154,consumption
2008,Armenia,29.18814172710552,4.7247209388268905,23.69014965442912,30.14114572524249,78.59737605989272,0.1397946216754774,consumption
2009,Armenia,28.015877401642246,4.352560539187119,22.91877485456277,30.9453958781373,74.06198629617377,0.1277639796916488,consumption
2010,Armenia,29.99258234323411,5.86680275392539,25.03390047505026,30.059406281235894,83.28142026769595,0.1487552976199838,consumption
2011,Armenia,29.35294582000863,5.19498280858308,23.96658046567289,30.22921905649359,79.28283036648473,0.1415770596623831,consumption
2012,Armenia,29.602261425865674,5.60550277734315,24.54022155878926,30.18746987143267,81.2927405420367,0.1451348548124422,consumption
2013,Armenia,30.57966315233129,5.59484382907005,24.68546419520827,29.434195629098358,83.8666172715264,0.15655967306116,consumption
2014,Armenia,31.48329065365821,5.96631803821753,25.74396952392892,28.96640171672348,88.87527617579742,0.1651664337631551,consumption
2015,Armenia,32.356771796160224,6.36207207789318,26.735056420171848,28.597144458223653,93.48855253442507,0.1763798462444015,consumption
2016,Armenia,32.54794835583837,6.793430350087459,25.28166084953173,27.86325248557771,90.7347800211686,0.1807564479937515,consumption
2017,Armenia,33.62183736332038,8.24990389046516,28.36886474039758,28.20262738061785,100.58943926583936,0.1908065473648701,consumption
2018,Armenia,34.4334976829172,7.7573063546910905,29.19937859191279,27.76577630321285,105.16319901537943,0.2001982748959892,consumption
2019,Armenia,29.87820712565889,6.0635313566476094,25.09367784237818,30.24750713760352,82.96114363481502,0.1498667407700764,consumption
2020,Armenia,25.17174260144776,4.1559472718695405,21.473396325500723,32.94124068398854,65.18696891686325,0.1042313755320412,consumption
1981,Australia,31.32578703020214,3.6108550967476805,23.3016362423389,28.41237060236561,82.01229164735311,0.1871018384096936,income
1985,Australia,32.49768527838415,5.15975506017543,24.28965666009919,27.75994291295776,87.49894312196616,0.2018399388535068,income
1989,Australia,33.15383472483562,4.63349853432106,24.66685465231012,27.29448518486585,90.37303501143636,0.2115106368649059,income
1995,Australia,32.5819904320173,4.57024421203998,24.6017009978003,27.75786415030587,88.62966136221691,0.1983917983230108,income
2001,Australia,33.46479770968015,4.7022342182749,25.06563007198892,27.073807930525803,92.58258068576805,0.2080546028282659,income
2003,Australia,33.50051608424518,4.824930190521981,25.08288970342789,27.095688199024742,92.57151735430253,0.2213422159494375,income
2004,Australia,33.05740947224963,4.96944069882892,25.31601671875327,27.52689626252839,91.96829340042696,0.2078065861580208,income
2008,Australia,35.42850828048215,7.38223319717696,27.41556766793271,26.18689484023937,104.69193783833177,0.2247777217704309,income
2010,Australia,34.65672759564665,6.606057026813369,26.457994593029,26.50331193796042,99.82901252101058,0.2163454924573286,income
2014,Australia,34.39943141661626,6.43264178684577,26.98347051456531,27.07773565317398,99.65187215129039,0.226975718062644,income
2016,Australia,33.68581054524752,5.65783112396257,25.80829233447277,27.197987047279447,94.89045012636079,0.2085786423528406,income
2018,Australia,34.33376217623682,6.35645567193189,26.61339077885694,26.989283711871618,98.6072511703994,0.2256164781519139,income
1987,Austria,23.04449326095372,,19.288320752120992,33.99187684475509,56.74391220059142,0.0881504051649776,income
1994,Austria,31.32234231243466,4.70457090110135,24.5904133041809,28.85907143578338,85.20860887329306,0.1833061123446517,income
1995,Austria,31.059268893699148,4.50054878597764,22.40929673079998,28.44271333372439,78.78747877485156,0.1976860346533278,income
1997,Austria,30.22985337525076,4.0200857703221,23.44225219748645,29.33756164201526,79.90525076192444,0.1661891881173934,income
2000,Austria,28.837106093714898,4.12599364014865,22.71387978093437,30.262081025061732,75.05723007655595,0.1445856040659834,income
2003,Austria,29.466077903463976,4.73516741517445,23.46903271451975,30.073341254588502,78.03932564672678,0.1618627169554471,income
2004,Austria,29.78898976629073,4.6651217615394796,23.842909110872903,29.891165111070883,79.76574021881177,0.1540466100972353,income
2005,Austria,28.7154333323379,4.06551329012711,22.84990510649157,30.38913141087263,75.1910437898081,0.1449956009050511,income
2006,Austria,29.58758294195254,4.78435053760203,23.71189099823909,29.96961312383482,79.11977675608043,0.1523935528813926,income
2007,Austria,30.57999587867441,4.5666321509877,23.84866421064743,29.20872788542645,81.64910263875821,0.1743517035720878,income
2008,Austria,30.43738581765435,4.90202096477723,24.10980113232439,29.4744333849848,81.799031782598,0.1740833496582224,income
2009,Austria,31.49623235037961,5.13325776978783,24.68330815523667,28.787035247155117,85.7445302835623,0.2007922269296446,income
2010,Austria,30.252263104162893,4.43552427289087,23.56797793530525,29.411210259575903,80.13263557432775,0.1715899226907453,income
2011,Austria,30.801668703345207,4.69578176319042,23.68699719611575,28.994799485365057,81.69395069647443,0.1834470199518506,income
2012,Austria,30.47631780126278,4.43108803216849,23.44865882830843,29.255611693357338,80.15097778192273,0.1835567086659642,income
2013,Austria,30.75313313570373,5.46172706344468,24.2759845131008,29.25796747306304,82.97221785980517,0.1737551896470628,income
2014,Austria,30.5356827886501,5.18549703563808,24.06755689321184,29.36355920764089,81.96403141397471,0.1711517275119147,income
2015,Austria,30.532775035077268,5.23138555819697,23.842655519899942,29.306648804352612,81.35578953114162,0.1847442296667758,income
2016,Austria,30.797073997362617,4.79007877399986,23.84869402199065,29.075694621834742,82.02278340095506,0.1916717124800743,income
2017,Austria,29.73758498114096,4.34467421607136,22.99201355777502,29.6695026887011,77.4937611830311,0.1658704764396283,income
2018,Austria,30.84879012966293,5.01146666649621,23.91724203715526,29.009768807998,82.44547619614696,0.1858103081954235,income
2019,Austria,30.21155153853716,4.34512747889293,23.213705130124552,29.353108775425717,79.08431542201403,0.1829123149808883,income
1995,Azerbaijan,34.650285215721134,5.26351795045389,26.77216718723184,26.68702453396208,100.31904138717826,0.2078099096833012,consumption
2001,Azerbaijan,36.45493642463828,6.620536768688,29.5072485295466,26.04307293956434,113.30171596117418,0.2184436090224801,consumption
2002,Azerbaijan,25.27766621834776,5.0017896071994405,23.18553406171508,33.45658443148646,69.30036181426472,0.1062966197554557,consumption
2003,Azerbaijan,26.832877935174572,5.03910602227041,23.58696288569174,32.22038504296124,73.20509315528639,0.1182328663692097,consumption
2004,Azerbaijan,26.62159251504222,5.75005592171936,24.35157530885753,32.709506541662506,74.44800574365323,0.1181590736056347,consumption
2005,Azerbaijan,26.5549077050305,5.49299071823991,24.184112334794992,32.62615643022796,74.12491994425842,0.1164947509681128,consumption
1983,Bangladesh,25.87648986599902,3.81305074489213,21.86562999358458,32.50290541571437,67.2728475006209,0.1121437079004385,consumption
1988,Bangladesh,28.84654689790106,5.27000633500749,24.58222991201233,30.81114992343886,79.78355229550188,0.1384404764081743,consumption
1991,Bangladesh,27.5708056020332,4.70635074384799,23.28786920002852,31.43936213486431,74.07233359293798,0.1244338209459358,consumption
1995,Bangladesh,32.94298287446643,6.663228915246861,28.082972381126385,28.619832468482347,98.12416761018018,0.1777465740463482,consumption
2000,Bangladesh,33.40653087476158,6.285642351632929,27.863741625497777,28.08452977817479,99.21384422519834,0.1810651765616467,consumption
2005,Bangladesh,33.20129205904341,6.2675405043396495,27.99544777196532,28.245811437620667,99.11362551503163,0.178585157383542,consumption
2010,Bangladesh,32.1303193870502,6.06225055455515,26.92535619979349,28.8063287993038,93.47028004639117,0.167585843592425,consumption
2016,Bangladesh,32.38527251961526,6.406799370837719,26.835072184627016,28.590596498057632,93.85978423517717,0.1718392435101097,consumption
1993,Belarus,21.60371933908537,2.9567625993747,19.40481375508106,35.26038599712139,55.03290223954226,0.0774013260099568,income
1995,Belarus,28.761730847533016,3.41880231446197,22.54968054009174,30.27574999994696,74.48099730025265,0.1429090594321272,income
1998,Belarus,32.01834983912742,5.10287192408349,24.91442457207991,28.293100856691254,88.05830332375076,0.172377341142026,consumption
1999,Belarus,31.738148576858887,4.3831293797342,24.03558477104808,28.20540067369097,85.21625006897224,0.1711599221610359,consumption
2000,Belarus,31.16748363514919,4.655995360724599,24.041267506944163,28.758705875341228,83.59648591683685,0.1652761966157523,consumption
2001,Belarus,30.57672370556842,4.83845183405494,23.99433133270386,29.2767673082988,81.95690145715788,0.1583320621672507,consumption
2002,Belarus,30.33624417930313,4.95288788139464,24.02110195429321,29.44952313126752,81.5670319930893,0.1558543973995412,consumption
2003,Belarus,28.8210117769894,3.9821312498944597,22.6349988566462,30.270177104147244,74.77656565658162,0.1397379541425244,consumption
2004,Belarus,26.479885077878617,3.4490085629982,21.35055994383323,31.77275079977446,67.19770686013369,0.1158659410915967,consumption
2005,Belarus,27.553410686549828,3.6444621511857997,21.802376155851448,31.07885089613418,70.15180911519283,0.1270927907563701,consumption
2006,Belarus,28.27544297264508,3.9904445766466496,22.40242333690673,30.57944881746073,73.2597355519209,0.1335913709887179,consumption
2007,Belarus,29.612379867607032,4.68692205062539,23.57022247777268,29.927963871743138,78.75651874876394,0.1467796287211306,consumption
2008,Belarus,27.82604460351255,4.21666098586872,22.33080381811459,30.893938725037536,72.28215222689272,0.1294524208643544,consumption
2009,Belarus,27.689306302433742,4.2956662200492,22.57626624853701,31.244715353773767,72.25627115790071,0.128367646829193,consumption
2010,Belarus,28.56659975885773,3.7803177740603697,22.85358629706033,30.46846398742425,75.0073463056525,0.1340469895937085,consumption
2011,Belarus,27.152551705398846,3.88782443991472,21.85466943601951,31.34659229408961,69.71944264621133,0.1219134862372318,consumption
2012,Belarus,26.52619902105469,4.089590210871441,21.79687064225463,31.91417999176748,68.2983885153161,0.1164401793448485,consumption
2013,Belarus,26.57505248326819,4.46421520383486,22.05884111760689,31.97487920476288,68.98803581506908,0.1184392087148715,consumption
2014,Belarus,27.176666828827777,4.43970228091741,22.56509808772686,31.662676512714448,71.26718449928146,0.1226964445759091,consumption
2015,Belarus,25.63322626514249,3.5053828925044597,21.21172714255211,32.46537653744625,65.3364581128023,0.1081434218627225,consumption
2016,Belarus,25.30661617188906,3.6710213382190098,21.26921394234265,32.812766166776385,64.81993573549485,0.1053944982285799,consumption
2017,Belarus,25.444570039197878,3.8266014330930203,21.27941325833395,32.63657995866404,65.20111263277418,0.1060839261999364,consumption
2018,Belarus,25.24052540652808,3.93377669144999,21.3982655367411,32.92586869704855,64.98922088776726,0.1046176450821567,consumption
2019,Belarus,25.27784767977112,3.64576986636728,21.323205821374668,32.79148535579855,65.0266542976348,0.1048819885542564,consumption
2020,Belarus,24.38335524432795,3.70997859838488,20.72852037306313,33.31746039054718,62.21518726242478,0.0973626587289087,consumption
1985,Belgium,25.20385152739536,3.5021789294381898,20.64184007266284,32.666313587618056,63.18998933655921,0.1131605940421071,income
1988,Belgium,25.71468298703951,4.19146352572084,21.07165782333844,32.49199828906894,64.85183716886823,0.1264824178144406,income
1992,Belgium,24.95187729242224,3.21333727026496,20.1356705725417,32.78662935202096,61.41427457013218,0.1212967834703793,income
1995,Belgium,28.41226885973401,4.75794125503295,22.84579760828445,30.89235466969405,73.95291764760354,0.1524488042592623,income
1997,Belgium,26.832562915845372,3.70355378209848,21.56831806635829,31.790877384960964,67.84436240995798,0.1362493398662126,income
2000,Belgium,33.13755887661159,11.47058097708938,28.31398604419068,28.922174239161627,97.89715603695022,0.2160093778380712,income
2003,Belgium,28.143948451693117,4.21256232174407,22.24552603148536,30.91379738765508,71.9598622987959,0.1460711511778233,income
2004,Belgium,30.54150296364575,8.05667303207855,25.11692330559191,29.924001728635137,83.93570998078377,0.1713974684384525,income
2005,Belgium,29.337329095154967,6.34360602452329,23.87669347877462,30.48232221473772,78.32964073593651,0.1590779979641764,income
2006,Belgium,28.054496386732342,4.385245989460341,22.40986585064641,30.96130887793069,72.38022765445884,0.1398272948953359,income
2007,Belgium,29.23797441243262,5.67382533490172,23.54219048966906,30.411936698561462,77.41102029448406,0.1528593102343409,income
2008,Belgium,28.374011396334893,4.97702208526364,22.724539688060748,30.845292785431788,73.67263409084427,0.1424016548074592,income
2009,Belgium,28.55135024075317,4.94768842471077,22.70916252174192,30.73903940777442,73.87726799295619,0.1465316350896711,income
2010,Belgium,28.375191152981177,4.92594222147735,22.74228877733485,30.924288206130683,73.54183425578809,0.1466986535580909,income
2011,Belgium,28.06069560163895,4.57229109079279,22.35160749100344,31.01087872407862,72.0766660302611,0.1422900738591813,income
2012,Belgium,27.4910949312405,4.26840102158764,21.93682913532217,31.35624105172326,69.960009234323,0.1375148465801674,income
2013,Belgium,27.66920123064992,4.16174934165151,21.82653105304208,31.13441675376255,70.10419120956995,0.1383362607106407,income
2014,Belgium,28.134145869942067,4.66054583983739,22.41917749016286,30.910525404131235,72.52926696343539,0.1395211667469958,income
2015,Belgium,27.729462531859873,4.3773745187897,22.22709612510157,31.21219958494308,71.21284760662633,0.1358306535371353,income
2016,Belgium,27.58098191723335,4.508648282664749,22.15737265125881,31.366040086830928,70.6412814302358,0.135790700428425,income
2017,Belgium,27.387967788150817,4.4305502413112405,21.94677626706896,31.48229539274503,69.71148702240595,0.1354935675935548,income
2018,Belgium,27.214413739767977,4.866594579833531,22.24361822160337,31.77431801379475,70.00502170320809,0.1314214969370712,income
2019,Belgium,27.21980084354912,5.17754516704656,22.31832974385913,31.77835153998167,70.23123813008208,0.1318558887709583,income
1993,Belize,60.25398602723078,27.615395256167467,51.14041188000391,14.006826263938871,365.11063189001584,0.690919260680067,income
1994,Belize,60.90842867641844,27.648671156465422,52.51856382356621,14.0333938220125,374.2399343285489,0.6866513255964142,income
1995,Belize,57.55428322522762,14.198940611168279,44.122029092028,13.0403129932615,338.35099751691376,0.6487516437901244,consumption
1996,Belize,56.59368513763792,19.124706835900778,46.54638954712145,15.22568990991289,305.7095594519943,0.595719731175908,income
1997,Belize,60.42531532673726,26.13568581137641,50.3058421152219,13.51368075078776,372.258624744331,0.7229916072415387,income
1998,Belize,54.90602621687191,14.38296236399575,43.708892152864784,15.30398105433574,285.604719436592,0.5534456170200367,income
1999,Belize,53.262765907494035,11.53746409346093,42.43645335921892,16.239700322167568,261.31303236730406,0.5292766907363047,income
2003,Benin,38.57819910305444,8.01249074494478,31.115842575900498,24.81185382080944,125.40716546461341,0.2463928917422134,consumption
2011,Benin,43.43970705610367,7.6191696723570095,34.47828984699463,21.81006889732933,158.0842775385113,0.310542704847314,consumption
2015,Benin,47.755914122309036,9.07226372534364,37.62400757862818,19.33963766433376,194.54349782371844,0.4460352576829248,consumption
2018,Benin,37.808600030863346,6.80722400066644,29.87756721260289,25.023103626979708,119.3999259963466,0.2347439303777349,consumption
2003,Bhutan,40.89800090868365,7.28972528346538,32.21764764135104,23.00119114536487,140.06947482736538,0.272454962254902,consumption
2007,Bhutan,38.09077219456558,5.93263334094665,29.36851312066856,24.431199271868728,120.20905234269401,0.239599047631769,consumption
2012,Bhutan,38.80932705628996,7.26771569282284,30.73817952836032,24.42160338678984,125.86470692168905,0.249460125858129,consumption
2017,Bhutan,37.44140955485155,5.57225442537938,27.93155408176457,24.4956099365319,114.0267752227244,0.2323089377036195,consumption
1990,Bolivia,42.03572274787535,,31.740870181807512,21.84451650352559,145.30360594927657,0.2978620205071222,income
1992,Bolivia,49.1100534350699,10.66956512781969,39.17012320781644,18.70321767826524,209.42986325468218,0.4130333160929933,income
1997,Bolivia,58.16442840694718,14.43929853546371,45.36248760936476,13.27312290050168,341.76197982503584,0.689944251362253,income
1999,Bolivia,58.097045660100235,10.98001275376731,42.60368144165964,11.960413985779848,356.20574247942113,0.7753145827801605,income
2000,Bolivia,61.639915066148255,14.629944978667918,47.8404907630268,10.9765803297433,435.8414854705993,0.8652532673087282,income
2001,Bolivia,57.398796141179666,13.34477506178391,44.15981084574688,13.41382997066199,329.211052639931,0.6903169822892484,income
2002,Bolivia,59.31103912547761,13.83651949799022,46.614950935139,12.578999215799591,370.57758042141586,0.7522744619485525,income
2004,Bolivia,55.00987226006857,13.11971364414778,43.9163117278715,15.379587798175148,285.5493417910872,0.5684239999880436,income
2005,Bolivia,58.52793340914588,13.59003520346778,45.26919551754141,12.75464146986663,354.92330869896864,0.7033111720648242,income
2006,Bolivia,56.6676818445703,12.44581772523286,43.56105650301014,13.66341672486194,318.8152522915186,0.6468341528802299,income
2007,Bolivia,54.53706872224717,11.135237621944501,41.85604983629827,14.88341392174356,281.22613572649277,0.5763843200424653,income
2008,Bolivia,50.816080735460304,10.174318192290551,38.54018488251571,16.98530798796892,226.90306769718043,0.5032843184131867,income
2009,Bolivia,49.22296266832039,10.41836637658345,36.9191180423653,17.881484534531282,206.46562074345715,0.481866520416454,income
2011,Bolivia,46.080951448963546,7.341836570161429,33.68712902176271,19.3720068347288,173.89591749147405,0.4104447500750191,income
2012,Bolivia,46.58523184958174,7.38804794150609,33.67144630750631,18.90490129958081,178.10961175583034,0.437040712798901,income
2013,Bolivia,47.59878919235725,8.48811469314696,35.22437250071941,18.629048148860278,189.08305040198434,0.4437013716523744,income
2014,Bolivia,47.83199117796005,10.19282512704366,36.04517804680416,18.784652342928332,191.88631968679326,0.4376667730793698,income
2015,Bolivia,46.739953061109176,9.6960070200893,34.79842602980663,19.23945064884741,180.87016446018598,0.4256796557946649,income
2016,Bolivia,45.25066112052854,6.8254247622188,32.42976317420127,19.65458151976495,164.99849229346043,0.409469152415363,income
2017,Bolivia,44.61611392622338,6.70213089733995,32.00472529928105,19.96530063087402,160.3017449674134,0.3894324452136125,income
2018,Bolivia,42.57950487106838,6.2748421010246895,30.58844642847536,21.29063493430942,143.67089813363296,0.3446156989863076,income
2019,Bolivia,41.649636456900765,6.6408174611282496,30.8480009148392,22.15716650511071,139.22358216572454,0.3132624726729279,income
2020,Bolivia,43.6153287863421,7.56360014007704,32.57501342826775,21.0980604833526,154.39814220824243,0.3466548289111102,income
2001,Bosnia and Herzegovina,29.9664484890372,6.8898131857890705,24.8235129925409,30.08824342193271,82.50236693593716,0.1566987435083123,consumption
2004,Bosnia and Herzegovina,34.03749008490955,4.81039390482216,26.356706629239778,27.03725797527754,97.48291285062987,0.1938177390847547,consumption
2007,Bosnia and Herzegovina,33.061586526663625,4.45522107740696,25.11303161534542,27.409019907367757,91.62323826323627,0.1827973393560783,consumption
2011,Bosnia and Herzegovina,33.030185869945825,4.639071960171679,25.1431023896789,27.487341502806878,91.47156842036327,0.1839835636586728,consumption
1985,Botswana,54.21210548710371,13.39880766755918,42.93086846917138,15.500055592075231,276.9723515773763,0.5227732579784907,consumption
1993,Botswana,60.79065038065183,24.0511644258452,51.20005807881838,13.19922497623903,387.9020031175138,0.6729668799481048,consumption
2002,Botswana,64.73130798051523,16.75837810664802,53.08274553218544,10.24842058204178,517.9602564828564,0.7958856997285153,consumption
2009,Botswana,60.45904680106251,17.34159680799508,49.61344802008581,12.657949478687248,391.9548589099852,0.6686280357357642,consumption
2015,Botswana,53.325026732765444,12.291384682700631,41.47603335167135,15.808971801475959,262.3575642522119,0.4970533142040455,consumption
1981,Brazil,57.930851136213654,12.47653868998215,45.8805795161211,13.419062781303499,341.90599048426515,0.614405380217451,income
1982,Brazil,58.41710574036838,12.686704366727868,46.23349327589745,13.10360026001636,352.8304615409546,0.6240849219570194,income
1983,Brazil,58.98801128771057,13.159654043478069,46.79312158612378,12.848332091078522,364.1960781712317,0.6309928015970395,income
1984,Brazil,58.376041407212284,12.63394515476243,46.5301917279701,13.22934837337137,351.7194529522571,0.6163888454550055,income
1985,Brazil,55.586791495910745,9.78556773406581,42.54930146392798,14.114767748768369,301.452366920035,0.5648795392270598,income
1986,Brazil,58.46461326214878,13.569688277554379,46.56882028968518,13.195160395502889,352.923487808125,0.6314922744794433,income
1987,Brazil,59.69279041260677,13.91547439948227,47.38407454097633,12.43010811518186,381.20404184660686,0.6674791953787255,income
1988,Brazil,61.4283583988664,14.25509617386678,49.19049325683929,11.5794201251896,424.8096426679557,0.7192468416296651,income
1989,Brazil,63.29512532201458,16.37615863365348,51.14934587838509,10.76695962519127,475.05839771806933,0.7683603017456399,income
1990,Brazil,60.48727251794812,13.90532412060156,48.07811422090076,11.985870005296661,401.12327431929947,0.6900815709019681,income
1992,Brazil,53.172955949419745,9.4428229460991,39.68669813581674,15.23243775726941,260.54068802530946,0.5321880955640546,income
1993,Brazil,60.11882146405485,15.10398642343517,48.45445095791511,12.538354817198531,386.4498306544285,0.6836380995766045,income
1995,Brazil,59.56972472537401,13.66081968295261,47.543864784350845,12.65188070192496,375.78495959985725,0.6638132320334794,income
1996,Brazil,59.888907015204985,13.44670813061393,47.35135379640933,12.301298685712531,384.92971357086094,0.6776260625994609,income
