"","region_name","region_code","country_name","country_code","year","reporting_level","survey_acronym","survey_coverage","welfare_time","welfare_type","survey_comparability","comparable_spell","poverty_line","headcount","poverty_gap","poverty_severity","watts","mean","median","mld","gini","polarization","decile1","decile2","decile3","decile4","decile5","decile6","decile7","decile8","decile9","decile10","cpi","ppp","pop","gdp","hfce","is_interpolated","distribution_type","estimation_type"
"12","Europe & Central Asia","ECA","Albania","ALB",2016,"national","SILC-C","national",2016,"income",4,"2016 - 2018",2.15,0.0579510177977225,0.0221181735810854,0.011319393404366,0.0324862756991542,9.95197120155065,8.14022046392568,0.273739843731815,0.385656427056021,0.350360082034712,0.0183817645662555,0.0348336058824211,0.0479217877885013,0.0608139537595689,0.0735806519110934,0.0886265050989816,0.105739461544867,0.129129114972754,0.166303667647998,0.274669486827588,0.979810025151433,50.3573722839355,2876101,4090.371656678,3262.75610406116,FALSE,"micro","survey"
"13","Europe & Central Asia","ECA","Albania","ALB",2017,"national","HBS","national",2017,"consumption",2,"2014 - 2017",2.15,0.00392569934414535,0.000388034422363756,5.48742312713084e-05,0.000418818083598238,12.4112189482033,10.1876687798445,0.179908465048384,0.330556627406811,0.308522264839537,0.0309052861189147,0.0445994268194484,0.0547760516529167,0.0650812296116091,0.076049760160549,0.0890839714576122,0.10539262080335,0.127178869101739,0.160808482944998,0.246124301328856,1,50.3573722839355,2873457,4249.80373367726,3345.55536889189,FALSE,"micro","survey"
"14","Europe & Central Asia","ECA","Albania","ALB",2017,"national","SILC-C","national",2017,"income",4,"2016 - 2018",2.15,0.0526480602135966,0.0179580832345812,0.00875427758013331,0.0256824103873265,10.4110143919683,8.70490544883736,0.254174929512949,0.370951266866395,0.332536623840981,0.018976139099866,0.0364301151374488,0.0501089473039905,0.0632918388766383,0.0764915345252199,0.0907375058312302,0.106486611843409,0.129021163359218,0.163922511372766,0.264533632650237,1,50.3573722839355,2873457,4249.80373367726,3345.55536889189,FALSE,"micro","survey"
"15","Europe & Central Asia","ECA","Albania","ALB",2018,"national","HBS","national",2018,"consumption",3,"2018 - 2020",2.15,0.000481070476188823,5.63592872474041e-05,6.73511726431656e-06,6.00270945765035e-05,13.3165070798602,11.6399761546107,0.152404414230272,0.301482817365833,0.26593011637847,0.0316982582929224,0.0476817502487478,0.0597204022185386,0.0707326201340154,0.0813516256607462,0.0934527834400185,0.107472967320718,0.125971411951541,0.154495057424167,0.227423123308578,1.02028055210218,50.3573722839355,2866376,4431.53918098494,3461.66346732136,FALSE,"micro","survey"
"16","Europe & Central Asia","ECA","Albania","ALB",2018,"national","SILC-C","national",2018,"income",4,"2016 - 2018",2.15,0.0389298234914678,0.0113221197723575,0.00509175597544992,0.0156004874516938,10.8972416829472,9.19962847002632,0.233051287027314,0.359887519013854,0.319245032792628,0.0214871393775762,0.0385490622354638,0.0514069195604829,0.0639403794324088,0.0772960167148601,0.0913501370460216,0.106725255751467,0.126787114504163,0.162439287083629,0.260018688293933,1.02028055210218,50.3573722839355,2866376,4431.53918098494,3461.66346732136,FALSE,"micro","survey"
"17","Europe & Central Asia","ECA","Albania","ALB",2019,"national","HBS","national",2019,"consumption",3,"2018 - 2020",2.15,0,0,0,0,13.7498308122474,11.611523963458,0.147458801983079,0.301157683045651,0.262333874939937,0.0353376481354507,0.0497557135639467,0.0601390341668216,0.069449345615123,0.0793572229793295,0.0903912394710773,0.103818639116081,0.123165676256492,0.152239338379614,0.236346142316063,1.03467762753108,50.3573722839355,2854191,4543.38652018643,3553.79239930615,FALSE,"micro","survey"
"18","Europe & Central Asia","ECA","Albania","ALB",2020,"national","HBS","national",2020,"consumption",3,"2018 - 2020",2.15,0.000212773636046657,1.15181026725417e-05,6.23510936975859e-07,1.18415865079736e-05,13.9521897840175,12.0647066073623,0.142736285972402,0.29419629817073,0.256354313245373,0.0341341745844313,0.0502950790925149,0.0609062664764484,0.0710850824824802,0.0810718224581309,0.0921955776528843,0.105649716864441,0.124423076240091,0.152643200913117,0.22759600323546,1.05144860944355,50.3573722839355,2837849,4410.45516523171,3448.10288928765,FALSE,"micro","survey"
"19","Other High Income Countries","OHI","United Arab Emirates","ARE",2013,"national","HIES","national",2013.42,"income",0,"2013 - 2018",2.15,0,0,0,0,72.4509505913921,65.144015835026,0.195333586007946,0.325104208912459,0.323293051292275,0.0234973267131566,0.0386428406533612,0.0530662282591765,0.0673831532785409,0.0821863958893128,0.0981766199856032,0.116355090937544,0.138427579793572,0.167911609883434,0.214353154606298,0.915027112271092,2.83484387397766,8751847,38034.9683968782,15943.3343606467,FALSE,"group","survey"
"20","Other High Income Countries","OHI","United Arab Emirates","ARE",2018,"national","HIES","national",2018,"income",0,"2013 - 2018",2.15,0,0,0,0,78.7759028243503,72.1214149532839,0.111426853739102,0.259662790879375,0.239706537766064,0.0397593580811383,0.0524125466141621,0.0632955568001682,0.0742224211149216,0.0856143089206327,0.0978387290562651,0.111422285866882,0.127383255236752,0.148486056915266,0.199565481393812,1.03068634501483,2.83484387397766,9140169,43644.1470438183,16365.3201710549,FALSE,"group","survey"
"21","Latin America & Caribbean","LAC","Argentina","ARG",1980,"urban","EPH","urban",1980,"income",0,"1980 - 1987",2.15,0.00309012451171875,0.00179085962586425,0.00178085962586425,0.000125783939540457,32.4728336321487,24.8307169795148,0.291847210815879,0.408308604560447,0.372898642354651,0.0200985636134807,0.0328643547615284,0.0449298769605955,0.0569785851116955,0.0696890334315033,0.0839456404455206,0.101224626839345,0.124679981536576,0.163835630086871,0.301753707212884,0.0548937504873377,10.8079395294189,23228918,10270.9561180014,NA,FALSE,"group","survey"
"22","Latin America & Caribbean","LAC","Argentina","ARG",1986,"urban","EPH","urban",1986,"income",0,"1980 - 1987",2.15,0.011191321131303,0.0111064271482965,0.0110642168186787,0.000116096737863237,35.1675517624318,25.3673171647627,0.331428293455298,0.4280888699354,0.384636536129667,0.0176754066146739,0.0335861441034146,0.0435261235463669,0.0551863029455108,0.0666602431152366,0.0797980463253724,0.0973869074017237,0.120875147705041,0.163224850686025,0.322080827556634,0.0140699432367712,10.8079395294189,26272907,9397.88360849477,NA,FALSE,"micro","survey"
"23","Latin America & Caribbean","LAC","Argentina","ARG",1987,"urban","EPH","urban",1987,"income",0,"1980 - 1987",2.15,0.0118608591777318,0.00890120306218018,0.00818900685885803,0.00122150188907472,32.1455688115973,22.3596143723251,0.369970579985266,0.45276366076962,0.410319972117423,0.0156145267893242,0.0301450798604081,0.0411891221160915,0.0519356809136654,0.0634264309815544,0.0772360657669789,0.0951353088020742,0.119485011883444,0.163313876438489,0.342518896447971,0.0325486599241444,10.8079395294189,26797140,9507.33981264281,NA,FALSE,"micro","survey"
"24","Latin America & Caribbean","LAC","Argentina","ARG",1991,"urban","EPH","urban",1991,"income",1,"1991 - 2002",2.15,0.00972028628671586,0.00641114255295383,0.00532341077487752,0.00247683464080253,22.811040212385,15.1146282802442,0.382435560813443,0.4676173910594,0.405790134572368,0.0174414987508654,0.0305244562758545,0.0405912533553093,0.0500233129612524,0.0605855158988928,0.0723835379431337,0.0889090534443275,0.114074817105757,0.159373501619559,0.366093052645049,328.909182657324,10.8079395294189,28910601,8762.66138351332,NA,FALSE,"micro","survey"
"25","Latin America & Caribbean","LAC","Argentina","ARG",1992,"urban","EPH","urban",1992,"income",1,"1991 - 2002",2.15,0.0167371252553375,0.0111357360465811,0.00969473241392567,0.00429770823607918,23.0044586475335,15.8075166915658,0.369329513738598,0.454680929808247,0.427538369430726,0.0160009945463061,0.0300040127473664,0.0406965394932857,0.0512402095420821,0.0621136226847016,0.0765193382274953,0.0941886200547922,0.120620900887718,0.165744545275651,0.342871216540606,0.0388075260133433,10.8079395294189,29386348,9327.8594509636,NA,FALSE,"micro","survey"
"26","Latin America & Caribbean","LAC","Argentina","ARG",1993,"urban","EPH","urban",1993,"income",1,"1991 - 2002",2.15,0.0197666617166052,0.0115671946888151,0.00967211865377826,0.00457399597499728,23.0528386157966,16.1561613765067,0.36626704163535,0.448562858517129,0.421862677314135,0.0148359727810624,0.0296692971139689,0.0409683422362016,0.052173284780781,0.0642146709562355,0.0789791295996166,0.096706842498389,0.12340590099711,0.167032667033306,0.332013892003352,0.0422503327572932,10.8079395294189,29859584,9957.25652230492,6139.43515672298,FALSE,"micro","survey"
"27","Latin America & Caribbean","LAC","Argentina","ARG",1994,"urban","EPH","urban",1994,"income",1,"1991 - 2002",2.15,0.0191132659932257,0.0139033552640594,0.0125405666899806,0.00319848203151385,22.7743981251221,15.6223874106661,0.380299864672476,0.459168035925502,0.427196324121801,0.0149554816646158,0.0288197446048764,0.0395533447812397,0.0506831180213066,0.0631642873102248,0.0771603481391153,0.095016095666065,0.121034299773141,0.16514749854028,0.344465781499143,0.0438107401316383,10.8079395294189,30336257,10397.3792874496,6424.87141027683,FALSE,"micro","survey"
"28","Latin America & Caribbean","LAC","Argentina","ARG",1995,"urban","EPH","urban",1995,"income",1,"1991 - 2002",2.15,0.0385543438890523,0.0219973046683181,0.0179470288372832,0.00931680515628761,21.6338868971173,14.4412260386074,0.440659005023576,0.489044032502727,0.44764123039277,0.0113220427718391,0.0262998297805026,0.0368587249705043,0.0473448797988544,0.0591178894154016,0.0735717995388453,0.0907483992936216,0.116846452569178,0.168133517655709,0.369756464205518,0.0447610580882584,10.8079395294189,30809888,9969.33157579723,6063.19657045336,FALSE,"micro","survey"
"29","Latin America & Caribbean","LAC","Argentina","ARG",1996,"urban","EPH","urban",1996,"income",1,"1991 - 2002",2.15,0.0421756718387631,0.0274005253394104,0.0236773304276941,0.0142068762764802,21.1929571283368,13.8546372607837,0.460013724603821,0.495244293801969,0.471106630697864,0.0103439609119999,0.024805829132143,0.0355582386547841,0.0464177283867028,0.0583426118747765,0.0730275247811766,0.0919311458110628,0.119874007434503,0.170893136965811,0.368805816047042,0.0448526727076104,10.8079395294189,31272164,10388.5387104408,6318.62332761053,FALSE,"micro","survey"
"30","Latin America & Caribbean","LAC","Argentina","ARG",1997,"urban","EPH","urban",1997,"income",1,"1991 - 2002",2.15,0.0376575080725687,0.0219987717708514,0.0182725147655117,0.0102717981240573,22.2067419477785,14.8356795160831,0.449553617274564,0.491104752191929,0.473808896094747,0.0108252592316582,0.0246508188716933,0.0351918348082498,0.0468466623305481,0.0593831259693555,0.0730797824698488,0.0927443097114104,0.120754078659668,0.172781676865135,0.363742451082445,0.0451087417571338,10.8079395294189,31720057,11097.3820634618,6803.80069334549,FALSE,"micro","survey"
"31","Latin America & Caribbean","LAC","Argentina","ARG",1998,"urban","EPH","urban",1998,"income",1,"1991 - 2002",2.15,0.0396918879417353,0.0208368967229307,0.0158653416136628,0.01258336844086,21.5637937551473,13.5728669200921,0.477404644588228,0.507336437789718,0.495062075115204,0.0106506791641463,0.0234294238878356,0.0336498544384459,0.0443506467567094,0.0563556910061994,0.0706492382014913,0.0905473177306009,0.119587087230416,0.170264837713987,0.38051522387017,0.0456077133166349,10.8079395294189,32160222,11391.9451576314,6959.16995825289,FALSE,"micro","survey"
"32","Latin America & Caribbean","LAC","Argentina","ARG",1999,"urban","EPH","urban",1999,"income",1,"1991 - 2002",2.15,0.0418795843697152,0.0236732305894963,0.0189295577241913,0.0145296859595605,20.5546854199162,13.479604343421,0.461811785118839,0.497920413720814,0.485471141334983,0.0107068882092517,0.0241843764418016,0.0346410227586185,0.0452204697292749,0.0579560469607141,0.0729116324270506,0.091867598073283,0.120911265104939,0.171116023817065,0.370484676477995,0.0446820943055571,10.8079395294189,32603604,10880.2062074837,6741.99420777259,FALSE,"micro","survey"
"33","Latin America & Caribbean","LAC","Argentina","ARG",2000,"urban","EPH","urban",2000,"income",1,"1991 - 2002",2.15,0.0498826136031183,0.0270547401974406,0.0206547307587307,0.0209145898931605,20.1049426737405,12.8203082615085,0.49279689811528,0.510639576759425,0.509470493505906,0.00948522342586281,0.0223744029924334,0.0324940390847587,0.0432724784722142,0.0559868814390426,0.0717524680410056,0.09107355492674,0.122062252328536,0.174494139648921,0.377004559640492,0.0443699167810238,10.8079395294189,33045629,10672.7220353121,6622.04746890035,FALSE,"micro","survey"
"34","Latin America & Caribbean","LAC","Argentina","ARG",2001,"urban","EPH","urban",2001,"income",1,"1991 - 2002",2.15,0.0823478682494226,0.0453190197102527,0.0350571206436541,0.0331196568289063,18.5136041073611,11.4414478608016,0.550910501398063,0.533431060062098,0.539232829930303,0.00652637617323207,0.0192965272008811,0.0301722665884108,0.0407433822144752,0.0534515204313854,0.0691616259842957,0.0899896102157622,0.120643873528785,0.175240686452296,0.394774131210453,0.0438680605084521,10.8079395294189,33480950,10090.6534434286,6173.61957818371,FALSE,"micro","survey"
"35","Latin America & Caribbean","LAC","Argentina","ARG",2002,"urban","EPH","urban",2002,"income",1,"1991 - 2002",2.15,0.124471545388254,0.048670508932913,0.0289510051954344,0.0538831298267497,13.0049207489395,7.84862541888407,0.54229858012972,0.537937583377964,0.535259836029927,0.00873253529192584,0.0188526829465538,0.0289940974631364,0.0404426815364074,0.0532627614412094,0.0684656442702877,0.0868649258151525,0.116593715824023,0.172728282198027,0.405062673213286,0.0607518380940446,10.8079395294189,33910889,8895.31964210751,5230.98707466048,FALSE,"micro","survey"
"36","Latin America & Caribbean","LAC","Argentina","ARG",2003,"urban","EPHC-S2","urban",2003,"income",2,"2003 - 2021",2.15,0.0527926261750941,0.0194445677545651,0.0112870991523977,0.0235492634740306,18.4044295363984,11.5916489350141,0.486433637629228,0.508971569837978,0.512371355069412,0.0107239229892783,0.0223163734136799,0.032260089021158,0.0437421628194056,0.0558235313107933,0.0713344056894542,0.09248009767346,0.122489184701504,0.171976992907512,0.376853239473745,0.0631413023354637,10.8079395294189,34330154,9581.96979219468,5600.19117402276,FALSE,"micro","survey"
"37","Latin America & Caribbean","LAC","Argentina","ARG",2004,"urban","EPHC-S2","urban",2004,"income",2,"2003 - 2021",2.15,0.038130063030753,0.0126403291670655,0.00706939122378684,0.0143380137272489,19.8381538365751,13.447348042848,0.435193829999133,0.483770345874134,0.476019369772817,0.0120600663335724,0.0239851097658796,0.0347926113010186,0.0465252346984622,0.060136053532223,0.0757478258583704,0.0956738824163093,0.125426318593333,0.173292961527848,0.352359935972996,0.0666531960772887,10.8079395294189,34747780,10341.6434058805,6070.24060137833,FALSE,"micro","survey"
"38","Latin America & Caribbean","LAC","Argentina","ARG",2005,"urban","EPHC-S2","urban",2005,"income",2,"2003 - 2021",2.15,0.0263117881983876,0.00895969103517467,0.00511573113785686,0.00905803255515395,21.8206983110552,14.9322630068528,0.420457037986001,0.477073550921467,0.462944430578718,0.0126173944237385,0.0250684574099341,0.035834087455279,0.0477590998168885,0.0609859663166524,0.0764767346269093,0.0964754192393366,0.124476451194395,0.171363461002844,0.348942928514015,0.0738304997178246,10.8079395294189,35175563,11141.3106718375,6451.96264700318,FALSE,"micro","survey"
"39","Latin America & Caribbean","LAC","Argentina","ARG",2006,"urban","EPHC-S2","urban",2006,"income",2,"2003 - 2021",2.15,0.0211825600775217,0.00796947306388633,0.00457728231314384,0.0093300745587304,24.1669155266931,17.0681758843691,0.400806134702742,0.463460799671635,0.446176550577519,0.0129626892323159,0.0263252358924551,0.037600248157315,0.0495520697363066,0.0630545625174128,0.0790227385654348,0.0993714143076986,0.12563519006276,0.169128304881305,0.337347546647007,0.0814713181950467,10.8079395294189,35608120,11913.9585322637,7085.16602872579,FALSE,"micro","survey"
"40","Latin America & Caribbean","LAC","Argentina","ARG",2007,"urban","EPHC-S2","urban",2007,"income",2,"2003 - 2021",2.15,0.0172366832755736,0.00663743078600753,0.00419994310044669,0.00596050575836821,24.9247847998116,17.631635817269,0.39231911899557,0.461735563133348,0.443908633865386,0.0140229381372547,0.0268431582652618,0.0372928551154192,0.0494077387827195,0.0630661077222091,0.0789687936957407,0.0991620056780537,0.125158090237722,0.169355678208765,0.33672263415685,0.0997463665722758,10.8079395294189,36034446,12857.0925770961,7669.27329593239,FALSE,"micro","survey"
"41","Latin America & Caribbean","LAC","Argentina","ARG",2008,"urban","EPHC-S2","urban",2008,"income",2,"2003 - 2021",2.15,0.0158667020551422,0.00611823830643666,0.00374270345131767,0.00590134660329279,25.5132996409219,18.4269431427237,0.372277225089883,0.448767902671182,0.430571126528102,0.0141309287930378,0.0279022013555219,0.0395632171958836,0.0515790184647563,0.0647396052941107,0.0804868094127107,0.100047509086069,0.127394101857626,0.170080606495392,0.324076002044877,0.125182322461113,10.8079395294189,36459843,13246.6348917152,8143.67376678509,FALSE,"micro","survey"
"42","Latin America & Caribbean","LAC","Argentina","ARG",2009,"urban","EPHC-S2","urban",2009,"income",2,"2003 - 2021",2.15,0.0152407203274531,0.00534382664283326,0.0032068563874648,0.0046558421144646,26.4002974323987,19.6750263471271,0.353036759843382,0.436541970498916,0.414880937358695,0.0145407270574023,0.0286850246880805,0.040863489508309,0.0532739946096467,0.0670959603569613,0.0827191504568904,0.101691205536326,0.128106462639178,0.170528953576209,0.31249503157101,0.14266856780539,10.8079395294189,36897033,12336.8619385237,7626.36003840856,FALSE,"micro","survey"
"43","Latin America & Caribbean","LAC","Argentina","ARG",2010,"urban","EPHC-S2","urban",2010,"income",2,"2003 - 2021",2.15,0.0074932941081667,0.0030185935783855,0.00202687610261444,0.00237464040456202,27.2061455228436,20.2341289724632,0.34358808314048,0.435832182572835,0.407456658864878,0.0159454149662495,0.0297115178326418,0.0409562271110498,0.0531238532978526,0.0665904637318313,0.0822117762077904,0.100522771692397,0.125234265964677,0.168702601290182,0.317001107905312,0.177735765181907,10.8079395294189,37055902,13551.3391940229,8457.96700369092,FALSE,"micro","survey"
"44","Latin America & Caribbean","LAC","Argentina","ARG",2011,"urban","EPHC-S2","urban",2011,"income",2,"2003 - 2021",2.15,0.00707419509772965,0.00291397942131561,0.00193530489910182,0.00239099174576658,28.9393217465209,21.5412912978892,0.326800680405081,0.426452806397922,0.404267124241725,0.0171437791515444,0.0307829422612324,0.0420783312733227,0.05425096621428,0.0673343913566654,0.0829779186886347,0.101127436045024,0.126316917603074,0.168416323946626,0.309570993459605,0.216259244189275,10.8079395294189,37543830,14200.2698890608,9144.32049404601,FALSE,"micro","survey"
"45","Latin America & Caribbean","LAC","Argentina","ARG",2012,"urban","EPHC-S2","urban",2012,"income",2,"2003 - 2021",2.15,0.00640788601510524,0.00296851137191663,0.00202474789697833,0.00301441803261049,28.6745763747557,21.8682105823729,0.309280359810628,0.413261979392465,0.394070521193559,0.0174293824271222,0.0323861264407294,0.0437475333676235,0.0557407494341163,0.0689334212419777,0.0849677422355917,0.103586336593443,0.128176333467684,0.168199949686832,0.296832425104869,0.271061628558801,10.8079395294189,38027774,13895.6337072986,9141.32692467183,FALSE,"micro","survey"
"46","Latin America & Caribbean","LAC","Argentina","ARG",2013,"urban","EPHC-S2","urban",2013,"income",2,"2003 - 2021",2.15,0.00622535326067687,0.0028343961315034,0.00204562636467808,0.00196124691523215,28.7907892949517,22.2375623697947,0.302720568142122,0.409454421975908,0.388121523317413,0.0178642883235265,0.0324132285486231,0.0439003495926871,0.0561956108764228,0.0699554113930689,0.0857937668804939,0.104239312375862,0.128453047113862,0.167466102380862,0.293718882514597,0.343416330557305,10.8079395294189,38509756,14071.5086831557,9368.5477700906,FALSE,"micro","survey"
"47","Latin America & Caribbean","LAC","Argentina","ARG",2014,"urban","EPHC-S2","urban",2014,"income",2,"2003 - 2021",2.15,0.00612467457550099,0.00273093976335907,0.00195344126355741,0.00193339687740857,26.9479422300146,20.3046420772459,0.30902748959019,0.416327898548159,0.400941835319803,0.0183125230800184,0.0322070632409236,0.0431330373351107,0.0544409959541888,0.0682258898389733,0.0837722979255751,0.102980116133204,0.128480230789536,0.16923606390002,0.299211781802446,0.48198248397926,10.8079395294189,38990109,13567.9484159809,8862.27025201094,FALSE,"micro","survey"
"48","Latin America & Caribbean","LAC","Argentina","ARG",2016,"urban","EPHC-S2","urban",2016,"income",2,"2003 - 2021",2.15,0.00667549355261471,0.00270782945181482,0.00189344713792681,0.00207582071902331,28.1444505964275,21.2439428412677,0.316845327238037,0.420325289009521,0.396516838026931,0.0176378834883235,0.0315548409830141,0.0428670239412291,0.054832894828901,0.0681442676664891,0.0836449219806094,0.101656737122403,0.127445593540426,0.168022587229884,0.304193249218692,0.854416376454862,10.8079395294189,39940546,13360.2118345982,8922.06360269184,FALSE,"micro","survey"
"49","Latin America & Caribbean","LAC","Argentina","ARG",2017,"urban","EPHC-S2","urban",2017,"income",2,"2003 - 2021",2.15,0.0042402739515903,0.00205534147886439,0.0015942770793386,0.00102196404410946,29.5578836534821,22.5734170853901,0.303500564904708,0.411344884387284,0.388161812714544,0.0178600547166875,0.0328291968696664,0.0441826003211079,0.0560146066086493,0.0693421930688508,0.0847106911264617,0.103056234688269,0.127560559665485,0.167399666484916,0.297044196449902,1.05102254429587,10.8079395294189,40410674,13595.0373551081,9197.19895562786,FALSE,"micro","survey"
"50","Latin America & Caribbean","LAC","Argentina","ARG",2018,"urban","EPHC-S2","urban",2018,"income",2,"2003 - 2021",2.15,0.00767470487917522,0.00300224078707995,0.00188166762540048,0.00278251261585451,26.7962188970693,20.5730625899145,0.308587300262496,0.413424983747329,0.388793751729347,0.0175816253110932,0.0321654616482864,0.043935507775436,0.0558805048781335,0.0691030840062169,0.0851145432292435,0.103025941219399,0.127873116163585,0.167018127951102,0.298302087817511,1.48773935275505,10.8079395294189,40877099,13105.397163317,8899.789527597,FALSE,"micro","survey"
