Entity,region_name,region_code,country_code,Year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type
Albania,Europe and Central Asia,ECA,ALB,2016,national,HBS,national,2016.0,consumption,2,2014 - 2017,1.9,0.0041036422288427,0.00030296815610325226,3.5936830034337354e-05,0.00032316606141633393,10.387450232881111,8.516612198302338,0.187580582291876,0.3373629871613542,0.3143803538459065,0.0296940573328772,0.0435051562865691,0.0542241774974442,0.0642376683827052,0.0752443230508284,0.0889666292774477,0.1052049638912124,0.1270398564733761,0.1613876219881249,0.2504955458194222,1.0899853826836436,54.6525840759277,2876101,4090.37165668632,3263.023370266404,False,micro,survey
Albania,Europe and Central Asia,ECA,ALB,2017,national,HBS,national,2017.0,consumption,2,2014 - 2017,1.9,0.0042847545582039,0.0006258678052789315,0.00011003802137504566,0.0006894477939024871,10.27987957587708,8.43817264466874,0.1799084650483843,0.330556627406811,0.3085222648395366,0.0309052861189147,0.0445994268194487,0.0547760516529175,0.0650812296116071,0.0760497601605473,0.0890839714576123,0.1053926208033492,0.1271788691017349,0.1608084829449996,0.2461243013288668,1.1124455649545562,54.6525840759277,2873457,4249.803733676922,3345.3715275329287,False,micro,survey
Albania,Europe and Central Asia,ECA,ALB,2018,national,HBS,national,2018.0,consumption,3,2018 - 2019,1.9,0.0012077232969948,9.204712742114295e-05,1.455619524695682e-05,0.0001002987818448139,11.029704635032212,9.6410791639456,0.1524044142302725,0.3014828173658325,0.2659301163784707,0.0316982582929225,0.0476817502487478,0.0597204022185388,0.0707326201340137,0.0813516256607458,0.0934527834400207,0.1074729673207191,0.1259714119515417,0.1544950574241729,0.2274231233085815,1.1350066580489215,54.6525840759277,2866376,4431.539181012876,3465.617258318251,False,micro,survey
Albania,Europe and Central Asia,ECA,ALB,2019,national,HBS,national,2019.0,consumption,3,2018 - 2019,1.9,0.0,0.0,0.0,0.0,12.9056410819085,10.83164622096564,0.1546262875496765,0.3077173903513968,0.274892301306853,0.0339493354213913,0.0486186968573625,0.0589326590734794,0.0683726827603635,0.0786127598184784,0.0901354097324365,0.1051461323814199,0.1244741389563295,0.1541793846717977,0.2375788003269408,1.151022636776212,54.6525840759277,2854191,4544.515005327383,,False,micro,survey
Armenia,Europe and Central Asia,ECA,ARM,1999,national,ILCS,national,1999.0,consumption,1,1999 - 2018,1.9,0.1221169122883909,0.0291860864720213,0.010311267115365,0.0367047089628365,4.465702678658158,3.437495545015353,0.218430022682792,0.3621972429976161,0.2900359818938349,0.0304265721669145,0.0451815452454065,0.0540251367479437,0.0619175777239079,0.0716366329315862,0.0827161161547727,0.0965786928330523,0.1157665774464304,0.1454794360029433,0.2962717127470401,0.6086229372819174,165.629043579102,3089020,1210.3623950159097,1216.8901178144986,False,micro,survey
Armenia,Europe and Central Asia,ECA,ARM,2001,national,ILCS,national,2001.0,consumption,1,1999 - 2018,1.9,0.1436108621730068,0.0311716540566109,0.0105706606283498,0.0394852317867501,4.243273807237923,3.3021306251033256,0.2063373834688428,0.3536435897259906,0.2772527045332686,0.0319042070733098,0.0453820176900777,0.0548518234593667,0.0639534535419935,0.0732081369662503,0.0831066077774482,0.0951734768383297,0.1133815273399838,0.1480713533396076,0.2909673959736306,0.6228047508763703,165.629043579102,3050686,1422.4766542227462,1429.2726881010817,False,micro,survey
Armenia,Europe and Central Asia,ECA,ARM,2002,national,ILCS,national,2002.0,consumption,1,1999 - 2018,1.9,0.1051450636610311,0.0218706738291242,0.0074192376212706,0.0273605659116313,4.451051290750796,3.463285253091183,0.2000021505553027,0.3477967434362492,0.2683119948165527,0.0333618367304503,0.0471027530756408,0.056030670793943,0.0643040729683136,0.0731220911504691,0.0828455685678738,0.0952544029867784,0.1128929096300233,0.1450922453136821,0.2899934487828191,0.6294067811385224,165.629043579102,3033976,1619.112189210019,1556.1361892763578,False,micro,survey
Armenia,Europe and Central Asia,ECA,ARM,2003,national,ILCS,national,2003.0,consumption,1,1999 - 2018,1.9,0.0785149750415973,0.0121528316433147,0.0033226704236862,0.0144508733867398,4.57472103666907,3.648696005024614,0.18209466079436,0.3302808687042926,0.245142804937024,0.0368318869386943,0.0498142223739992,0.0583354705568483,0.0661436919754494,0.0748659096031466,0.0845375042602176,0.0956774708549623,0.1122371307830583,0.1395872351103206,0.2819694775432998,0.6591245637283661,165.629043579102,3017938,1855.596826945649,1677.9938790849735,False,micro,survey
Armenia,Europe and Central Asia,ECA,ARM,2004,national,ILCS,national,2004.0,consumption,1,1999 - 2018,1.9,0.0547565595622281,0.0126904728116991,0.0046330606905453,0.0163242996900745,5.671849671196493,4.228687646688645,0.2373834374673204,0.3750563253607404,0.2777232744232872,0.0307627371337264,0.045089282931775,0.0532594601367141,0.0614609082606585,0.0701505357677712,0.0796830962694842,0.0925149296395212,0.1094373343645913,0.140758031724696,0.3168836837710728,0.7049842727468979,165.629043579102,3000715,2062.203233298761,1837.8304711151816,False,micro,survey
Armenia,Europe and Central Asia,ECA,ARM,2005,national,ILCS,national,2005.0,consumption,1,1999 - 2018,1.9,0.0268591693151246,0.0061909559759775,0.0021550970370371,0.007756232646142,6.249661234009937,4.760976929249398,0.2177629881714203,0.3599235344377731,0.2630640861333294,0.0333356263454153,0.0471902203620636,0.055351951570791,0.0628087126844823,0.0712733845130975,0.0810336718888332,0.0926286560254703,0.109583418293332,0.1390337761587037,0.3077605821578011,0.7095042899660111,165.629043579102,2981262,2364.1759347240013,2017.959722953788,False,micro,survey
Armenia,Europe and Central Asia,ECA,ARM,2006,national,ILCS,national,2006.0,consumption,1,1999 - 2018,1.9,0.0214200643141389,0.0033943668822603,0.0009514649454378458,0.0040483960244078,6.032452785578093,5.110940804756516,0.1458726641428381,0.2970998476614349,0.2415190789793797,0.0373091363349581,0.0519973683176785,0.0613886494473577,0.0700847675054471,0.0795369554211525,0.0904443843869572,0.1025113635277953,0.1188046752901715,0.1433825751815501,0.2445401245869284,0.7299972033824189,165.629043579102,2958301,2697.0189832057185,2202.2487478746,False,micro,survey
Armenia,Europe and Central Asia,ECA,ARM,2007,national,ILCS,national,2007.0,consumption,1,1999 - 2018,1.9,0.0162852061088683,0.0029334367554819,0.0009911887419676887,0.0036825355480227,6.719583190837351,5.601002709131261,0.1601372164812154,0.312260582589433,0.2552830693612888,0.0351038313937216,0.0489563621669612,0.0589017403330727,0.0690910966257572,0.0786365139182208,0.0884788323973449,0.1012942417543393,0.119461928809162,0.1488616527618497,0.2512137998395644,0.7622092626865871,165.629043579102,2932615,3093.3693399917347,2515.300145609949,False,micro,survey
Armenia,Europe and Central Asia,ECA,ARM,2008,national,ILCS,national,2008.0,consumption,1,1999 - 2018,1.9,0.0089280848613088,0.0019567007714234,0.0006556496585985992,0.0024486029309812,6.868130749999283,5.830244133132982,0.1397946216754774,0.2918814172710552,0.2481715067929081,0.0385362234040684,0.0526683122726551,0.0607948877645592,0.06991505041348,0.0794969833976631,0.0906279444193991,0.1041423720825874,0.1202630264370592,0.1466537032642544,0.2369014965442846,0.830426674827366,165.629043579102,2907615,3335.2441635504774,2672.9733500384987,False,micro,survey
Armenia,Europe and Central Asia,ECA,ARM,2009,national,ILCS,national,2009.0,consumption,1,1999 - 2018,1.9,0.0133473010765221,0.0020725400704187,0.0005163330656969473,0.002410676439725,6.104310268372815,5.21529102473289,0.1277639796916487,0.2801587740164225,0.2364557668208228,0.0398989554293749,0.0538460257498028,0.063283815907622,0.0717080653014775,0.0807170963930951,0.091062863939818,0.1036965579345529,0.1204202757321261,0.1461785950664927,0.2291877485456248,0.858711492113836,165.629043579102,2888094,2884.339470381193,2570.842061220253,False,micro,survey
Armenia,Europe and Central Asia,ECA,ARM,2010,national,ILCS,national,2010.0,consumption,1,1999 - 2018,1.9,0.0097446636542865,0.0015795271699211,0.0004807710492000971,0.001939773086412,6.232171945719237,5.184435317013471,0.1487552976199838,0.299925823432341,0.2380554259567217,0.0389031700563492,0.0521370070397973,0.0607444549948079,0.0697396760098902,0.0790697547115148,0.0885994699806773,0.1004211735057546,0.1165790689660099,0.1434672199846905,0.2503390047505089,0.9289362888558688,165.629043579102,2877314,2958.838999078024,2678.532525568024,False,micro,survey
Armenia,Europe and Central Asia,ECA,ARM,2011,national,ILCS,national,2011.0,consumption,1,1999 - 2018,1.9,0.012088774208427,0.0019586582627642,0.0005018091095591188,0.0022949720986517,6.362007337994544,5.412148043235408,0.1415770596623831,0.2935294582000862,0.2397814152494704,0.0382944952959505,0.0520739035765781,0.0613969227501677,0.0706459626266394,0.0798809063155981,0.0900212097850592,0.1024197317199757,0.1196606895477072,0.1459403737252543,0.2396658046567266,1.0,165.629043579102,2876536,3098.742304230708,2743.5582591368275,False,micro,survey
Armenia,Europe and Central Asia,ECA,ARM,2012,national,ILCS,national,2012.0,consumption,1,1999 - 2018,1.9,0.0091699552064881,0.0016387977705471,0.0005352434838056634,0.0020273019714997,6.590639092140963,5.579519203736324,0.1451348548124421,0.2960226142586566,0.2369652719872606,0.0379108718947393,0.05202909508538,0.0611259108975534,0.0706664159348791,0.0801424049017695,0.0905352045345845,0.102344640353674,0.1178831090576201,0.1419601317522032,0.2454022155878922,1.025580191839745,165.629043579102,2884239,3312.9800082494044,2984.720665682524,False,micro,survey
Armenia,Europe and Central Asia,ECA,ARM,2013,national,ILCS,national,2013.0,consumption,1,1999 - 2018,1.9,0.0176707741028077,0.0035792758532556,0.0011920626050852,0.0044397191049285,6.838496787286963,5.77604565725007,0.1565596730611602,0.3057966315233129,0.2499163833648662,0.0356445372988737,0.0506041386344259,0.0597882978110535,0.0690368166575601,0.0792681658890702,0.089882713418372,0.1025794355341804,0.1192557519473644,0.1470855008570175,0.2468546419520894,1.0849578544202505,165.629043579102,2897593,3406.536117678256,3020.37454307536,False,micro,survey
Armenia,Europe and Central Asia,ECA,ARM,2014,national,ILCS,national,2014.0,consumption,1,1999 - 2018,1.9,0.0154166806141118,0.0023257485406234,0.0006320671342801997,0.002771005177565,7.013849373319698,5.894815570178598,0.1651664337631553,0.3148329065365822,0.2518786404816693,0.0351632757989251,0.0493323508312602,0.0585079165048915,0.0680986277423544,0.0785618462898027,0.0900618530515088,0.1019388230094588,0.1177727682207002,0.1431228433118095,0.2574396952392864,1.1173037913374593,165.629043579102,2912403,3511.2250593093963,3052.421633111787,False,micro,survey
Armenia,Europe and Central Asia,ECA,ARM,2015,national,ILCS,national,2015.0,consumption,1,1999 - 2018,1.9,0.0126068207464736,0.0022280046537127,0.0007658177792463994,0.0028061031672354,7.518979670588169,6.223099831740379,0.1763798462444014,0.3235677179616022,0.252997732351578,0.033778451332537,0.048434927490569,0.0576971766225605,0.0679484647236636,0.0781124244129055,0.0892035338517694,0.1015402878541038,0.1164351186149386,0.139499050894884,0.2673505642017172,1.1589981276978394,165.629043579102,2925559,3607.289298553611,2810.650005449272,False,micro,survey
Armenia,Europe and Central Asia,ECA,ARM,2016,national,ILCS,national,2016.0,consumption,1,1999 - 2018,1.9,0.0116299109138031,0.0016167364699146,0.00045695017085056,0.0019655248410597,7.915560374041792,6.7513845899322655,0.1807564479937513,0.3254794835583837,0.2749932362147587,0.0326540444244541,0.0458625161131516,0.0551762603607081,0.0659722542419128,0.0789674497155515,0.0914783127206537,0.105742717455265,0.1226110705711774,0.1487187659018046,0.2528166084953176,1.14273033221634,165.629043579102,2936147,3601.469663581154,2742.8430164406727,False,micro,survey
Armenia,Europe and Central Asia,ECA,ARM,2017,national,ILCS,national,2017.0,consumption,1,1999 - 2018,1.9,0.0088079316081876,0.0014050986593519,0.00037389142817343546,0.0016521775834032,7.70129364937332,6.102093430094723,0.1908065473648703,0.3362183736332037,0.2519002546693715,0.0349697925350511,0.0488203710813948,0.0577119083450332,0.0659174134345669,0.0746067884101329,0.0845045042492255,0.096109807230249,0.1133256173603826,0.1403451499499911,0.2836886474039728,1.153809714624524,165.629043579102,2944789,3860.2180579362384,3117.520301053168,False,micro,survey
Armenia,Europe and Central Asia,ECA,ARM,2018,national,ILCS,national,2018.0,consumption,1,1999 - 2018,1.9,0.0140953681571917,0.0023472936667433,0.0006036580320044846,0.0027415686748393,7.699381398734861,6.072136426614003,0.2001982748959891,0.344334976829172,0.2545282734783061,0.0329713386573521,0.0480752766761388,0.0570924390547466,0.0653502209925369,0.0741684876513524,0.0845729235478665,0.0960695320919313,0.1117033914284484,0.1380026039805013,0.2919937859191311,1.1828884424569357,165.629043579102,2951741,4051.384966923725,3259.295236177589,False,micro,survey
Armenia,Europe and Central Asia,ECA,ARM,2019,national,ILCS,national,2019.0,consumption,2,2019 - 2020,1.9,0.0107899885880155,0.001330710694166,0.00030914808901640013,0.0015296414009102,6.897139539441181,5.870698445751575,0.1498667407700761,0.2987820712565888,0.2263837889039629,0.037571750058279,0.0520047770647092,0.06140747203299,0.0708986345358699,0.0805924376841862,0.0896606367658243,0.1009980373914231,0.11607387076717,0.1398556052757693,0.2509367784237717,1.1999628346107576,165.629043579102,2957728,4350.466197742082,3632.234606574578,False,micro,survey
Armenia,Europe and Central Asia,ECA,ARM,2020,national,ILCS,national,2020.0,consumption,2,2019 - 2020,1.9,0.0038813461106411,0.0006019552074854823,0.00016069036648196926,0.0007082615220895348,6.539660036656929,5.8000049451870535,0.1042313755320412,0.2517174260144778,0.2018595799397251,0.0436572743871871,0.0584893577725976,0.0674902439539471,0.0755018499986516,0.0842736807274998,0.0933272210734712,0.1037715892164986,0.1179217668835368,0.1408330527314415,0.2147339632549995,1.21449957625503,165.629043579102,2963234,4021.046264096173,3114.760787707278,False,micro,survey
Azerbaijan,Europe and Central Asia,ECA,AZE,1995,national,SLC,national,1995.0,consumption,0,1995,1.9,0.0708084442458933,0.0207870454852092,0.0098374231802214,0.0304722818341698,5.746645415239224,4.684064786112666,0.2078099096833012,0.3465028521572113,0.2948414766543712,0.0269418719469749,0.0437673450587749,0.0549616345161216,0.0654432679338397,0.07575612588391,0.0879027734477077,0.1022191289573933,0.1229301366104444,0.1523560437725144,0.2677216718723183,1975.116265893256,0.32344001531601,7684850,1102.4591471698188,,False,micro,survey
Azerbaijan,Europe and Central Asia,ECA,AZE,2001,national,HBS,national,2001.0,consumption,1,2001 - 2005,1.9,0.0258273489621592,0.0043017966254412,0.0012450659288112,0.0051967183398756,7.015882184737011,5.326105141782026,0.2184436090224799,0.3645493642463829,0.302083155874014,0.0305619670918744,0.043731460703152,0.0532061531548989,0.0621231172068924,0.0708080312388254,0.0823184191175167,0.096523991195486,0.1157693567288531,0.1498850182670341,0.2950724852954629,2301.8224179641707,0.32344001531601,8111200,1614.7921157691385,,False,micro,survey
Azerbaijan,Europe and Central Asia,ECA,AZE,2002,national,HBS,national,2002.0,consumption,1,2001 - 2005,1.9,0.00042838097454420105,1.4115165026762912e-05,7.892561447580699e-07,1.4526843751151512e-05,8.85460057313598,7.548490262645856,0.1062966197554557,0.2527766621834779,0.1832233316936719,0.0483787088775622,0.0609229675973915,0.0683256581649111,0.0750875927077722,0.0818509169672325,0.0889204529775964,0.0980744521553094,0.1117046443194733,0.1348792656155905,0.231855340617149,2365.609770020344,0.32344001531601,8171950,1754.0736059112355,,False,micro,survey
Azerbaijan,Europe and Central Asia,ECA,AZE,2003,national,HBS,national,2003.0,consumption,1,2001 - 2005,1.9,0.0,0.0,0.0,0.0,9.22487445831566,7.869489436448216,0.1182328663692095,0.2683287793517457,0.2045906971924754,0.0447169313170334,0.0573382814172523,0.0655385751428344,0.0735298913622976,0.0810801711901933,0.0897227501521741,0.1001441525123249,0.1142325980195573,0.1378270200294075,0.2358696288569216,2418.4541897137105,0.32344001531601,8234100,1918.543632959714,,False,micro,survey
Azerbaijan,Europe and Central Asia,ECA,AZE,2004,national,HBS,national,2004.0,consumption,1,2001 - 2005,1.9,0.0,0.0,0.0,0.0,9.493201421914112,7.9196584834097,0.1181590736056346,0.2662159251504221,0.1908680886467453,0.047985100155528,0.0587608184710164,0.0665711477991437,0.0736344047859028,0.0801435942050337,0.0871721658077603,0.0969829212180802,0.1106373146805751,0.1345967797883981,0.2435157530885746,2580.706712436197,0.32344001531601,8306500,2077.8122619359674,,False,micro,survey
Azerbaijan,Europe and Central Asia,ECA,AZE,2005,national,HBS,national,2005.0,consumption,1,2001 - 2005,1.9,0.0,0.0,0.0,0.0,10.556122577696566,8.75371479287225,0.1164947509681128,0.265549077050305,0.1976003501585618,0.048467739912876,0.0592718904981178,0.0662368327250939,0.0728963003441941,0.079388800822001,0.0870681783403175,0.0974271402000616,0.1112020673427675,0.1361999264666363,0.2418411233479467,2828.726529929144,0.32344001531601,8391850,2631.75897929512,,False,micro,survey
Burundi,Sub-Saharan Africa,SSA,BDI,1992,national,EDCM,national,1992.0,consumption,0,1992,1.9,0.8189334674586948,0.375915454138524,0.2075902199592083,0.5776966432777588,1.3817663420753292,1.1222588271703244,0.182436623186937,0.3333381193765381,0.2822711860090816,0.0341374637998412,0.0452565046518564,0.0554529738389351,0.0654152507285513,0.0757541853965858,0.0872075421155533,0.1009607050868709,0.1195150742433531,0.1504526947346297,0.2658476054038229,0.1061202840565439,496.116638183594,5685569,445.1049935861818,,False,group,survey
Burundi,Sub-Saharan Africa,SSA,BDI,1998,national,EP,national,1998.5,consumption,1,1998 - 2013,1.9,0.8470673252872166,0.455538728760771,0.2918611084941448,0.7989575708986315,1.26726713916583,0.9607430919725788,0.3261394730755892,0.4231652584235383,0.3439279916067938,0.0172815421933532,0.0341371297641956,0.0464459016003255,0.0571136788585456,0.0682832424502489,0.0824619793753027,0.0970884922606082,0.1178701568753686,0.1522790608459293,0.3270388157761202,0.3024519397312701,496.116638183594,6185564,322.1519114136673,223.90679565842413,False,micro,survey
Burundi,Sub-Saharan Africa,SSA,BDI,2006,national,QUIBB,national,2006.0,consumption,1,1998 - 2013,1.9,0.786028128193228,0.3373635364734741,0.1710768570424435,0.4812231844626038,1.5397675729151628,1.174333233782283,0.1774276209767143,0.3335986354923002,0.2790964168280448,0.0400980207305229,0.0491430352746387,0.0560519419548845,0.0631743336873563,0.0715251478982524,0.0815930019063936,0.0950643212314208,0.1145626406715971,0.1490881375062503,0.2796994191386843,0.5746402023771997,496.116638183594,7607850,301.7906503579734,239.47929293536865,False,micro,survey
Burundi,Sub-Saharan Africa,SSA,BDI,2013,national,ECVMB,national,2013.5,consumption,1,1998 - 2013,1.9,0.7279985018363787,0.3109222924864324,0.1650879150046526,0.4626859683485972,1.7547262059312143,1.3030580637398703,0.2467371383082949,0.3862481871355873,0.3163222109415234,0.0276270449368678,0.0409708521171805,0.0504338033562866,0.05963946397898,0.0695023632632304,0.0800627460307172,0.0938137738031432,0.1146391221649083,0.1530655095015144,0.3102453208471785,1.3034992464737982,496.116638183594,9540302,324.828660694699,241.42940127629544,False,micro,survey
Benin,Sub-Saharan Africa,SSA,BEN,2003,national,QUIBB,national,2003.0,consumption,0,2003,1.9,0.5142711015055192,0.1750254343553416,0.0792028039837775,0.2405817247607512,2.489549431301854,1.861701196678244,0.2463928917422135,0.3857819910305443,0.3156541911920246,0.0285799072457958,0.0411511301368911,0.0502670816560464,0.0588439726144671,0.0692764465548942,0.0806497378528947,0.0947050616446733,0.1144625733001337,0.1509056632351969,0.3111584257590056,0.8002134210887968,225.412475585938,7520556,942.918587867681,752.9554615096974,False,micro,survey
Benin,Sub-Saharan Africa,SSA,BEN,2011,national,EMICOV,national,2011.33,consumption,1,2011 - 2015,1.9,0.531927181215912,0.1905468768700722,0.0891786969823393,0.2659357902277833,2.703944142600329,1.796078235802668,0.3105427048473139,0.4343970705610368,0.3896241377493918,0.0246201293382058,0.0359610173428024,0.0442124238978258,0.0521466566272361,0.0611604617672231,0.0726653417650278,0.0885550518464192,0.1134998642062091,0.1623961547391065,0.3447828984699456,1.022257463238157,225.412475585938,9460829,989.7673544684824,781.9350629664464,False,micro,survey
Benin,Sub-Saharan Africa,SSA,BEN,2015,national,EMICOV,national,2015.0,consumption,1,2011 - 2015,1.9,0.4960588585720552,0.2240467993926382,0.1428651014261667,0.4068024309603468,2.7112410352360325,1.917006676893255,0.4460352576829249,0.4775591412230905,0.3837178703363158,0.0100342324749788,0.0223825398837357,0.042682402802154,0.0536624703189591,0.0646347311635079,0.0769024635091555,0.093287495938139,0.1150631698569752,0.1451104182661169,0.3762400757862649,1.0684747412092872,225.412475585938,10575962,1076.796697855851,809.4513853164742,False,micro,survey
Benin,Sub-Saharan Africa,SSA,BEN,2018,national,EHCVM,national,2018.5,consumption,2,2018,1.9,0.1916538004356062,0.0448139284893201,0.0154971008060694,0.0560498038504111,4.198814299093816,3.143883146567879,0.2347439303777349,0.3780860003086335,0.3246569334748588,0.0289435305787818,0.041324880870872,0.050959710767362,0.0596988567408485,0.0693040573119365,0.0810950615448372,0.0960877952395791,0.1183196419979981,0.1554907928216946,0.2987756721260386,1.0818746587528276,225.412475585938,11485035,1155.3131679606718,813.914840413635,False,micro,survey
Burkina Faso,Sub-Saharan Africa,SSA,BFA,1994,national,EP-I,national,1994.25,consumption,0,1994,1.9,0.8323714950234059,0.4856820303693793,0.3193327663620627,0.833537042540452,1.3367046485286789,0.8018052148668392,0.3852555917187711,0.4807249341528258,0.4182890495190178,0.0224644016866662,0.0328494245166994,0.039680794879739,0.0469607053287544,0.0549662657105403,0.0654346905488343,0.0811516355760907,0.1064524482402086,0.155350497465533,0.3946891360469337,0.6142370146310085,223.072814941406,9816584,355.1484195262401,231.53383011113397,False,micro,survey
