Entity,region_name,region_code,country_code,Year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type
Argentina - urban,Latin America and the Caribbean,LAC,ARG,1993,urban,EPH,urban,1993.0,income,1,1991 - 2002,1.9,0.0281819947224729,0.0142944555420997,0.0108448778278953,0.0083260910304111,16.287674958188088,11.414919848189877,0.363405307807058,0.4485628585171292,0.4218626773141354,0.0148361585552164,0.0296691113398144,0.0409680221327666,0.0521736048842162,0.0642146257804841,0.0789791747753662,0.0967069265545764,0.1234048700476334,0.167033613926567,0.3320138920033442,0.2044520115502586,3.1611635684967,29809445,9974.004418710028,6149.761557751256,False,micro,survey
Argentina - urban,Latin America and the Caribbean,LAC,ARG,1994,urban,EPH,urban,1994.0,income,1,1991 - 2002,1.9,0.0267456148013629,0.015784789907519,0.0133575642253997,0.0057990613931018,16.09094655163961,11.03778898801034,0.3762980447288254,0.4591680359255017,0.4271963241218011,0.0149552515716591,0.0288199746978329,0.039552961327588,0.0506835518709463,0.0631642811055509,0.0771603039490036,0.0950164124517847,0.1210339835056388,0.1651473099034212,0.3444659696165836,0.2120029207550541,3.1611635684967,30260588,10423.37887916618,6440.93738506535,False,micro,survey
Argentina - urban,Latin America and the Caribbean,LAC,ARG,1995,urban,EPH,urban,1995.0,income,1,1991 - 2002,1.9,0.0492487666124219,0.0263598015060076,0.0201976858153525,0.0156881910424672,15.28513358962214,10.203255210114715,0.4354325099379763,0.4890440325027265,0.4476412303927695,0.0113221350493558,0.0262997140176979,0.0368587052214233,0.0473449230332246,0.0591179482001325,0.0735717410797604,0.090748398911598,0.1168468783191776,0.1681335218878167,0.3697560342798075,0.2166015689824996,3.1611635684967,30705906,10003.091689298246,6083.728960497891,False,micro,survey
Argentina - urban,Latin America and the Caribbean,LAC,ARG,1996,urban,EPH,urban,1996.0,income,1,1991 - 2002,1.9,0.0530216867285934,0.0314984524775675,0.0257591170725601,0.0206467319084024,14.973600555752492,9.788808750546515,0.4534730126146179,0.4952442938019692,0.4711066306978619,0.0103439691884566,0.0248060080099219,0.0355579591979961,0.0464174362189584,0.0583434046685718,0.0730271711076896,0.0919311538667974,0.1198757941381757,0.170891038208047,0.3688060653953652,0.2170448978746416,3.1611635684967,31145813,10430.682492713648,6344.256450151182,False,micro,survey
Argentina - urban,Latin America and the Caribbean,LAC,ARG,1997,urban,EPH,urban,1997.0,income,1,1991 - 2002,1.9,0.0482075694007431,0.0261342824374152,0.0203761939827274,0.0164519615078372,15.689876667853364,10.481951041648808,0.4444083806379692,0.4911047521919294,0.4738088960947477,0.010825282439848,0.0246507459485889,0.0351918821833576,0.0468461566911407,0.0593835340170333,0.073079845690362,0.0927434863946254,0.1207551113217267,0.1727812618839966,0.3637426934293088,0.2182840320744024,3.1611635684967,31579653,11146.721033655484,6834.050397076817,False,micro,survey
Argentina - urban,Latin America and the Caribbean,LAC,ARG,1998,urban,EPH,urban,1998.0,income,1,1991 - 2002,1.9,0.0557585388262287,0.0261096278037417,0.0186271173436551,0.020442196930958,15.23561021715455,9.58972768298127,0.4733172438138264,0.507336437789718,0.495062075115203,0.010650697277596,0.0234293904516278,0.0336498024259928,0.0443507140919228,0.0563556035358343,0.0706493765843557,0.0905473385793827,0.1195870154689718,0.1702666657649334,0.3805133958193823,0.2206985867628206,3.1611635684967,32009558,11445.564938468156,6991.925485320825,False,micro,survey
Argentina - urban,Latin America and the Caribbean,LAC,ARG,1999,urban,EPH,urban,1999.0,income,1,1991 - 2002,1.9,0.0552938497353887,0.0286469637633107,0.0215461598037876,0.0221619926319169,14.522638212458354,9.523834256150034,0.4569082907522838,0.4979204137208139,0.4854711413349838,0.0107068877326507,0.0241843913697804,0.0346410311737531,0.0452204735066607,0.0579558938245393,0.0729116093011819,0.0918677039003134,0.1209111977723567,0.1711181154784633,0.3704826959402905,0.2162194582827886,3.1611635684967,32438320,10935.644594805466,6776.346983729585,False,micro,survey
Argentina - urban,Latin America and the Caribbean,LAC,ARG,2000,urban,EPH,urban,2000.0,income,1,1991 - 2002,1.9,0.0679171688214684,0.0335025967859774,0.0241224047563881,0.0310632111520676,14.204878487220324,9.058017422814835,0.4881116045806118,0.5106395767594252,0.509470493505905,0.0094852344611596,0.0223743584531867,0.0324940725887103,0.0432724037063786,0.0559869043760997,0.071752519783441,0.0910731595680309,0.1220623034331965,0.1744941784720208,0.3770048651577756,0.2147088116514768,3.1611635684967,32867365,10730.60821729683,6657.963802486849,False,micro,survey
Argentina - urban,Latin America and the Caribbean,LAC,ARG,2001,urban,EPH,urban,2001.0,income,1,1991 - 2002,1.9,0.1067957347680381,0.0552951608685026,0.04059049585243,0.0489854988773208,13.080539495845215,8.083802039029441,0.5426775957704569,0.5334310600620975,0.5392328299303026,0.0065263933640283,0.019296534611549,0.0301721991401063,0.0407434192367228,0.0534515460485243,0.0691613940400178,0.089989842997628,0.1206437859023054,0.1752410258225964,0.3947738588365075,0.2122802976554852,3.1611635684967,33297960,10146.106818485889,6207.546820244806,False,micro,survey
Argentina - urban,Latin America and the Caribbean,LAC,ARG,2002,urban,EPH,urban,2002.0,income,1,1991 - 2002,1.9,0.1694100342048484,0.0683322322393439,0.0396828896368505,0.0840261965700088,9.18845290794586,5.545341370834873,0.5384334584989681,0.537937583377964,0.5352598360299283,0.0087325221118941,0.0188527744387954,0.0289940718440448,0.0404431457631898,0.0532623918935253,0.0684656012205209,0.0868648977829437,0.1165944920388471,0.1727282007789625,0.4050619021272563,0.2939819569008952,3.1611635684967,33728928,8943.308002238458,5259.207138882885,False,micro,survey
Argentina - urban,Latin America and the Caribbean,LAC,ARG,2003,urban,EPHC-S2,urban,2003.0,income,2,2003 - 2020,1.9,0.0786846217954535,0.0287088144777649,0.0159043846705821,0.0373001457752791,13.00340366215568,8.189924600155914,0.4851524413753743,0.5089715698379785,0.5123713550694114,0.0107239229892782,0.0223163734103607,0.0322600890244758,0.0437421628194062,0.0558235313107913,0.0713344057059909,0.0924802887833387,0.1224889935750971,0.1719769929075168,0.3768532394737479,0.3055447243113179,3.1611635684967,34159484,9629.844086005607,5628.171349652291,False,micro,survey
Argentina - urban,Latin America and the Caribbean,LAC,ARG,2004,urban,EPHC-S2,urban,2004.0,income,2,2003 - 2020,1.9,0.0574177081599201,0.0196747118137384,0.0103629015440667,0.0243848242034852,14.016382400701678,9.501043998176062,0.4343348554340679,0.4837703458741335,0.4760193697728178,0.0120600663335726,0.0239851097658792,0.0347926113010179,0.0465252346984634,0.0601360535322201,0.0757478257969917,0.0956738824776835,0.1254263185933276,0.1732929615278372,0.3523599359729912,0.3225389985100921,3.1611635684967,34588884,10389.151274064125,6098.126323116635,False,micro,survey
Argentina - urban,Latin America and the Caribbean,LAC,ARG,2005,urban,EPHC-S2,urban,2005.0,income,2,2003 - 2020,1.9,0.0416914986657446,0.0140411665819653,0.0074093759662969,0.0161466960061585,15.417122696881792,10.550190815943058,0.4196535577694362,0.4770735509214674,0.4629444305787178,0.0126173944237384,0.0250684574099347,0.0358340874552789,0.0477590450744825,0.0609860210590596,0.0764767346269111,0.0964754192393327,0.1244764511943941,0.1713634610028458,0.348942928514006,0.3572704212244195,3.1611635684967,35015688,11192.17957861278,6481.42096623284,False,micro,survey
Argentina - urban,Latin America and the Caribbean,LAC,ARG,2006,urban,EPHC-S2,urban,2006.0,income,2,2003 - 2020,1.9,0.0326126330321197,0.0117666543671972,0.0064858868787002,0.0149703743076811,17.07481110682144,12.059291507089805,0.4002887642306414,0.4634607996716354,0.4461765505775191,0.0129626647752657,0.0263252603495051,0.0376002481573162,0.0495520697239707,0.0630545625297437,0.079022738565427,0.0993714143076928,0.1256351900627528,0.1691283048812982,0.3373475466470048,0.3942448213204471,3.1611635684967,35439468,11970.65538711175,7118.883338452623,False,micro,survey
Argentina - urban,Latin America and the Caribbean,LAC,ARG,2007,urban,EPHC-S2,urban,2007.0,income,2,2003 - 2020,1.9,0.0260501051948765,0.0096639280942548,0.0056272050417804,0.0102647778221218,17.610273510696224,12.457396590458933,0.3915085794382994,0.4617355631333476,0.4439086338653861,0.0140229381372546,0.0268431582652619,0.0372928551154196,0.0494077387827218,0.0630661077222091,0.0789687936957397,0.0991620056780555,0.1251580908006998,0.1693556776457917,0.3367226341568529,0.4826789272330878,3.1611635684967,35861117,12919.235364712353,7706.341553685237,False,micro,survey
Argentina - urban,Latin America and the Caribbean,LAC,ARG,2008,urban,EPHC-S2,urban,2008.0,income,2,2003 - 2020,1.9,0.0248626127765868,0.0089853073531509,0.0051140515090141,0.0100172309275013,18.026080804532317,13.01931034974736,0.3716326297279514,0.4487679026711823,0.4305711265281015,0.0141309287930377,0.0279022013555219,0.0395632171958848,0.0515790184647533,0.0647396309256421,0.0804867837811753,0.1000475090860666,0.12739410185762,0.1700806064954021,0.3240760020448897,0.6057651139632672,3.1611635684967,36284568,13310.623684309205,8183.012350197079,False,micro,survey
Argentina - urban,Latin America and the Caribbean,LAC,ARG,2009,urban,EPHC-S2,urban,2009.0,income,2,2003 - 2020,1.9,0.0234228929151705,0.0081454856048726,0.0044886582169726,0.008544518153068,18.652777236888635,13.901126853688332,0.3524124944984667,0.4365419704989163,0.4148809373586955,0.0145407270574024,0.0286850246880803,0.0408634895083086,0.0532739946096472,0.0670959603569593,0.0827191504568926,0.1016912055363284,0.1281064626391725,0.1705289535762127,0.3124950315710094,0.6903821524996487,3.1611635684967,36714243,12398.283580735651,7664.329463696175,False,micro,survey
Argentina - urban,Latin America and the Caribbean,LAC,ARG,2010,urban,EPHC-S2,urban,2010.0,income,2,2003 - 2020,1.9,0.0144209307722095,0.0046049127570713,0.0026551359493657,0.0045024705935318,19.22213843277404,14.296153339645834,0.3431403783126409,0.4358321825728346,0.4074566588648777,0.0159454149662496,0.0297115178321559,0.0409562271115331,0.0531238240392127,0.0665904929904741,0.0822117762077919,0.1005227716323717,0.1252342660247088,0.1687026012901837,0.3170011079053196,0.8600745211785934,3.1611635684967,37055902,13551.339194022945,8457.967003690925,False,micro,survey
Argentina - urban,Latin America and the Caribbean,LAC,ARG,2011,urban,EPHC-S2,urban,2011.0,income,2,2003 - 2020,1.9,0.011354005103232,0.0042393282214143,0.002523384924812,0.0042427255077526,20.44669092485504,15.219711406787258,0.3263967374456674,0.4264528063979222,0.4042671242417248,0.0171437808634,0.030782940549377,0.0420783312733218,0.0542509662159994,0.0673343318426918,0.0829779782008861,0.1011274356269423,0.1263169180211559,0.1684163239466203,0.3095709934595971,1.0464920535614837,3.1611635684967,37543830,14200.269889060848,9144.320494046013,False,micro,survey
Argentina - urban,Latin America and the Caribbean,LAC,ARG,2012,urban,EPHC-S2,urban,2012.0,income,2,2003 - 2020,1.9,0.011555537822503,0.0041034526158455,0.0025622111710101,0.0047106974353559,20.259638621498304,15.450691857046635,0.3089454174809362,0.4132619793924651,0.3940705211935594,0.0174293537853055,0.0323862749659167,0.0437474134842549,0.0557409352593128,0.0689332354167787,0.0849677422355897,0.1035863704126929,0.1281762996586015,0.1681999496766801,0.2968324251048625,1.3116842305430023,3.1611635684967,38027774,13895.63370729862,9141.326924671828,False,micro,survey
Argentina - urban,Latin America and the Caribbean,LAC,ARG,2013,urban,EPHC-S2,urban,2013.0,income,2,2003 - 2020,1.9,0.0101586625260157,0.0038880046883994,0.0025135341702041,0.0034301776732508,20.34174730675139,15.711652425027603,0.3022178812575636,0.4094544219759074,0.388121523317413,0.0178642883235263,0.0324132221887271,0.0439003559503506,0.056195610878656,0.0699554113930687,0.0857937588934812,0.1042391330178398,0.1284532320633009,0.1674661024143965,0.2937188848766594,1.6618131739928024,3.1611635684967,38509756,14071.508683155722,9368.5477700906,False,micro,survey
Argentina - urban,Latin America and the Caribbean,LAC,ARG,2014,urban,EPHC-S2,urban,2014.0,income,2,2003 - 2020,1.9,0.009288412011436,0.0036832457553181,0.0024017190266099,0.0032962748133608,19.03970834783642,14.345973431224795,0.3085668335020547,0.416327898548159,0.4009418353198022,0.0183125157040489,0.0322070706614739,0.0431332436604028,0.0544407945246477,0.0682258836269328,0.0837723015932502,0.1029801137372407,0.1284802745631876,0.1692360201076913,0.2992117818211238,2.332343485851948,3.1611635684967,38990109,13567.948415980864,8862.27025201094,False,micro,survey
Argentina - urban,Latin America and the Caribbean,LAC,ARG,2016,urban,EPHC-S2,urban,2016.0,income,2,2003 - 2020,1.9,0.0107087744981701,0.0038417017444257,0.0023857363393573,0.0036588120856176,19.88508533943744,15.00962382965693,0.3164253338286851,0.4203252890095214,0.3965168380269316,0.0176378834883229,0.0315548409830143,0.0428670239412298,0.0548328948289048,0.0681442676664905,0.0836449219806063,0.1016567371224088,0.1274455935404399,0.168022587229877,0.3041932492187086,4.134574462908232,3.1611635684967,39940546,13360.211834598183,8922.063602691838,False,micro,survey
Argentina - urban,Latin America and the Caribbean,LAC,ARG,2017,urban,EPHC-S2,urban,2017.0,income,2,2003 - 2020,1.9,0.0091853822211349,0.0029027337011308,0.0018970588820372,0.0021191858514977,20.88372757140482,15.948946084691878,0.3030537543700854,0.4113448843872836,0.3881618127145435,0.0178600547166874,0.0328292888687751,0.0441825083219972,0.0560146066086504,0.0693421930688496,0.0847106911264561,0.1030562346882749,0.1275605596654926,0.1673996664849176,0.2970441964498955,5.085964046729752,3.1611635684967,40410674,13595.037355108116,9197.198955627864,False,micro,survey
Argentina - urban,Latin America and the Caribbean,LAC,ARG,2018,urban,EPHC-S2,urban,2018.0,income,2,2003 - 2020,1.9,0.0136983145451572,0.0045453081418176,0.0025548356923954,0.0049275957141493,18.93251025515153,14.535622356258251,0.3082399743451799,0.413424983747329,0.3887937517293472,0.0175816253110933,0.0321654617812867,0.0439355076424336,0.0558805185055228,0.0691030703788285,0.0851145432292447,0.1030259412257216,0.1278731161572618,0.1670181279510975,0.2983020878175069,7.199264088180317,3.1611635684967,40877099,13105.397163316997,8901.54674770311,False,micro,survey
Argentina - urban,Latin America and the Caribbean,LAC,ARG,2019,urban,EPHC-S2,urban,2019.0,income,2,2003 - 2020,1.9,0.0130030120214306,0.004675612465192,0.0028215544980232,0.0049253742517741,18.43774392669135,13.760097447312331,0.3318101307919387,0.4290585043967284,0.4071348199218213,0.0166873220680347,0.030353042518524,0.0417378104297112,0.0535019694578783,0.0672354340599737,0.0828783915766257,0.1015219517629788,0.1273559936998263,0.1685823980768384,0.3101456863496128,11.020505427378785,3.1611635684967,41339571,12712.970737900085,8232.911229192487,False,micro,survey
Argentina - urban,Latin America and the Caribbean,LAC,ARG,2020,urban,EPHC-S2,urban,2020.0,income,2,2003 - 2020,1.9,0.016404189847962,0.0052543518668133,0.0030550985396598,0.0044410374603688,16.13980282235518,12.176017991140816,0.3198934967558102,0.4234329107083749,0.4111748293395644,0.0174733863990563,0.0307262779703708,0.0417657800708192,0.0533982008118654,0.067384623038324,0.0835909558071783,0.1035440901255865,0.1287345032894742,0.1703539301846136,0.303028252302706,15.206465323229144,3.1611635684967,41796990,11344.405742315425,7087.131778459777,False,micro,survey
Armenia,Europe and Central Asia,ECA,ARM,1996,national,ILCS,national,1996.0,income,0,1996,1.9,0.14216142578125,0.0359286089447107,0.0135980054112107,0.0467180810344393,5.925693197544996,4.085055110281687,0.3354787297875751,0.4441862299727733,0.3826619193635922,0.0229596162739742,0.0323570646028782,0.0418615115247491,0.0518728937063055,0.0629059185670619,0.0757512049610719,0.0918515015252002,0.1144472125192759,0.1537779428821474,0.3522151334373353,0.4882780192236629,165.629043579102,3168213,1030.4639222801354,1040.412173680843,False,group,survey
Australia,Other high Income,OHI,AUS,1981,national,HIS-LIS,national,1981.0,income,0,1981,1.9,0.0099350305063763,0.0048544494360889,0.0034084171350265,0.0104624787020192,34.31292222765377,28.92855393282287,0.1871018384096936,0.3132578703020214,0.2815775796785097,0.0278564025225779,0.0489048030401773,0.0598439776678565,0.0691575965624892,0.0783609262305551,0.090631899181536,0.1064982327845746,0.1272312330203389,0.1584985665665008,0.2330163624233895,0.2906069000251834,1.52584028244019,14927000,31570.853246784216,17402.30551830357,False,micro,survey
Australia,Other high Income,OHI,AUS,1985,national,IDS-LIS,national,1985.0,income,1,1985,1.9,0.0100130975582873,0.0057516589873946,0.0041348874272859,0.0127382153510262,35.45543261173014,29.27412605201526,0.2018399388535068,0.3249768527838416,0.294280716500895,0.0271243239033498,0.0475957019669257,0.0587466280521954,0.0672857096424549,0.0768470655646519,0.0893990970694955,0.1039963360365304,0.1265131727973761,0.1595953983660282,0.2428965666009916,0.3951145807101502,1.52584028244019,15758000,33381.1496371183,18137.74392179637,False,micro,survey
Australia,Other high Income,OHI,AUS,1989,national,SIH-LIS,national,1989.0,income,2,1989 - 2018,1.9,0.0074427497736012,0.0045041943137297,0.0034534518202359,0.0150704999099067,36.438422999343445,30.155576063393536,0.2115106368649058,0.3315383472483564,0.296600151594231,0.0264093578292409,0.0463018897886815,0.0571746811725815,0.0665199929929392,0.0765389300652152,0.0896988210407823,0.1054725729083295,0.1262299694395069,0.1589852382396189,0.2466685465231011,0.5391589020397904,1.52584028244019,16814400,36602.73355261741,19623.187590233705,False,micro,survey
Australia,Other high Income,OHI,AUS,1995,national,SIH-LIS,national,1995.0,income,2,1989 - 2018,1.9,0.0074978226727342,0.0061623195518738,0.0054030828294083,0.0091326999822696,33.55279588391381,27.76139306003735,0.1981169852184836,0.325819904320173,0.2882045479798183,0.028529443783628,0.0471883588991047,0.0577780004345414,0.0669908322837115,0.0770920061020729,0.0895170593916536,0.1043702422577409,0.1247926826428493,0.1577243642266924,0.2460170099780031,0.6547469151347295,1.52584028244019,18072000,39713.23154723108,21305.523711363305,False,micro,survey
Australia,Other high Income,OHI,AUS,2001,national,SIH-LIS,national,2001.0,income,2,1989 - 2018,1.9,0.0074741161550504,0.0061520870810114,0.0053792006414658,0.0086820473095246,38.657066298059576,31.483597945476117,0.2077784374671467,0.3346479770968015,0.304972991818522,0.0274974026126751,0.0463703141616235,0.0561548661917415,0.0651763596873733,0.0755391366518447,0.0889775021529982,0.1045548789315751,0.1268027409608784,0.1582704979294009,0.250656300719889,0.7516998237219874,1.52584028244019,19413000,46496.02306683091,25182.85997258928,False,micro,survey
Australia,Other high Income,OHI,AUS,2003,national,SIH-LIS,national,2003.0,income,2,1989 - 2018,1.9,0.0099733071126423,0.0075470863681918,0.0066087653956456,0.0191972378939879,39.86590739489941,32.55819031767634,0.2210699901673685,0.3350051608424517,0.3018569416100155,0.0271919355614132,0.046491120811876,0.0560159788413573,0.0653023359914287,0.0759555107841722,0.0886304576801214,0.1048994333240747,0.1264573634025237,0.1582269665687528,0.2508288970342786,0.7952656761521054,1.52584028244019,19895400,48718.129713491486,26613.46889430251,False,micro,survey
Australia,Other high Income,OHI,AUS,2004,national,SIH-HES-LIS,national,2004.0,income,3,2004 - 2010,1.9,0.0049927590617178,0.0044545692213124,0.0040274279706478,0.0175814067435289,43.38959072748175,35.64815877564492,0.2078065861580208,0.3305740947224962,0.2898469541156878,0.0300685571017104,0.0470740669878978,0.0565111889285816,0.0655678092219713,0.076047340385123,0.0882004006336203,0.1035549191239226,0.1241702015150187,0.1556453489146207,0.2531601671875328,0.8139007806597863,1.52584028244019,20127400,49885.998565153386,27543.636372567213,False,micro,survey
Australia,Other high Income,OHI,AUS,2008,national,SIH-LIS,national,2008.0,income,2,1989 - 2018,1.9,0.0036123243956321,0.0030839327919911,0.0026328315023473,0.006943859343351,54.86082071837734,43.18356137333743,0.224777721770431,0.3542850828048216,0.3142999836765543,0.0280044134270918,0.0442729169340456,0.0534140460881663,0.0626539879351246,0.0735235840179654,0.085699755651899,0.1020973135358097,0.1228475258719528,0.1533307798586171,0.2741556766793271,0.92420045328633,1.52584028244019,21249200,53282.27691260967,30438.99310870951,False,micro,survey
Australia,Other high Income,OHI,AUS,2010,national,SIH-HES-LIS,national,2010.0,income,3,2004 - 2010,1.9,0.003491684119292,0.0029544675872713,0.002499905038949,0.0065355186038431,54.66336604442497,43.85675782084504,0.2163454924573286,0.3465672759564665,0.311974305603176,0.0274928533924312,0.0452274187263294,0.0547748993057532,0.0634387029127278,0.0740992450423626,0.0870743375780808,0.1030941859341664,0.1243093335444887,0.1559090776333691,0.2645799459302898,0.9680181314530384,1.52584028244019,22031750,53825.47238995924,31104.89225385744,False,micro,survey
Australia,Other high Income,OHI,AUS,2014,national,SIH-LIS,national,2014.0,income,2,1989 - 2018,1.9,0.0049848380316208,0.0037314570119171,0.0030907250868675,0.017126854919011,58.43655323686174,46.786110298198544,0.226975718062644,0.3439943141661626,0.2863142168239139,0.0284445483418248,0.0459909465056198,0.0561350364672235,0.0655410073889833,0.0746658178280887,0.0865497272831985,0.1012446468112508,0.119956496653629,0.1516370675745262,0.2698347051456535,1.0684966003525578,1.52584028244019,23475686,56506.50058542376,32318.20111244422,False,micro,survey
Australia,Other high Income,OHI,AUS,2016,national,SIH-LIS,national,2016.0,income,2,1989 - 2018,1.9,0.0049874177937585,0.0030318816897418,0.0023609944544186,0.007610159332086,57.08720450291023,46.51175195297217,0.2085786423528405,0.3368581054524751,0.2929131388517124,0.0282400664590068,0.0458621778729093,0.0561964083330198,0.0658260472427621,0.0758551705650964,0.0882679129150435,0.1041991001719908,0.1243679635350066,0.1531022295604351,0.2580829233447277,1.0984638630068009,1.52584028244019,24190907,57527.17702827788,32923.81303954183,False,micro,survey
Australia,Other high Income,OHI,AUS,2018,national,SIH-LIS,national,2018.0,income,2,1989 - 2018,1.9,0.0049709397223352,0.0040228558101087,0.0034219006109509,0.0142460763015406,57.826076629688856,47.480558783846654,0.2256164781519136,0.3433376217623682,0.2853108357091324,0.0268353923995787,0.0458587764816892,0.0562674274147482,0.0653875657092998,0.0755436751134002,0.0880600445309419,0.1026664332524901,0.1216587795603689,0.1515879977489115,0.2661339077885697,1.1412742382271517,1.52584028244019,24982688,58614.14965379718,33471.64394076557,False,micro,survey
