country,year,indicator_code,value,welfare,unit_resource_sharing,indicator_name
Ireland,2005,gini,0.3230000138282776,Disposable income,eq,Gini
Ireland,2006,gini,0.3160000145435333,Disposable income,eq,Gini
Ireland,2007,gini,0.30300000309944153,Disposable income,eq,Gini
Ireland,2008,gini,0.29499998688697815,Disposable income,eq,Gini
Ireland,2009,gini,0.3109999895095825,Disposable income,eq,Gini
Ireland,2010,gini,0.2980000078678131,Disposable income,eq,Gini
Ireland,2011,gini,0.3050000071525574,Disposable income,eq,Gini
Ireland,2012,gini,0.30799999833106995,Disposable income,eq,Gini
Ireland,2013,gini,0.3100000023841858,Disposable income,eq,Gini
Ireland,2014,gini,0.296999990940094,Disposable income,eq,Gini
Ireland,2015,gini,0.2980000078678131,Disposable income,eq,Gini
Ireland,2016,gini,0.3089999854564667,Disposable income,eq,Gini
Ireland,2017,gini,0.2939999997615814,Disposable income,eq,Gini
Ireland,2018,gini,0.289000004529953,Disposable income,eq,Gini
Ireland,2019,gini,0.28700000047683716,Disposable income,eq,Gini
Israel,1979,gini,0.30399999022483826,Disposable income,eq,Gini
Israel,1986,gini,0.3100000023841858,Disposable income,eq,Gini
Israel,1992,gini,0.3050000071525574,Disposable income,eq,Gini
Israel,1997,gini,0.3370000123977661,Disposable income,eq,Gini
Israel,2001,gini,0.3499999940395355,Disposable income,eq,Gini
Israel,2002,gini,0.3580000102519989,Disposable income,eq,Gini
Israel,2003,gini,0.36399999260902405,Disposable income,eq,Gini
Israel,2004,gini,0.3720000088214874,Disposable income,eq,Gini
Israel,2005,gini,0.382999986410141,Disposable income,eq,Gini
Israel,2006,gini,0.375,Disposable income,eq,Gini
Israel,2007,gini,0.36899998784065247,Disposable income,eq,Gini
Israel,2008,gini,0.37700000405311584,Disposable income,eq,Gini
Israel,2009,gini,0.38499999046325684,Disposable income,eq,Gini
Israel,2010,gini,0.382999986410141,Disposable income,eq,Gini
Israel,2011,gini,0.36899998784065247,Disposable income,eq,Gini
Israel,2012,gini,0.375,Disposable income,eq,Gini
Israel,2013,gini,0.36399999260902405,Disposable income,eq,Gini
Israel,2014,gini,0.3610000014305115,Disposable income,eq,Gini
Israel,2015,gini,0.3580000102519989,Disposable income,eq,Gini
Israel,2016,gini,0.34700000286102295,Disposable income,eq,Gini
Israel,2017,gini,0.34299999475479126,Disposable income,eq,Gini
Israel,2018,gini,0.34200000762939453,Disposable income,eq,Gini
Italy,1986,gini,0.3070000112056732,Disposable income,eq,Gini
Italy,1987,gini,0.33399999141693115,Disposable income,eq,Gini
Italy,1989,gini,0.30399999022483826,Disposable income,eq,Gini
Italy,1991,gini,0.2919999957084656,Disposable income,eq,Gini
Italy,1993,gini,0.34200000762939453,Disposable income,eq,Gini
Italy,1995,gini,0.3400000035762787,Disposable income,eq,Gini
Italy,1998,gini,0.3479999899864197,Disposable income,eq,Gini
Italy,2000,gini,0.33399999141693115,Disposable income,eq,Gini
Italy,2004,gini,0.3319999873638153,Disposable income,eq,Gini
Italy,2008,gini,0.32600000500679016,Disposable income,eq,Gini
Italy,2010,gini,0.3230000138282776,Disposable income,eq,Gini
Italy,2014,gini,0.3310000002384186,Disposable income,eq,Gini
Italy,2016,gini,0.33899998664855957,Disposable income,eq,Gini
Italy,2020,gini,0.33500000834465027,Disposable income,eq,Gini
Japan,2008,gini,0.328000009059906,Disposable income,eq,Gini
Japan,2010,gini,0.30799999833106995,Disposable income,eq,Gini
Japan,2013,gini,0.3160000145435333,Disposable income,eq,Gini
Lithuania,2009,gini,0.3619999885559082,Disposable income,eq,Gini
Lithuania,2010,gini,0.3269999921321869,Disposable income,eq,Gini
Lithuania,2011,gini,0.32100000977516174,Disposable income,eq,Gini
Lithuania,2012,gini,0.34599998593330383,Disposable income,eq,Gini
Lithuania,2013,gini,0.3499999940395355,Disposable income,eq,Gini
Lithuania,2014,gini,0.3779999911785126,Disposable income,eq,Gini
Lithuania,2015,gini,0.36899998784065247,Disposable income,eq,Gini
Lithuania,2016,gini,0.375,Disposable income,eq,Gini
Lithuania,2017,gini,0.3709999918937683,Disposable income,eq,Gini
Lithuania,2018,gini,0.35899999737739563,Disposable income,eq,Gini
Luxembourg,1985,gini,0.23100000619888306,Disposable income,eq,Gini
Luxembourg,1986,gini,0.24500000476837158,Disposable income,eq,Gini
Luxembourg,1987,gini,0.2639999985694885,Disposable income,eq,Gini
Luxembourg,1988,gini,0.25999999046325684,Disposable income,eq,Gini
Luxembourg,1989,gini,0.2709999978542328,Disposable income,eq,Gini
Luxembourg,1990,gini,0.24699999392032623,Disposable income,eq,Gini
Luxembourg,1991,gini,0.23999999463558197,Disposable income,eq,Gini
Luxembourg,1992,gini,0.24300000071525574,Disposable income,eq,Gini
Luxembourg,1993,gini,0.23600000143051147,Disposable income,eq,Gini
Luxembourg,1994,gini,0.2549999952316284,Disposable income,eq,Gini
Luxembourg,1995,gini,0.25099998712539673,Disposable income,eq,Gini
Luxembourg,1996,gini,0.25600001215934753,Disposable income,eq,Gini
Luxembourg,1997,gini,0.25699999928474426,Disposable income,eq,Gini
Luxembourg,1998,gini,0.26499998569488525,Disposable income,eq,Gini
Luxembourg,1999,gini,0.25999999046325684,Disposable income,eq,Gini
Luxembourg,2000,gini,0.25699999928474426,Disposable income,eq,Gini
Luxembourg,2001,gini,0.26100000739097595,Disposable income,eq,Gini
Luxembourg,2002,gini,0.2680000066757202,Disposable income,eq,Gini
Luxembourg,2003,gini,0.2639999985694885,Disposable income,eq,Gini
Luxembourg,2004,gini,0.2619999945163727,Disposable income,eq,Gini
Luxembourg,2005,gini,0.2770000100135803,Disposable income,eq,Gini
Luxembourg,2006,gini,0.27300000190734863,Disposable income,eq,Gini
Luxembourg,2007,gini,0.27300000190734863,Disposable income,eq,Gini
Luxembourg,2008,gini,0.2879999876022339,Disposable income,eq,Gini
Luxembourg,2009,gini,0.2800000011920929,Disposable income,eq,Gini
Luxembourg,2010,gini,0.2680000066757202,Disposable income,eq,Gini
Luxembourg,2011,gini,0.27300000190734863,Disposable income,eq,Gini
Luxembourg,2012,gini,0.2930000126361847,Disposable income,eq,Gini
Luxembourg,2013,gini,0.27900001406669617,Disposable income,eq,Gini
Luxembourg,2014,gini,0.2770000100135803,Disposable income,eq,Gini
Luxembourg,2015,gini,0.2840000092983246,Disposable income,eq,Gini
Luxembourg,2016,gini,0.2849999964237213,Disposable income,eq,Gini
Luxembourg,2017,gini,0.29499998688697815,Disposable income,eq,Gini
Luxembourg,2018,gini,0.30799999833106995,Disposable income,eq,Gini
Luxembourg,2019,gini,0.29600000381469727,Disposable income,eq,Gini
Mali,2011,gini,0.45899999141693115,Disposable income,eq,Gini
Mali,2013,gini,0.4390000104904175,Disposable income,eq,Gini
Mali,2014,gini,0.3529999852180481,Disposable income,eq,Gini
Mali,2015,gini,0.34700000286102295,Disposable income,eq,Gini
Mali,2016,gini,0.35199999809265137,Disposable income,eq,Gini
Mali,2017,gini,0.335999995470047,Disposable income,eq,Gini
Mali,2018,gini,0.33899998664855957,Disposable income,eq,Gini
Mali,2019,gini,0.36800000071525574,Disposable income,eq,Gini
Mali,2020,gini,0.36500000953674316,Disposable income,eq,Gini
Mexico,1984,gini,0.4339999854564667,Disposable income,eq,Gini
Mexico,1989,gini,0.4690000116825104,Disposable income,eq,Gini
Mexico,1992,gini,0.49900001287460327,Disposable income,eq,Gini
Mexico,1994,gini,0.5040000081062317,Disposable income,eq,Gini
Mexico,1996,gini,0.4869999885559082,Disposable income,eq,Gini
Mexico,1998,gini,0.5049999952316284,Disposable income,eq,Gini
Mexico,2000,gini,0.5,Disposable income,eq,Gini
Mexico,2002,gini,0.4749999940395355,Disposable income,eq,Gini
Mexico,2004,gini,0.4699999988079071,Disposable income,eq,Gini
Mexico,2005,gini,0.46799999475479126,Disposable income,eq,Gini
Mexico,2006,gini,0.4560000002384186,Disposable income,eq,Gini
Mexico,2008,gini,0.47600001096725464,Disposable income,eq,Gini
Mexico,2010,gini,0.4560000002384186,Disposable income,eq,Gini
Mexico,2012,gini,0.46700000762939453,Disposable income,eq,Gini
Mexico,2014,gini,0.460999995470047,Disposable income,eq,Gini
Mexico,2016,gini,0.4339999854564667,Disposable income,eq,Gini
Mexico,2018,gini,0.4259999990463257,Disposable income,eq,Gini
Netherlands,1983,gini,0.2549999952316284,Disposable income,eq,Gini
Netherlands,1987,gini,0.23600000143051147,Disposable income,eq,Gini
Netherlands,1990,gini,0.2709999978542328,Disposable income,eq,Gini
Netherlands,1993,gini,0.26100000739097595,Disposable income,eq,Gini
Netherlands,1999,gini,0.23199999332427979,Disposable income,eq,Gini
Netherlands,2004,gini,0.2669999897480011,Disposable income,eq,Gini
Netherlands,2007,gini,0.2759999930858612,Disposable income,eq,Gini
Netherlands,2010,gini,0.25699999928474426,Disposable income,eq,Gini
Netherlands,2013,gini,0.2639999985694885,Disposable income,eq,Gini
Netherlands,2015,gini,0.2720000147819519,Disposable income,eq,Gini
Netherlands,2016,gini,0.27300000190734863,Disposable income,eq,Gini
Netherlands,2017,gini,0.2759999930858612,Disposable income,eq,Gini
Netherlands,2018,gini,0.2709999978542328,Disposable income,eq,Gini
Norway,1979,gini,0.22499999403953552,Disposable income,eq,Gini
Norway,1986,gini,0.23499999940395355,Disposable income,eq,Gini
