source_var,pip_welfare,year1993,country,value1993,year2015,value2015,region,pop1993,pop2015,change,absolute_tolerance,relative_tolerance,absolute_fall,absolute_stable,absolute_rise,relative_fall,relative_stable,relative_rise
PIP: Top 1pc share,Income,1993,Germany,4.05080791468977,2015,5.73479744602946,W. Europe,80573496.0,82073232.0,1.68398953133969,1.0,0.2025403957344885,0,0,1,0,0,1
PIP: Top 1pc share,Income,1995,Greece,5.5303678137607,2015,5.9385405228478,W. Europe,10563442.0,10806644.0,0.40817270908710057,1.0,0.276518390688035,0,1,0,0,0,1
PIP: Top 1pc share,Income,1993,Honduras,14.19026013787793,2015,7.98679259780534,LAC,5496843.0,9294510.0,-6.20346754007259,1.0,0.7095130068938965,1,0,0,1,0,0
PIP: Top 1pc share,Income,1993,Hungary,6.003785966989629,2015,4.58664937592698,EE & CA,10357423.0,9844250.0,-1.4171365910626497,1.0,0.3001892983494815,1,0,0,1,0,0
PIP: Top 1pc share,Income,1994,Ireland,7.03250517697014,2015,5.47206440997669,W. Europe,3545700.0,4665764.0,-1.56044076699345,1.0,0.35162525884850704,1,0,0,1,0,0
PIP: Top 1pc share,Income,1992,Israel,5.54141285719014,2015,5.8642702669857005,MENA,5213005.0,8007777.0,0.3228574097955601,1.0,0.27707064285950705,0,1,0,0,0,1
PIP: Top 1pc share,Income,1993,Italy,5.4261178365959,2015,5.16312330825909,W. Europe,56869456.0,60232908.0,-0.2629945283368098,1.0,0.271305891829795,0,1,0,0,1,0
PIP: Top 1pc share,Income,1993,Latvia,3.2156231115909497,2015,5.14642717425388,EE & CA,2638889.0,1991951.0,1.9308040626629301,1.0,0.1607811555795475,0,0,1,0,0,1
PIP: Top 1pc share,Income,1993,Lithuania,7.8924988394359,2015,5.69278048651638,EE & CA,3788532.0,2963764.0,-2.19971835291952,1.0,0.39462494197179504,1,0,0,1,0,0
PIP: Top 1pc share,Income,1994,Luxembourg,3.7391869621613,2015,5.24458893113911,W. Europe,396705.0,569415.0,1.50540196897781,1.0,0.18695934810806503,0,0,1,0,0,1
PIP: Top 1pc share,Income,1992,Malaysia,9.47180938696437,2015,7.34902280380898,S & SE Asia,19050074.0,31068834.0,-2.1227865831553903,1.0,0.4735904693482185,1,0,0,1,0,0
PIP: Top 1pc share,Income,1992,Mexico,13.138144137638871,2016,10.51941820706171,LAC,86648440.0,120149896.0,-2.6187259305771615,1.0,0.6569072068819436,1,0,0,1,0,0
PIP: Top 1pc share,Income,1993,Netherlands,3.5953619682251,2015,4.821993832636591,W. Europe,15251088.0,17041110.0,1.2266318644114906,1.0,0.17976809841125502,0,0,1,0,0,1
PIP: Top 1pc share,Income,1993,Nicaragua,13.037916479909631,2014,11.35038819394791,LAC,4526690.0,6298610.0,-1.6875282859617204,1.0,0.6518958239954816,1,0,0,1,0,0
PIP: Top 1pc share,Income,1991,Norway,4.048187691948979,2015,4.88219694057665,W. Europe,4312138.0,5190357.0,0.8340092486276705,1.0,0.20240938459744898,0,1,0,0,0,1
PIP: Top 1pc share,Income,1991,Panama,10.76580463045717,2015,10.01400562743126,LAC,2607502.0,3957102.0,-0.7517990030259103,1.0,0.5382902315228585,0,1,0,1,0,0
PIP: Top 1pc share,Income,1995,Paraguay,14.431085278780731,2015,9.99256005980588,LAC,4386206.0,6177954.0,-4.438525218974851,1.0,0.7215542639390367,1,0,0,1,0,0
PIP: Top 1pc share,Income,1992,Poland,4.49616124919741,2015,4.99552314630003,EE & CA,38319300.0,38553148.0,0.49936189710262013,1.0,0.2248080624598705,0,1,0,0,0,1
PIP: Top 1pc share,Income,1992,Romania,2.67904280016707,2015,4.13811869133029,EE & CA,22721662.0,19906078.0,1.4590758911632205,1.0,0.1339521400083535,0,0,1,0,0,1
PIP: Top 1pc share,Income,1995,Saint Lucia,7.570182179682609,2016,11.85785268396935,LAC,148610.0,175638.0,4.287670504286741,1.0,0.3785091089841305,0,0,1,0,0,1
PIP: Top 1pc share,Income,1992,Slovakia,3.41869080205234,2015,4.22131002162178,EE & CA,5321863.0,5424449.0,0.8026192195694399,1.0,0.170934540102617,0,1,0,0,0,1
PIP: Top 1pc share,Income,1993,Slovenia,5.49983541363984,2015,3.93209193908834,EE & CA,1991685.0,2080865.0,-1.5677434745514995,1.0,0.274991770681992,1,0,0,1,0,0
PIP: Top 1pc share,Income,1995,Spain,5.32141184995389,2015,5.00255945464177,W. Europe,39420540.0,46431344.0,-0.3188523953121196,1.0,0.2660705924976945,0,1,0,1,0,0
PIP: Top 1pc share,Income,1992,Sweden,3.28025513656333,2015,5.14789308193197,W. Europe,8683403.0,9849344.0,1.8676379453686405,1.0,0.16401275682816652,0,0,1,0,0,1
PIP: Top 1pc share,Income,1992,Switzerland,6.526672921339979,2015,5.54668310072538,W. Europe,6936123.0,8281735.0,-0.9799898206145992,1.0,0.326333646066999,0,1,0,1,0,0
PIP: Top 1pc share,Income,1991,Taiwan,4.85801755382584,2016,5.03683658165332,East Asia,21125720.0,23512136.0,0.1788190278274806,1.0,0.24290087769129198,0,1,0,0,1,0
PIP: Top 1pc share,Income,1994,United Kingdom,6.54674551437059,2015,5.70005781383073,W. Europe,57647464.0,65224368.0,-0.8466877005398601,1.0,0.32733727571852955,0,1,0,1,0,0
PIP: Top 1pc share,Income,1993,United States,7.499971209082509,2015,6.82216668551578,W. Offshoots,258779760.0,324607776.0,-0.6778045235667287,1.0,0.3749985604541255,0,1,0,1,0,0
PIP: Top 1pc share,Income,1992,Uruguay,6.93053572219042,2015,6.21397714444346,LAC,3171749.0,3402820.0,-0.7165585777469605,1.0,0.34652678610952103,0,1,0,1,0,0
PIP: Top 1pc share,Consumption,1996,Albania,3.27914699000027,2015,3.91395232866633,EE & CA,3300715.0,2882482.0,0.6348053386660597,1.0,0.1639573495000135,0,1,0,0,0,1
PIP: Top 1pc share,Consumption,1991,Bangladesh,4.70635074384799,2016,6.406799370837719,S & SE Asia,113418760.0,157830000.0,1.7004486269897292,1.0,0.2353175371923995,0,0,1,0,0,1
PIP: Top 1pc share,Consumption,1993,Botswana,24.0511644258452,2015,12.291384682700633,SS Africa,1462267.0,2305177.0,-11.759779743144568,1.0,1.20255822129226,1,0,0,1,0,0
PIP: Top 1pc share,Consumption,1994,Burkina Faso,11.18406288779953,2014,6.831744254294351,SS Africa,9840080.0,18718022.0,-4.352318633505179,1.0,0.5592031443899765,1,0,0,1,0,0
PIP: Top 1pc share,Consumption,1992,Burundi,5.03113987146942,2013,7.064598904855051,SS Africa,5555227.0,10727153.0,2.033459033385631,1.0,0.251556993573471,0,0,1,0,0,1
PIP: Top 1pc share,Consumption,1996,Cameroon,9.48708104825986,2014,7.98931024160091,SS Africa,12486776.0,23012650.0,-1.4977708066589503,1.0,0.474354052412993,1,0,0,1,0,0
PIP: Top 1pc share,Consumption,1992,Cote d'Ivoire,6.00489645263402,2015,7.23729217497536,SS Africa,13316449.0,23596738.0,1.23239572234134,1.0,0.300244822631701,0,0,1,0,0,1
PIP: Top 1pc share,Consumption,1995,Egypt,6.462508711686669,2015,7.44891267285782,MENA,61382204.0,97723792.0,0.9864039611711508,1.0,0.3231254355843335,0,1,0,0,0,1
PIP: Top 1pc share,Consumption,1994,Eswatini,21.63464041434185,2016,10.474152443944169,SS Africa,953454.0,1133941.0,-11.16048797039768,1.0,1.0817320207170924,1,0,0,1,0,0
PIP: Top 1pc share,Consumption,1995,Ethiopia,15.76973899466126,2015,6.4449523183183794,SS Africa,53791672.0,102471896.0,-9.324786676342882,1.0,0.7884869497330631,1,0,0,1,0,0
PIP: Top 1pc share,Consumption,1996,Georgia,5.2652167748417895,2015,5.82590559411001,EE & CA,5127512.0,3771135.0,0.5606888192682202,1.0,0.2632608387420895,0,1,0,0,0,1
PIP: Top 1pc share,Consumption,1991,Ghana,6.584453328345511,2016,7.52746556450494,SS Africa,16643639.0,28870946.0,0.9430122361594293,1.0,0.32922266641727554,0,1,0,0,0,1
PIP: Top 1pc share,Consumption,1994,Guinea,9.59851622602166,2018,3.80090952229662,SS Africa,7046101.0,11626003.0,-5.79760670372504,1.0,0.479925811301083,1,0,0,1,0,0
PIP: Top 1pc share,Consumption,1993,Guinea-Bissau,9.92471537934444,2018,5.86722837660881,SS Africa,1056767.0,1788931.0,-4.05748700273563,1.0,0.496235768967222,1,0,0,1,0,0
PIP: Top 1pc share,Consumption,1994,Iran,7.922186623630701,2015,6.72397624830402,MENA,59755432.0,81790848.0,-1.1982103753266804,1.0,0.3961093311815351,1,0,0,1,0,0
PIP: Top 1pc share,Consumption,1996,Kazakhstan,4.64729435477454,2015,4.52427448683817,EE & CA,16979700.0,17835908.0,-0.1230198679363701,1.0,0.23236471773872702,0,1,0,0,1,0
PIP: Top 1pc share,Consumption,1992,Kenya,21.36657477348837,2015,7.3686115773003795,SS Africa,25391832.0,46851496.0,-13.99796319618799,1.0,1.0683287386744185,1,0,0,1,0,0
PIP: Top 1pc share,Consumption,1992,Laos,6.18954412913702,2018,7.82689225838266,S & SE Asia,4685293.0,6787420.0,1.6373481292456402,1.0,0.309477206456851,0,0,1,0,0,1
PIP: Top 1pc share,Consumption,1994,Lesotho,12.85191456565684,2017,7.15227197213916,SS Africa,1885486.0,2118532.0,-5.699642593517679,1.0,0.6425957282828421,1,0,0,1,0,0
PIP: Top 1pc share,Consumption,1993,Madagascar,14.45027700312184,2012,7.47297719880591,SS Africa,13020110.0,24850912.0,-6.977299804315931,1.0,0.722513850156092,1,0,0,1,0,0
PIP: Top 1pc share,Consumption,1994,Mali,11.522903871379429,2018,5.5768534773679805,SS Africa,9506515.0,18112910.0,-5.946050394011448,1.0,0.5761451935689714,1,0,0,1,0,0
PIP: Top 1pc share,Consumption,1993,Mauritania,18.32834391780359,2014,4.8346380793947,SS Africa,2237070.0,3946225.0,-13.49370583840889,1.0,0.9164171958901796,1,0,0,1,0,0
PIP: Top 1pc share,Consumption,1995,Mongolia,3.71947920211894,2016,5.44255690499466,East Asia,2270313.0,2964756.0,1.7230777028757203,1.0,0.18597396010594702,0,0,1,0,0,1
PIP: Top 1pc share,Consumption,1990,Morocco,6.99296976456195,2013,7.32185715783515,MENA,25806782.0,34680456.0,0.3288873932731997,1.0,0.3496484882280975,0,1,0,0,1,0
PIP: Top 1pc share,Consumption,1996,Mozambique,13.39143553944708,2014,17.71110380791014,SS Africa,14206253.0,26843252.0,4.319668268463058,1.0,0.669571776972354,0,0,1,0,0,1
PIP: Top 1pc share,Consumption,1992,Niger,8.33513717430753,2014,5.29797778705472,SS Africa,9193081.0,20128132.0,-3.03715938725281,1.0,0.4167568587153765,1,0,0,1,0,0
PIP: Top 1pc share,Consumption,1992,Nigeria,5.4664182662678,2015,4.7340838136591294,SS Africa,102775472.0,183995776.0,-0.7323344526086704,1.0,0.27332091331339,0,1,0,1,0,0
PIP: Top 1pc share,Consumption,1990,Pakistan,6.00790594362671,2015,6.46781277927177,S & SE Asia,125546624.0,210969296.0,0.45990683564505996,1.0,0.3003952971813355,0,1,0,0,0,1
PIP: Top 1pc share,Consumption,1993,Russia,13.87027925333387,2015,5.82728351784613,EE & CA,148897280.0,144668384.0,-8.04299573548774,1.0,0.6935139626666935,1,0,0,1,0,0
PIP: Top 1pc share,Consumption,1994,Senegal,11.51613409203768,2018,6.96174186352676,SS Africa,8196551.0,14356191.0,-4.5543922285109195,1.0,0.575806704601884,1,0,0,1,0,0
PIP: Top 1pc share,Consumption,1993,South Africa,10.07059665174756,2014,12.64004312432491,SS Africa,42525444.0,55876504.0,2.5694464725773507,1.0,0.5035298325873779,0,0,1,0,0,1
PIP: Top 1pc share,Consumption,1995,Sri Lanka,6.461590491482911,2016,8.98301149318763,S & SE Asia,17825610.0,21336692.0,2.521421001704719,1.0,0.32307952457414557,0,0,1,0,0,1
PIP: Top 1pc share,Consumption,1991,Tanzania,5.40701271390843,2018,8.94182295112139,SS Africa,28469018.0,52542824.0,3.5348102372129597,1.0,0.2703506356954215,0,0,1,0,0,1
PIP: Top 1pc share,Consumption,1992,Thailand,10.17194411129294,2015,6.24172331628233,S & SE Asia,57776080.0,70294408.0,-3.9302207950106096,1.0,0.5085972055646469,1,0,0,1,0,0
PIP: Top 1pc share,Consumption,1995,Tunisia,6.52038765948883,2015,4.92343053657992,MENA,8977175.0,11557779.0,-1.5969571229089103,1.0,0.32601938297444155,1,0,0,1,0,0
PIP: Top 1pc share,Consumption,1994,Turkey,7.45469747155338,2015,8.33377659698089,MENA,57296008.0,79646176.0,0.8790791254275101,1.0,0.372734873577669,0,1,0,0,0,1
PIP: Top 1pc share,Consumption,1992,Uganda,10.06387138651147,2016,8.48141552757223,SS Africa,19462960.0,37477356.0,-1.582455858939241,1.0,0.5031935693255736,1,0,0,1,0,0
PIP: Top 1pc share,Consumption,1993,Ukraine,4.3500274770464,2015,3.859752118697181,EE & CA,51778420.0,44982568.0,-0.49027535834921876,1.0,0.21750137385232,0,1,0,1,0,0
PIP: Top 1pc share,Consumption,1992,Vietnam,5.90195374217885,2016,5.7978954566280505,S & SE Asia,71176408.0,92191400.0,-0.10405828555079921,1.0,0.2950976871089425,0,1,0,0,1,0
PIP: Top 1pc share,Consumption,1993,Zambia,8.79515748621875,2015,12.89354280774792,SS Africa,8270921.0,16248231.0,4.09838532152917,1.0,0.43975787431093755,0,0,1,0,0,1
PIP: Top 1pc share,Mixed,1996,Armenia,9.99062323430586,2015,6.36207207789318,EE & CA,3457344.0,2878598.0,-3.628551156412679,1.0,0.499531161715293,1,0,0,1,0,0
PIP: Top 1pc share,Mixed,1993,Belarus,2.9567625993747,2015,3.50538289250446,EE & CA,10480485.0,9700609.0,0.5486202931297601,1.0,0.147838129968735,0,1,0,0,0,1
PIP: Top 1pc share,Mixed,1993,Namibia,30.18609216643771,2015,12.21702981195066,SS Africa,1509848.0,2282709.0,-17.96906235448705,1.0,1.5093046083218855,1,0,0,1,0,0
PIP: Top 1pc share,Mixed,1994,Peru,8.24656508199689,2015,7.68391577800198,LAC,23513888.0,30711864.0,-0.5626493039949096,1.0,0.4123282540998445,0,1,0,1,0,0
PIP: Top 1pc share,Mixed,1994,Philippines,7.4457623715316,2015,8.2202103186886,S & SE Asia,66083324.0,103031360.0,0.7744479471570003,1.0,0.37228811857658006,0,1,0,0,0,1
WID: Top 1pc share – pretax,,1996,Albania,8.14,2015,9.62,EE & CA,3300715.0,2882482.0,1.4799999999999986,1.0,0.40700000000000003,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1995,Angola,21.98,2018,25.98,SS Africa,13038277.0,28127724.0,4.0,1.0,1.099,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1993,Argentina,13.98,2015,15.6,LAC,34027240.0,43257064.0,1.6199999999999992,1.0,0.6990000000000001,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1996,Armenia,18.97,2015,15.04,EE & CA,3457344.0,2878598.0,-3.9299999999999997,1.0,0.9485,1,0,0,1,0,0
WID: Top 1pc share – pretax,,1993,Australia,8.16,2015,11.82,W. Offshoots,17631514.0,23820240.0,3.66,1.0,0.40800000000000003,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1995,Bahrain,20.83,2015,24.34,MENA,573762.0,1362157.0,3.5100000000000016,1.0,1.0414999999999999,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1991,Bangladesh,12.58,2016,16.150000000000002,S & SE Asia,113418760.0,157830000.0,3.570000000000002,1.0,0.629,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1993,Belarus,8.66,2015,9.03,EE & CA,10480485.0,9700609.0,0.3699999999999992,1.0,0.43300000000000005,0,1,0,0,1,0
WID: Top 1pc share – pretax,,1993,Belgium,7.56,2015,8.48,W. Europe,10043738.0,11248306.0,0.9200000000000008,1.0,0.378,0,1,0,0,0,1
WID: Top 1pc share – pretax,,1990,Bosnia and Herzegovina,6.4,2015,9.86,EE & CA,3942985.0,3524328.0,3.459999999999999,1.0,0.32000000000000006,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1993,Botswana,36.08,2015,22.74,SS Africa,1462267.0,2305177.0,-13.34,1.0,1.804,1,0,0,1,0,0
WID: Top 1pc share – pretax,,1993,Brazil,23.74,2015,22.75,LAC,158440864.0,205188208.0,-0.9899999999999984,1.0,1.187,0,1,0,0,1,0
WID: Top 1pc share – pretax,,1993,Bulgaria,10.47,2015,14.26,EE & CA,8611541.0,7309255.0,3.789999999999999,1.0,0.5235000000000001,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1994,Burkina Faso,21.27,2014,14.56,SS Africa,9840080.0,18718022.0,-6.709999999999999,1.0,1.0635000000000001,1,0,0,1,0,0
WID: Top 1pc share – pretax,,1992,Burundi,12.53,2013,14.74,SS Africa,5555227.0,10727153.0,2.210000000000001,1.0,0.6265000000000001,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1996,Cameroon,18.49,2014,15.85,SS Africa,12486776.0,23012650.0,-2.639999999999999,1.0,0.9245,1,0,0,1,0,0
WID: Top 1pc share – pretax,,1993,Canada,10.61,2015,15.7,W. Offshoots,28668168.0,35732120.0,5.09,1.0,0.5305,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1993,China,9.29,2015,14.000000000000002,East Asia,1195855616.0,1393715456.0,4.710000000000003,1.0,0.46449999999999997,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1993,Colombia,19.93,2015,16.48,LAC,34614732.0,47119728.0,-3.4499999999999993,1.0,0.9965,1,0,0,1,0,0
WID: Top 1pc share – pretax,,1995,Comoros,29.13,2014,14.15,SS Africa,463325.0,730221.0,-14.979999999999999,1.0,1.4565000000000001,1,0,0,1,0,0
WID: Top 1pc share – pretax,,1993,Cote d'Ivoire,15.22,2015,17.21,SS Africa,13316449.0,23596738.0,1.9900000000000002,1.0,0.7610000000000001,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1990,Cyprus,11.57,2015,11.52,EE & CA,825993.0,1187286.0,-0.05000000000000071,1.0,0.5785,0,1,0,0,1,0
WID: Top 1pc share – pretax,,1992,Czechia,8.95,2015,11.39,EE & CA,10318915.0,10523801.0,2.4400000000000013,1.0,0.4475,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1993,Denmark,8.43,2015,12.95,W. Europe,5193776.0,5677795.0,4.52,1.0,0.4215,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1993,Egypt,16.29,2015,20.21,MENA,61382204.0,97723792.0,3.9200000000000017,1.0,0.8145,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1994,Eswatini,31.61,2016,19.33,SS Africa,953454.0,1133941.0,-12.280000000000001,1.0,1.5805,1,0,0,1,0,0
WID: Top 1pc share – pretax,,1995,Ethiopia,29.69,2015,13.82,SS Africa,53791672.0,102471896.0,-15.870000000000001,1.0,1.4845000000000002,1,0,0,1,0,0
WID: Top 1pc share – pretax,,1993,Finland,4.84,2015,9.56,W. Europe,5066609.0,5479457.0,4.720000000000001,1.0,0.242,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1993,France,8.709999999999999,2015,10.05,W. Europe,57053728.0,63809768.0,1.3400000000000016,1.0,0.4355,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1992,Gambia,18.56,2015,13.61,SS Africa,1168317.0,2253137.0,-4.949999999999999,1.0,0.9279999999999999,1,0,0,1,0,0
WID: Top 1pc share – pretax,,1993,Germany,9.21,2015,13.26,W. Europe,80573496.0,82073232.0,4.049999999999999,1.0,0.4605000000000001,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1991,Ghana,13.79,2016,15.23,SS Africa,16643639.0,28870946.0,1.4400000000000013,1.0,0.6895,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1993,Greece,9.41,2015,12.29,W. Europe,10563442.0,10806644.0,2.879999999999999,1.0,0.47050000000000003,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1991,Guinea,14.73,2012,12.53,SS Africa,7046101.0,11626003.0,-2.200000000000001,1.0,0.7365,1,0,0,1,0,0
WID: Top 1pc share – pretax,,1991,Hong Kong,16.669999999999998,2016,17.849999999999998,East Asia,6089809.0,7399845.0,1.1799999999999997,1.0,0.8334999999999999,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1993,Hungary,7.01,2015,11.64,EE & CA,10357423.0,9844250.0,4.630000000000001,1.0,0.35050000000000003,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1993,Iceland,7.71,2015,8.459999999999999,W. Europe,263942.0,331068.0,0.7499999999999991,1.0,0.3855,0,1,0,0,0,1
WID: Top 1pc share – pretax,,1993,India,12.79,2013,22.0,S & SE Asia,926351296.0,1322866560.0,9.21,1.0,0.6395,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1993,Indonesia,17.66,2015,18.08,S & SE Asia,191737280.0,259091968.0,0.41999999999999815,1.0,0.883,0,1,0,0,1,0
WID: Top 1pc share – pretax,,1994,Iran,20.08,2015,16.8,MENA,59755432.0,81790848.0,-3.2799999999999976,1.0,1.004,1,0,0,1,0,0
WID: Top 1pc share – pretax,,1993,Ireland,9.51,2015,11.81,W. Europe,3545700.0,4665764.0,2.3000000000000007,1.0,0.47550000000000003,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1992,Israel,17.69,2015,16.45,MENA,5213005.0,8007777.0,-1.240000000000002,1.0,0.8845000000000001,1,0,0,1,0,0
WID: Top 1pc share – pretax,,1993,Italy,7.960000000000001,2014,11.23,W. Europe,56869456.0,60232908.0,3.2699999999999996,1.0,0.3980000000000001,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1993,Japan,10.19,2015,12.96,East Asia,124779576.0,127250936.0,2.7700000000000014,1.0,0.5095,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1992,Jordan,22.12,2013,17.05,MENA,4075763.0,9494250.0,-5.07,1.0,1.106,1,0,0,1,0,0
WID: Top 1pc share – pretax,,1993,Kazakhstan,10.64,2015,12.71,EE & CA,16979700.0,17835908.0,2.0700000000000003,1.0,0.532,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1992,Kenya,32.58,2015,15.19,SS Africa,25391832.0,46851496.0,-17.39,1.0,1.629,1,0,0,1,0,0
WID: Top 1pc share – pretax,,1992,Laos,17.06,2018,19.71,S & SE Asia,4685293.0,6787420.0,2.650000000000002,1.0,0.853,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1994,Latvia,8.23,2015,10.1,EE & CA,2638889.0,1991951.0,1.8699999999999992,1.0,0.41150000000000003,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1993,Lesotho,22.7,2017,14.46,SS Africa,1885486.0,2118532.0,-8.239999999999998,1.0,1.135,1,0,0,1,0,0
WID: Top 1pc share – pretax,,1994,Lithuania,9.33,2015,11.25,EE & CA,3788532.0,2963764.0,1.92,1.0,0.4665,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1994,Luxembourg,13.47,2015,10.62,W. Europe,396705.0,569415.0,-2.8500000000000014,1.0,0.6735000000000001,1,0,0,1,0,0
WID: Top 1pc share – pretax,,1992,Malaysia,19.18,2015,14.87,S & SE Asia,19050074.0,31068834.0,-4.3100000000000005,1.0,0.9590000000000001,1,0,0,1,0,0
WID: Top 1pc share – pretax,,1993,Malta,8.16,2015,10.63,W. Europe,375257.0,456585.0,2.4700000000000006,1.0,0.40800000000000003,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1993,Mauritania,32.16,2014,10.75,SS Africa,2237070.0,3946225.0,-21.409999999999997,1.0,1.6079999999999999,1,0,0,1,0,0
WID: Top 1pc share – pretax,,1993,Mexico,12.03,2015,26.78,LAC,86648440.0,120149896.0,14.750000000000002,1.0,0.6015,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1993,Moldova,9.03,2015,11.34,EE & CA,4493699.0,3277390.0,2.3100000000000005,1.0,0.4515,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1995,Mongolia,14.84,2015,16.73,East Asia,2270313.0,2964756.0,1.8900000000000006,1.0,0.742,0,0,1,0,0,1
WID: Top 1pc share – pretax,,1996,Mozambique,24.08,2014,31.11,SS Africa,14206253.0,26843252.0,7.030000000000001,1.0,1.204,0,0,1,0,0,1
