pip_welfare_WID: Gini – pretax,year1993_WID: Gini – pretax,country,value1993_WID: Gini – pretax,year2015_WID: Gini – pretax,value2015_WID: Gini – pretax,region,pop1993_WID: Gini – pretax,pop2015_WID: Gini – pretax,change_WID: Gini – pretax,absolute_tolerance_WID: Gini – pretax,relative_tolerance_WID: Gini – pretax,absolute_fall_WID: Gini – pretax,absolute_stable_WID: Gini – pretax,absolute_rise_WID: Gini – pretax,relative_fall_WID: Gini – pretax,relative_stable_WID: Gini – pretax,relative_rise_WID: Gini – pretax,proportional_change_WID: Gini – pretax,pip_welfare_PIP: Gini,year1993_PIP: Gini,value1993_PIP: Gini,year2015_PIP: Gini,value2015_PIP: Gini,pop1993_PIP: Gini,pop2015_PIP: Gini,change_PIP: Gini,absolute_tolerance_PIP: Gini,relative_tolerance_PIP: Gini,absolute_fall_PIP: Gini,absolute_stable_PIP: Gini,absolute_rise_PIP: Gini,relative_fall_PIP: Gini,relative_stable_PIP: Gini,relative_rise_PIP: Gini,proportional_change_PIP: Gini,year
,1993.0,Botswana,77.03258292948189,2015.0,70.0338383995962,SS Africa,1462267.0,2305177.0,-6.998744529885684,2.0,3.8516291464740946,1.0,0.0,0.0,1.0,0.0,0.0,-0.09085434064040876,Consumption,1993.0,60.79065038065183,2015.0,53.32502673276544,1462267.0,2305177.0,-7.465623647886396,2.0,3.039532519032592,1.0,0.0,0.0,1.0,0.0,0.0,-0.12280874774556648,2020
,1993.0,Brazil,70.3332456573794,2015.0,68.16610000264261,LAC,158440864.0,205188208.0,-2.1671456547367853,2.0,3.5166622828689698,1.0,0.0,0.0,0.0,1.0,0.0,-0.030812535870927884,Income,1993.0,60.11882146405485,2015.0,51.930828730557074,158440864.0,205188208.0,-8.187992733497772,2.0,3.0059410732027425,1.0,0.0,0.0,1.0,0.0,0.0,-0.13619682711833245,2020
,1993.0,Bulgaria,45.1977318720708,2015.0,50.5358961376913,EE & CA,8611541.0,7309255.0,5.338164265620506,2.0,2.25988659360354,0.0,0.0,1.0,0.0,0.0,1.0,0.11810690591133706,Income,1992.0,30.7143080005277,2015.0,38.56734715099758,8611541.0,7309255.0,7.8530391504698756,2.0,1.535715400026385,0.0,0.0,1.0,0.0,0.0,1.0,0.25568015891274365,2020
,1994.0,Burkina Faso,67.3296604130876,2014.0,57.1421384770167,SS Africa,9840080.0,18718022.0,-10.187521936070894,2.0,3.36648302065438,1.0,0.0,0.0,1.0,0.0,0.0,-0.1513080843356019,Consumption,1994.0,48.07249341528258,2014.0,35.30122754546736,9840080.0,18718022.0,-12.771265869815217,2.0,2.4036246707641293,1.0,0.0,0.0,1.0,0.0,0.0,-0.2656668078247662,2020
,1992.0,Burundi,53.970936914898,2013.0,58.7368525268076,SS Africa,5555227.0,10727153.0,4.765915611909605,2.0,2.6985468457449002,0.0,0.0,1.0,0.0,0.0,1.0,0.08830522285400672,Consumption,1992.0,33.33381193765381,2013.0,38.62481871355873,5555227.0,10727153.0,5.291006775904918,2.0,1.6666905968826908,0.0,0.0,1.0,0.0,0.0,1.0,0.15872792424103788,2020
,1996.0,Cameroon,64.1358965448635,2014.0,63.7699903516884,SS Africa,12486776.0,23012650.0,-0.36590619317509976,2.0,3.206794827243175,0.0,1.0,0.0,0.0,1.0,0.0,-0.005705170004431853,Consumption,1996.0,44.44675814039884,2014.0,46.64087375714326,12486776.0,23012650.0,2.194115616744419,2.0,2.2223379070199423,0.0,0.0,1.0,0.0,1.0,0.0,0.049365031524090594,2020
,1993.0,Canada,49.4086155981357,2015.0,52.9428707088247,W. Offshoots,28668168.0,35732120.0,3.5342551106890028,2.0,2.470430779906785,0.0,0.0,1.0,0.0,0.0,1.0,0.07153115034500902,Income,1994.0,31.25573609717015,2015.0,33.74648246255682,28668168.0,35732120.0,2.49074636538667,2.0,1.5627868048585076,0.0,0.0,1.0,0.0,0.0,1.0,0.07968925632220764,2020
,1993.0,China,47.7598500483417,2015.0,55.54577243075581,East Asia,1195855616.0,1393715456.0,7.785922382414114,2.0,2.387992502417085,0.0,0.0,1.0,0.0,0.0,1.0,0.1630223372672514,Consumption,1993.0,33.87779950918823,2015.0,38.59530243454563,1195855616.0,1393715456.0,4.717502925357401,2.0,1.6938899754594114,0.0,0.0,1.0,0.0,0.0,1.0,0.13925057098463361,2020
,1993.0,Colombia,70.5809471415982,2015.0,65.3314617921479,LAC,34614732.0,47119728.0,-5.249485349450296,2.0,3.5290473570799104,1.0,0.0,0.0,1.0,0.0,0.0,-0.0743753882888377,Income,1992.0,51.45367251067533,2015.0,50.99042092389902,34614732.0,47119728.0,-0.46325158677630895,2.0,2.5726836255337666,0.0,1.0,0.0,0.0,1.0,0.0,-0.009003275454831644,2020
,1995.0,Comoros,73.9120060235301,2014.0,62.14410352745951,SS Africa,463325.0,730221.0,-11.76790249607059,2.0,3.695600301176505,1.0,0.0,0.0,1.0,0.0,0.0,-0.15921503324269462,,,,,,,,,,,,,,,,,,2020
,1993.0,Cote d'Ivoire,56.3906218366676,2015.0,60.1206895444214,SS Africa,13316449.0,23596738.0,3.730067707753804,2.0,2.81953109183338,0.0,0.0,1.0,0.0,0.0,1.0,0.06614695114655314,Consumption,1992.0,39.38576430802857,2015.0,41.47479995612572,13316449.0,23596738.0,2.089035648097152,2.0,1.9692882154014286,0.0,0.0,1.0,0.0,0.0,1.0,0.05304037346486922,2020
,1990.0,Cyprus,49.3386681843919,2015.0,50.1510000784084,EE & CA,825993.0,1187286.0,0.8123318940165021,2.0,2.466933409219595,0.0,1.0,0.0,0.0,1.0,0.0,0.016464406598504015,,,,,,,,,,,,,,,,,,2020
,1992.0,Czechia,34.6841278288188,2015.0,39.7588696059607,EE & CA,10318915.0,10523801.0,5.074741777141895,2.0,1.7342063914409402,0.0,0.0,1.0,0.0,0.0,1.0,0.14631308597949888,Income,1993.0,26.60479338599628,2015.0,25.86743298006773,10318915.0,10523801.0,-0.7373604059285519,2.0,1.3302396692998142,0.0,1.0,0.0,0.0,1.0,0.0,-0.027715321642628108,2020
,1993.0,Denmark,37.8675340699917,2015.0,43.6015061531066,W. Europe,5193776.0,5677795.0,5.7339720831148995,2.0,1.893376703499585,0.0,0.0,1.0,0.0,0.0,1.0,0.1514218505096378,Income,1992.0,24.69381040965999,2015.0,28.17744646029746,5193776.0,5677795.0,3.4836360506374717,2.0,1.2346905204829994,0.0,0.0,1.0,0.0,0.0,1.0,0.14107324843130348,2020
,1993.0,Egypt,54.369285692513,2015.0,59.0559613423544,MENA,61382204.0,97723792.0,4.686675649841398,2.0,2.71846428462565,0.0,0.0,1.0,0.0,0.0,1.0,0.08620079499199275,Consumption,1995.0,30.126960308117027,2015.0,31.82335813028051,61382204.0,97723792.0,1.6963978221634832,2.0,1.5063480154058515,0.0,1.0,0.0,0.0,0.0,1.0,0.05630829678181729,2020
,1994.0,Eswatini,75.75267090482501,2016.0,70.4675405304577,SS Africa,953454.0,1133941.0,-5.285130374367313,2.0,3.787633545241251,1.0,0.0,0.0,1.0,0.0,0.0,-0.06976823802037956,Consumption,1994.0,60.454725802412746,2016.0,54.57979366950237,953454.0,1133941.0,-5.874932132910374,2.0,3.0227362901206374,1.0,0.0,0.0,1.0,0.0,0.0,-0.09717903861001227,2020
,1995.0,Ethiopia,66.5048207937105,2015.0,55.4313418098136,SS Africa,53791672.0,102471896.0,-11.07347898389689,2.0,3.3252410396855248,1.0,0.0,0.0,1.0,0.0,0.0,-0.16650641038858546,Consumption,1995.0,44.56451319731351,2015.0,34.99312323123417,53791672.0,102471896.0,-9.571389966079337,2.0,2.2282256598656756,1.0,0.0,0.0,1.0,0.0,0.0,-0.21477604666522715,2020
,1993.0,Finland,36.4458317196978,2015.0,44.2216778827469,W. Europe,5066609.0,5479457.0,7.775846163049103,2.0,1.82229158598489,0.0,0.0,1.0,0.0,0.0,1.0,0.21335351111898232,Income,1991.0,22.87976170944787,2015.0,27.10204232618409,5066609.0,5479457.0,4.222280616736221,2.0,1.1439880854723936,0.0,0.0,1.0,0.0,0.0,1.0,0.1845421587145591,2020
,1993.0,France,44.5267053560201,2015.0,42.7882129742134,W. Europe,57053728.0,63809768.0,-1.7384923818067008,2.0,2.226335267801005,0.0,1.0,0.0,0.0,1.0,0.0,-0.03904381354754003,Income,1994.0,32.33052487843946,2015.0,32.70433505694234,57053728.0,63809768.0,0.3738101785028789,2.0,1.6165262439219732,0.0,1.0,0.0,0.0,1.0,0.0,0.011562143822544772,2020
,1992.0,Gambia,65.8471653711644,2015.0,56.4250243550798,SS Africa,1168317.0,2253137.0,-9.422141016084595,2.0,3.29235826855822,1.0,0.0,0.0,1.0,0.0,0.0,-0.14309106493763682,,,,,,,,,,,,,,,,,,2020
,1993.0,Germany,41.4887634820012,2015.0,49.7700894534446,W. Europe,80573496.0,82073232.0,8.281325971443401,2.0,2.07443817410006,0.0,0.0,1.0,0.0,0.0,1.0,0.1996040680999335,Income,1993.0,28.67558702454439,2015.0,31.583342392755497,80573496.0,82073232.0,2.907755368211106,2.0,1.4337793512272197,0.0,0.0,1.0,0.0,0.0,1.0,0.10140177307346006,2020
,1991.0,Ghana,57.93704624486949,2016.0,60.783875394381305,SS Africa,16643639.0,28870946.0,2.8468291495118123,2.0,2.8968523122434746,0.0,0.0,1.0,0.0,1.0,0.0,0.04913659452847768,Consumption,1991.0,38.43723080807567,2016.0,43.52087898470239,16643639.0,28870946.0,5.083648176626724,2.0,1.9218615404037835,0.0,0.0,1.0,0.0,0.0,1.0,0.13225843979266708,2020
,1993.0,Greece,48.205368931373,2015.0,48.3464166177193,W. Europe,10563442.0,10806644.0,0.1410476863462975,2.0,2.4102684465686504,0.0,1.0,0.0,0.0,1.0,0.0,0.0029259746263346383,Income,1995.0,36.97557243767344,2015.0,36.000259540200005,10563442.0,10806644.0,-0.9753128974734366,2.0,1.8487786218836721,0.0,1.0,0.0,0.0,1.0,0.0,-0.026377222397771884,2020
,1991.0,Guinea,61.9251571126426,2012.0,53.8078139206293,SS Africa,7046101.0,11626003.0,-8.117343192013301,2.0,3.09625785563213,1.0,0.0,0.0,1.0,0.0,0.0,-0.13108312631726968,Consumption,1994.0,46.081609480444726,2018.0,29.591953001009703,7046101.0,11626003.0,-16.489656479435023,2.0,2.3040804740222365,1.0,0.0,0.0,1.0,0.0,0.0,-0.3578359494243057,2020
,1991.0,Hong Kong,55.151705364684304,2016.0,59.3197896413177,East Asia,6089809.0,7399845.0,4.168084276633394,2.0,2.7575852682342155,0.0,0.0,1.0,0.0,0.0,1.0,0.07557489381465933,,,,,,,,,,,,,,,,,,2020
,1993.0,Hungary,35.0155398936496,2015.0,42.545103819765,EE & CA,10357423.0,9844250.0,7.529563926115401,2.0,1.7507769946824803,0.0,0.0,1.0,0.0,0.0,1.0,0.2150349230365846,Income,1993.0,27.9409737556495,2015.0,30.40823015152569,10357423.0,9844250.0,2.4672563958761877,2.0,1.3970486877824753,0.0,0.0,1.0,0.0,0.0,1.0,0.08830244849205812,2020
,1993.0,Iceland,41.717359783566,2015.0,39.9553922829352,W. Europe,263942.0,331068.0,-1.7619675006308029,2.0,2.0858679891783,0.0,1.0,0.0,0.0,1.0,0.0,-0.04223583442893015,,,,,,,,,,,,,,,,,,2020
,1993.0,India,48.525721415492704,2013.0,62.7859110148449,S & SE Asia,926351296.0,1322866560.0,14.260189599352195,2.0,2.426286070774635,0.0,0.0,1.0,0.0,0.0,1.0,0.293868677958477,Consumption,1993.0,31.69618364184232,2015.0,34.70643627374086,926351296.0,1322866560.0,3.010252631898542,2.0,1.5848091820921162,0.0,0.0,1.0,0.0,0.0,1.0,0.09497208452328278,2020
,1993.0,Indonesia,58.0708150905338,2015.0,56.682099741597405,S & SE Asia,191737280.0,259091968.0,-1.388715348936394,2.0,2.90354075452669,0.0,1.0,0.0,0.0,1.0,0.0,-0.02391417008305038,Consumption,1993.0,33.16279879226096,2015.0,40.397369028082544,191737280.0,259091968.0,7.234570235821586,2.0,1.658139939613048,0.0,0.0,1.0,0.0,0.0,1.0,0.21815318668187567,2020
,1994.0,Iran,62.4019520350515,2015.0,59.234097906777095,MENA,59755432.0,81790848.0,-3.1678541282744064,2.0,3.1200976017525752,1.0,0.0,0.0,1.0,0.0,0.0,-0.050765305009929915,Consumption,1994.0,42.99836950518908,2015.0,39.47100425317789,59755432.0,81790848.0,-3.5273652520111938,2.0,2.149918475259454,1.0,0.0,0.0,1.0,0.0,0.0,-0.08203486068432218,2020
,1993.0,Ireland,43.417020514881,2015.0,47.6744749360954,W. Europe,3545700.0,4665764.0,4.257454421214398,2.0,2.1708510257440503,0.0,0.0,1.0,0.0,0.0,1.0,0.09805957135532073,Income,1994.0,36.91420457725674,2015.0,31.82153975328732,3545700.0,4665764.0,-5.092664823969422,2.0,1.845710228862837,1.0,0.0,0.0,1.0,0.0,0.0,-0.1379594896406645,2020
,1992.0,Israel,59.5893851602362,2015.0,59.6626824018234,MENA,5213005.0,8007777.0,0.07329724158720552,2.0,2.97946925801181,0.0,1.0,0.0,0.0,1.0,0.0,0.0012300385612321527,Income,1992.0,35.50725442974516,2015.0,39.719529893849895,5213005.0,8007777.0,4.212275464104735,2.0,1.775362721487258,0.0,0.0,1.0,0.0,0.0,1.0,0.1186314045328164,2020
,1993.0,Italy,47.1852749617447,2014.0,50.389499771042,W. Europe,56869456.0,60232908.0,3.204224809297294,2.0,2.359263748087235,0.0,0.0,1.0,0.0,0.0,1.0,0.06790730396071885,Income,1993.0,35.53788793076098,2015.0,35.39743647773671,56869456.0,60232908.0,-0.1404514530242693,2.0,1.776894396538049,0.0,1.0,0.0,0.0,1.0,0.0,-0.003952160952781242,2020
,1993.0,Japan,47.8779939672879,2015.0,53.767514424247096,East Asia,124779576.0,127250936.0,5.889520456959197,2.0,2.393899698364395,0.0,0.0,1.0,0.0,0.0,1.0,0.12301101130058091,,,,,,,,,,,,,,,,,,2020
,1992.0,Jordan,63.3761064819133,2013.0,58.5356444194183,MENA,4075763.0,9494250.0,-4.840462062495,2.0,3.168805324095665,1.0,0.0,0.0,1.0,0.0,0.0,-0.07637676612204639,,,,,,,,,,,,,,,,,,2020
,1993.0,Kazakhstan,47.160324768360304,2015.0,48.1576999837106,EE & CA,16979700.0,17835908.0,0.9973752153502957,2.0,2.358016238418015,0.0,1.0,0.0,0.0,1.0,0.0,0.021148607865809934,Consumption,1996.0,35.37830814027071,2015.0,26.803667418358145,16979700.0,17835908.0,-8.574640721912566,2.0,1.7689154070135356,1.0,0.0,0.0,1.0,0.0,0.0,-0.24237000503006398,2020
,1992.0,Kenya,74.40921291025691,2015.0,59.90400244530501,SS Africa,25391832.0,46851496.0,-14.505210464951901,2.0,3.720460645512846,1.0,0.0,0.0,1.0,0.0,0.0,-0.19493836714072318,Consumption,1992.0,57.46096225002908,2015.0,40.77577253361156,25391832.0,46851496.0,-16.68518971641752,2.0,2.873048112501454,1.0,0.0,0.0,1.0,0.0,0.0,-0.29037435265729605,2020
,1992.0,Laos,57.398852112369504,2018.0,60.12709477007691,S & SE Asia,4685293.0,6787420.0,2.728242657707405,2.0,2.8699426056184754,0.0,0.0,1.0,0.0,1.0,0.0,0.047531310423531384,Consumption,1992.0,34.30977523930045,2018.0,38.80243378589684,4685293.0,6787420.0,4.492658546596388,2.0,1.7154887619650225,0.0,0.0,1.0,0.0,0.0,1.0,0.1309439806953393,2020
,1994.0,Latvia,45.4155723941542,2015.0,48.5863676635775,EE & CA,2638889.0,1991951.0,3.1707952694232944,2.0,2.2707786197077104,0.0,0.0,1.0,0.0,0.0,1.0,0.06981735784158986,Income,1993.0,26.99313110390889,2015.0,34.20443516233862,2638889.0,1991951.0,7.211304058429729,2.0,1.3496565551954447,0.0,0.0,1.0,0.0,0.0,1.0,0.2671533002477603,2020
,1993.0,Lesotho,74.90345049883021,2017.0,61.8875486642834,SS Africa,1885486.0,2118532.0,-13.01590183454681,2.0,3.745172524941511,1.0,0.0,0.0,1.0,0.0,0.0,-0.17376905533544257,Consumption,1994.0,63.24036513133278,2017.0,44.87970137435177,1885486.0,2118532.0,-18.360663756981012,2.0,3.1620182565666393,1.0,0.0,0.0,1.0,0.0,0.0,-0.29033140018801257,2020
,1994.0,Lithuania,49.2883963984321,2015.0,50.4381951220655,EE & CA,3788532.0,2963764.0,1.1497987236334026,2.0,2.464419819921605,0.0,1.0,0.0,0.0,1.0,0.0,0.023327979963859782,Income,1993.0,33.64113630171077,2015.0,37.37522380387583,3788532.0,2963764.0,3.7340875021650604,2.0,1.6820568150855388,0.0,0.0,1.0,0.0,0.0,1.0,0.11099766276251402,2020
,1994.0,Luxembourg,45.5797706596492,2015.0,45.115528269622,W. Europe,396705.0,569415.0,-0.46424239002720213,2.0,2.27898853298246,0.0,1.0,0.0,0.0,1.0,0.0,-0.0101852726178411,Income,1994.0,26.94443852895115,2015.0,32.92223286441645,396705.0,569415.0,5.977794335465301,2.0,1.3472219264475576,0.0,0.0,1.0,0.0,0.0,1.0,0.2218563333224519,2020
,1992.0,Malaysia,58.241463405146,2015.0,51.78910349343791,S & SE Asia,19050074.0,31068834.0,-6.452359911708086,2.0,2.9120731702573,1.0,0.0,0.0,1.0,0.0,0.0,-0.11078636309021692,Income,1992.0,47.65372577755589,2015.0,41.06639837531249,19050074.0,31068834.0,-6.587327402243403,2.0,2.3826862888777947,1.0,0.0,0.0,1.0,0.0,0.0,-0.13823320831182365,2020
,1993.0,Malta,42.038560706264,2015.0,46.549116272149,W. Europe,375257.0,456585.0,4.510555565884999,2.0,2.1019280353132,0.0,0.0,1.0,0.0,0.0,1.0,0.10729567069152535,,,,,,,,,,,,,,,,,,2020
,1993.0,Mauritania,70.33835476353259,2014.0,52.1352016375181,SS Africa,2237070.0,3946225.0,-18.20315312601449,2.0,3.51691773817663,1.0,0.0,0.0,1.0,0.0,0.0,-0.25879412714742717,Consumption,1993.0,50.05155648735224,2014.0,32.619349882270136,2237070.0,3946225.0,-17.4322066050821,2.0,2.502577824367612,1.0,0.0,0.0,1.0,0.0,0.0,-0.3482850050724622,2020
,1993.0,Mexico,69.3559543209669,2015.0,74.3472731254309,LAC,86648440.0,120149896.0,4.991318804464001,2.0,3.467797716048345,0.0,0.0,1.0,0.0,0.0,1.0,0.07196669490502682,Income,1992.0,52.611815684996174,2016.0,47.67771275492158,86648440.0,120149896.0,-4.934102930074594,2.0,2.630590784249809,1.0,0.0,0.0,1.0,0.0,0.0,-0.09378317143845885,2020
,1993.0,Moldova,48.272331401982896,2015.0,49.3238296782455,EE & CA,4493699.0,3277390.0,1.0514982762626062,2.0,2.413616570099145,0.0,1.0,0.0,0.0,1.0,0.0,0.02178262880046878,,,,,,,,,,,,,,,,,,2020
,1995.0,Mongolia,56.478994126678096,2015.0,55.9097174934287,East Asia,2270313.0,2964756.0,-0.5692766332493946,2.0,2.823949706333905,0.0,1.0,0.0,0.0,1.0,0.0,-0.010079440012202595,Consumption,1995.0,33.195340198338094,2016.0,32.34573282626243,2270313.0,2964756.0,-0.849607372075667,2.0,1.6597670099169048,0.0,1.0,0.0,0.0,1.0,0.0,-0.025594175778870375,2020
,1996.0,Mozambique,70.908489879325,2014.0,72.47566049155691,SS Africa,14206253.0,26843252.0,1.5671706122319051,2.0,3.5454244939662503,0.0,1.0,0.0,0.0,1.0,0.0,0.02210131135071387,Consumption,1996.0,53.55986487733552,2014.0,53.99668162273381,14206253.0,26843252.0,0.4368167453982892,2.0,2.6779932438667764,0.0,1.0,0.0,0.0,1.0,0.0,0.008155673028651222,2020
,1993.0,Netherlands,38.1667661286329,2015.0,41.0699192180531,W. Europe,15251088.0,17041110.0,2.9031530894202007,2.0,1.908338306431645,0.0,0.0,1.0,0.0,0.0,1.0,0.0760649482231674,Income,1993.0,30.43498164067688,2015.0,28.24157950619425,15251088.0,17041110.0,-2.193402134482632,2.0,1.5217490820338442,1.0,0.0,0.0,1.0,0.0,0.0,-0.07206845597538038,2020
,1993.0,New Zealand,51.166061155056894,2015.0,45.6400910418043,W. Offshoots,3573739.0,4590591.0,-5.525970113252598,2.0,2.5583030577528447,1.0,0.0,0.0,1.0,0.0,0.0,-0.10800069398553751,,,,,,,,,,,,,,,,,,2020
,1992.0,Niger,57.08467725736131,2014.0,54.5263623913629,SS Africa,9193081.0,20128132.0,-2.5583148659984047,2.0,2.8542338628680657,1.0,0.0,0.0,0.0,1.0,0.0,-0.04481613961772026,Consumption,1992.0,36.09754302825158,2014.0,34.27657603785816,9193081.0,20128132.0,-1.8209669903934156,2.0,1.804877151412579,0.0,1.0,0.0,1.0,0.0,0.0,-0.05044573224743424,2020
,1992.0,Nigeria,60.42428459322839,2018.0,54.514921693797405,SS Africa,102775472.0,183995776.0,-5.909362899430988,2.0,3.0212142296614197,1.0,0.0,0.0,1.0,0.0,0.0,-0.0977978132337414,Consumption,1992.0,44.98405367710789,2015.0,35.879778661034514,102775472.0,183995776.0,-9.104275016073373,2.0,2.2492026838553945,1.0,0.0,0.0,1.0,0.0,0.0,-0.20238894167749236,2020
,1996.0,North Macedonia,52.06470577398101,2015.0,45.4510950180264,EE & CA,1996896.0,2107965.0,-6.6136107559546105,2.0,2.6032352886990506,1.0,0.0,0.0,1.0,0.0,0.0,-0.12702675752485898,,,,,,,,,,,,,,,,,,2020
,1993.0,Norway,34.928433893534496,2015.0,39.8855315493954,W. Europe,4312138.0,5190357.0,4.957097655860906,2.0,1.7464216946767248,0.0,0.0,1.0,0.0,0.0,1.0,0.14192155511382662,Income,1991.0,25.227584653851657,2015.0,27.49689569653887,4312138.0,5190357.0,2.269311042687214,2.0,1.261379232692583,0.0,0.0,1.0,0.0,0.0,1.0,0.08995355971744777,2020
,1990.0,Pakistan,53.986481325464894,2015.0,54.0480092569553,S & SE Asia,125546624.0,210969296.0,0.06152793149040292,2.0,2.699324066273245,0.0,1.0,0.0,0.0,1.0,0.0,0.0011396914557085757,Consumption,1990.0,33.24866089481644,2015.0,31.291265822559776,125546624.0,210969296.0,-1.9573950722566629,2.0,1.662433044740822,0.0,1.0,0.0,1.0,0.0,0.0,-0.05887139570670127,2020
,1994.0,Philippines,61.5673873991668,2015.0,59.058376425111405,S & SE Asia,66083324.0,103031360.0,-2.5090109740553928,2.0,3.07836936995834,1.0,0.0,0.0,0.0,1.0,0.0,-0.04075227291664073,Consumption,1994.0,42.88838747018618,2015.0,40.35149924050956,66083324.0,103031360.0,-2.53688822967662,2.0,2.1444193735093093,1.0,0.0,0.0,1.0,0.0,0.0,-0.05915093523719295,2020
,1993.0,Poland,37.4081489005995,2015.0,48.1247594761598,EE & CA,38319300.0,38553148.0,10.716610575560303,2.0,1.870407445029975,0.0,0.0,1.0,0.0,0.0,1.0,0.28647797045601897,Income,1992.0,29.29856291374624,2015.0,31.751535040780286,38319300.0,38553148.0,2.4529721270340445,2.0,1.4649281456873122,0.0,0.0,1.0,0.0,0.0,1.0,0.0837232916254457,2020
,1993.0,Portugal,48.4497537360479,2015.0,49.0710507836205,W. Europe,9992104.0,10365436.0,0.6212970475725967,2.0,2.4224876868023952,0.0,1.0,0.0,0.0,1.0,0.0,0.012823533654214124,,,,,,,,,,,,,,,,,,2020
