pip_welfare_WID: Top 1pc share – pretax,year1980_WID: Top 1pc share – pretax,country,value1980_WID: Top 1pc share – pretax,year2018_WID: Top 1pc share – pretax,value2018_WID: Top 1pc share – pretax,region,pop1980_WID: Top 1pc share – pretax,pop2018_WID: Top 1pc share – pretax,change_WID: Top 1pc share – pretax,absolute_tolerance_WID: Top 1pc share – pretax,relative_tolerance_WID: Top 1pc share – pretax,absolute_fall_WID: Top 1pc share – pretax,absolute_stable_WID: Top 1pc share – pretax,absolute_rise_WID: Top 1pc share – pretax,relative_fall_WID: Top 1pc share – pretax,relative_stable_WID: Top 1pc share – pretax,relative_rise_WID: Top 1pc share – pretax,proportional_change_WID: Top 1pc share – pretax,pip_welfare_PIP: Top 1pc share,year1980_PIP: Top 1pc share,value1980_PIP: Top 1pc share,year2018_PIP: Top 1pc share,value2018_PIP: Top 1pc share,pop1980_PIP: Top 1pc share,pop2018_PIP: Top 1pc share,change_PIP: Top 1pc share,absolute_tolerance_PIP: Top 1pc share,relative_tolerance_PIP: Top 1pc share,absolute_fall_PIP: Top 1pc share,absolute_stable_PIP: Top 1pc share,absolute_rise_PIP: Top 1pc share,relative_fall_PIP: Top 1pc share,relative_stable_PIP: Top 1pc share,relative_rise_PIP: Top 1pc share,proportional_change_PIP: Top 1pc share,year
,1984.0,Croatia,4.17,2018.0,9.83,EE & CA,4680144.0,4160488.0,5.66,1.0,0.20850000000000002,0.0,0.0,1.0,0.0,0.0,1.0,1.3573141486810552,,,,,,,,,,,,,,,,,,2020
,1980.0,Czechia,2.56,2018.0,10.32,EE & CA,10270060.0,10534598.0,7.76,1.0,0.128,0.0,0.0,1.0,0.0,0.0,1.0,3.03125,,,,,,,,,,,,,,,,,,2020
,1980.0,Denmark,6.9,2017.0,12.75,W. Europe,5125397.0,5766689.0,5.85,1.0,0.34500000000000003,0.0,0.0,1.0,0.0,0.0,1.0,0.8478260869565216,,,,,,,,,,,,,,,,,,2020
,1980.0,Egypt,15.95,2016.0,19.76,MENA,43748552.0,103740768.0,3.8100000000000023,1.0,0.7975,0.0,0.0,1.0,0.0,0.0,1.0,0.23887147335423212,,,,,,,,,,,,,,,,,,2020
,1981.0,Ethiopia,14.9,2015.0,13.82,SS Africa,34945472.0,111129440.0,-1.08,1.0,0.7450000000000001,1.0,0.0,0.0,1.0,0.0,0.0,-0.07248322147651007,,,,,,,,,,,,,,,,,,2020
,1980.0,Finland,6.41,2017.0,10.61,W. Europe,4779423.0,5515465.0,4.199999999999999,1.0,0.3205,0.0,0.0,1.0,0.0,0.0,1.0,0.6552262090483618,,,,,,,,,,,,,,,,,,2020
,1980.0,France,8.33,2018.0,9.73,W. Europe,53713836.0,64277812.0,1.4000000000000004,1.0,0.41650000000000004,0.0,0.0,1.0,0.0,0.0,1.0,0.16806722689075634,Income,1984.0,7.84139823714491,2018.0,7.194184023314031,53713836.0,64277812.0,-0.6472142138308792,1.0,0.3920699118572455,0.0,1.0,0.0,1.0,0.0,0.0,-0.08253811300706658,2020
,1980.0,Germany,9.84,2017.0,13.19,W. Europe,77786696.0,82896696.0,3.3499999999999996,1.0,0.492,0.0,0.0,1.0,0.0,0.0,1.0,0.34044715447154467,,,,,,,,,,,,,,,,,,2020
,1980.0,Greece,9.91,2017.0,11.0,W. Europe,9307159.0,10633275.0,1.0899999999999999,1.0,0.49550000000000005,0.0,0.0,1.0,0.0,0.0,1.0,0.10998990918264377,,,,,,,,,,,,,,,,,,2020
,1981.0,Hong Kong,13.33,2016.0,17.849999999999998,East Asia,4978551.0,7481563.0,4.519999999999998,1.0,0.6665000000000001,0.0,0.0,1.0,0.0,0.0,1.0,0.339084771192798,,,,,,,,,,,,,,,,,,2020
,1980.0,Hungary,2.87,2018.0,10.97,EE & CA,10698682.0,9776361.0,8.100000000000001,1.0,0.14350000000000002,0.0,0.0,1.0,0.0,0.0,1.0,2.8222996515679446,,,,,,,,,,,,,,,,,,2020
,1980.0,Iceland,7.68,2016.0,8.55,W. Europe,228276.0,352951.0,0.870000000000001,1.0,0.384,0.0,1.0,0.0,0.0,0.0,1.0,0.11328125000000014,,,,,,,,,,,,,,,,,,2020
,1980.0,India,7.539999999999999,2013.0,22.0,S & SE Asia,696828352.0,1369003264.0,14.46,1.0,0.377,0.0,0.0,1.0,0.0,0.0,1.0,1.917771883289125,,,,,,,,,,,,,,,,,,2020
,1980.0,Indonesia,14.79,2017.0,15.53,S & SE Asia,148177104.0,267066848.0,0.7400000000000002,1.0,0.7395,0.0,1.0,0.0,0.0,0.0,1.0,0.050033806626098735,,,,,,,,,,,,,,,,,,2020
,1980.0,Ireland,9.03,2018.0,12.45,W. Europe,3391393.0,4834506.0,3.42,1.0,0.4515,0.0,0.0,1.0,0.0,0.0,1.0,0.37873754152823924,,,,,,,,,,,,,,,,,,2020
,1979.0,Israel,17.349999999999998,2016.0,16.04,MENA,3744612.0,8456487.0,-1.3099999999999987,1.0,0.8674999999999999,1.0,0.0,0.0,1.0,0.0,0.0,-0.07550432276657054,Income,1979.0,6.37893063483795,2018.0,5.55583309412678,3744612.0,8456487.0,-0.8230975407111698,1.0,0.3189465317418975,0.0,1.0,0.0,1.0,0.0,0.0,-0.12903378133881835,2020
,1980.0,Italy,6.03,2014.0,11.23,W. Europe,56329480.0,59877432.0,5.2,1.0,0.30150000000000005,0.0,0.0,1.0,0.0,0.0,1.0,0.8623548922056384,,,,,,,,,,,,,,,,,,2020
,1980.0,Japan,10.67,2018.0,12.86,East Asia,117624200.0,126255872.0,2.1899999999999995,1.0,0.5335,0.0,0.0,1.0,0.0,0.0,1.0,0.2052483598875351,,,,,,,,,,,,,,,,,,2020
,1985.0,Luxembourg,13.03,2017.0,13.750000000000002,W. Europe,363745.0,607920.0,0.7200000000000024,1.0,0.6515,0.0,1.0,0.0,0.0,0.0,1.0,0.055257099002302565,Income,1985.0,3.4890480374472803,2018.0,6.27200855240346,363745.0,607920.0,2.78296051495618,1.0,0.17445240187236402,0.0,0.0,1.0,0.0,0.0,1.0,0.7976274574288462,2020
,1984.0,Malaysia,20.13,2015.0,14.87,S & SE Asia,13215709.0,32399270.0,-5.26,1.0,1.0065,1.0,0.0,0.0,1.0,0.0,0.0,-0.26130153999006456,Income,1984.0,12.12486071874516,2015.0,7.34902280380898,13215709.0,32399270.0,-4.775837914936179,1.0,0.606243035937258,1.0,0.0,0.0,1.0,0.0,0.0,-0.39388806401319604,2020
,1980.0,Malta,8.16,2017.0,10.83,W. Europe,333593.0,491590.0,2.67,1.0,0.40800000000000003,0.0,0.0,1.0,0.0,0.0,1.0,0.3272058823529412,,,,,,,,,,,,,,,,,,2020
,1980.0,Mexico,12.03,2018.0,29.54,LAC,67705184.0,124013864.0,17.509999999999998,1.0,0.6015,0.0,0.0,1.0,0.0,0.0,1.0,1.455527847049044,Income,1984.0,9.97697718710502,2018.0,11.01579904749952,67705184.0,124013864.0,1.038821860394501,1.0,0.498848859355251,0.0,0.0,1.0,0.0,0.0,1.0,0.1041219039507428,2020
,1980.0,Montenegro,7.26,2017.0,9.07,EE & CA,589334.0,631459.0,1.8100000000000005,1.0,0.363,0.0,0.0,1.0,0.0,0.0,1.0,0.2493112947658403,,,,,,,,,,,,,,,,,,2020
,1984.0,Morocco,15.52,2013.0,15.14,MENA,19678446.0,35927516.0,-0.379999999999999,1.0,0.776,0.0,1.0,0.0,0.0,1.0,0.0,-0.024484536082474164,Consumption,1984.0,10.78174273894038,2013.0,7.32185715783515,19678446.0,35927516.0,-3.4598855811052305,1.0,0.539087136947019,1.0,0.0,0.0,1.0,0.0,0.0,-0.3209022571656412,2020
,1980.0,Netherlands,6.25,2017.0,7.049999999999999,W. Europe,14130383.0,17286042.0,0.7999999999999989,1.0,0.3125,0.0,1.0,0.0,0.0,0.0,1.0,0.12799999999999984,Income,1983.0,4.003316772013,2018.0,4.87385249840586,14130383.0,17286042.0,0.8705357263928599,1.0,0.20016583860065001,0.0,1.0,0.0,0.0,0.0,1.0,0.21745362057750073,2020
,1980.0,New Zealand,6.16,2018.0,11.94,W. Offshoots,3147166.0,4838528.0,5.779999999999999,1.0,0.30800000000000005,0.0,0.0,1.0,0.0,0.0,1.0,0.9383116883116882,,,,,,,,,,,,,,,,,,2020
,1985.0,Nigeria,12.02,2018.0,11.59,SS Africa,72951440.0,198387616.0,-0.4299999999999997,1.0,0.601,0.0,1.0,0.0,0.0,1.0,0.0,-0.03577371048252909,Consumption,1985.0,4.29010921999972,2018.0,5.31173133394679,72951440.0,198387616.0,1.0216221139470703,1.0,0.21450546099998602,0.0,0.0,1.0,0.0,0.0,1.0,0.23813429019113339,2020
,1980.0,North Macedonia,6.93,2017.0,9.41,EE & CA,1907035.0,2113497.0,2.4800000000000004,1.0,0.34650000000000003,0.0,0.0,1.0,0.0,0.0,1.0,0.35786435786435794,,,,,,,,,,,,,,,,,,2020
,1980.0,Norway,7.6,2017.0,10.18,W. Europe,4085778.0,5312321.0,2.58,1.0,0.38,0.0,0.0,1.0,0.0,0.0,1.0,0.3394736842105263,Income,1979.0,3.69832178552292,2018.0,4.51854516055843,4085778.0,5312321.0,0.8202233750355101,1.0,0.184916089276146,0.0,1.0,0.0,0.0,0.0,1.0,0.22178258750936017,2020
,1985.0,Philippines,19.57,2018.0,16.619999999999997,S & SE Asia,48419544.0,108568832.0,-2.950000000000003,1.0,0.9785,1.0,0.0,0.0,1.0,0.0,0.0,-0.15074092999489028,Mixed,1985.0,8.130488994353879,2018.0,8.031973900436599,48419544.0,108568832.0,-0.09851509391728008,1.0,0.40652444971769397,0.0,1.0,0.0,0.0,1.0,0.0,-0.012116748941631028,2020
,1980.0,Poland,4.34,2018.0,14.66,EE & CA,35521432.0,38521464.0,10.32,1.0,0.217,0.0,0.0,1.0,0.0,0.0,1.0,2.3778801843317976,Income,1985.0,3.09580252022725,2018.0,5.2060011207532,35521432.0,38521464.0,2.11019860052595,1.0,0.15479012601136252,0.0,0.0,1.0,0.0,0.0,1.0,0.6816321734795439,2020
,1980.0,Portugal,6.890000000000001,2017.0,11.65,W. Europe,9785251.0,10289833.0,4.76,1.0,0.34450000000000003,0.0,0.0,1.0,0.0,0.0,1.0,0.6908563134978228,,,,,,,,,,,,,,,,,,2020
,1980.0,Romania,5.65,2018.0,13.93,EE & CA,22125226.0,19606778.0,8.28,1.0,0.28250000000000003,0.0,0.0,1.0,0.0,0.0,1.0,1.4654867256637165,,,,,,,,,,,,,,,,,,2020
,1980.0,Russia,3.56,2017.0,20.0,EE & CA,138257424.0,145652288.0,16.44,1.0,0.17800000000000002,0.0,0.0,1.0,0.0,0.0,1.0,4.617977528089888,,,,,,,,,,,,,,,,,,2020
,1984.0,Rwanda,10.47,2016.0,19.89,SS Africa,5247537.0,12531810.0,9.42,1.0,0.5235000000000001,0.0,0.0,1.0,0.0,0.0,1.0,0.8997134670487106,,,,,,,,,,,,,,,,,,2020
,1980.0,Saudi Arabia,21.03,2018.0,20.98,MENA,10171712.0,35018132.0,-0.05000000000000071,1.0,1.0515,0.0,1.0,0.0,0.0,1.0,0.0,-0.0023775558725630387,,,,,,,,,,,,,,,,,,2020
,1984.0,Serbia,9.36,2018.0,11.63,EE & CA,7777013.0,7433825.0,2.2700000000000014,1.0,0.46799999999999997,0.0,0.0,1.0,0.0,0.0,1.0,0.2425213675213677,,,,,,,,,,,,,,,,,,2020
,1980.0,Singapore,10.64,2013.0,13.76,S & SE Asia,2400734.0,5814543.0,3.119999999999999,1.0,0.532,0.0,0.0,1.0,0.0,0.0,1.0,0.29323308270676685,,,,,,,,,,,,,,,,,,2020
,1980.0,Slovakia,4.24,2018.0,7.86,EE & CA,4973886.0,5446746.0,3.62,1.0,0.21200000000000002,0.0,0.0,1.0,0.0,0.0,1.0,0.8537735849056604,,,,,,,,,,,,,,,,,,2020
,1980.0,South Korea,8.450000000000001,2016.0,11.76,East Asia,38170500.0,51676900.0,3.3099999999999987,1.0,0.4225000000000001,0.0,0.0,1.0,0.0,0.0,1.0,0.39171597633136074,,,,,,,,,,,,,,,,,,2020
,1980.0,Spain,11.36,2017.0,12.71,W. Europe,37491664.0,46792044.0,1.3500000000000014,1.0,0.568,0.0,0.0,1.0,0.0,0.0,1.0,0.11883802816901422,Income,1980.0,5.50879476643976,2018.0,4.80404398594437,37491664.0,46792044.0,-0.7047507804953899,1.0,0.275439738321988,0.0,1.0,0.0,1.0,0.0,0.0,-0.12793193618118004,2020
,1985.0,Sri Lanka,14.77,2016.0,20.47,S & SE Asia,14943644.0,21580712.0,5.699999999999999,1.0,0.7385,0.0,0.0,1.0,0.0,0.0,1.0,0.3859174001354096,Consumption,1985.0,5.38794376407252,2016.0,8.98301149318763,14943644.0,21580712.0,3.5950677291151107,1.0,0.269397188203626,0.0,0.0,1.0,0.0,0.0,1.0,0.6672429940875534,2020
,1980.0,Sweden,7.199999999999999,2017.0,10.02,W. Europe,8311761.0,10162300.0,2.8200000000000003,1.0,0.36,0.0,0.0,1.0,0.0,0.0,1.0,0.3916666666666667,Income,1981.0,2.558323852999,2018.0,5.36803838744601,8311761.0,10162300.0,2.80971453444701,1.0,0.12791619264995,0.0,0.0,1.0,0.0,0.0,1.0,1.0982638226795707,2020
,1980.0,Switzerland,10.07,2017.0,10.93,W. Europe,6319116.0,8514431.0,0.8599999999999994,1.0,0.5035000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.08540218470705059,Income,1982.0,8.12854712263462,2018.0,6.21166901482185,6319116.0,8514431.0,-1.91687810781277,1.0,0.40642735613173103,1.0,0.0,0.0,1.0,0.0,0.0,-0.235820507514198,2020
,1980.0,Taiwan,9.96,2017.0,19.33,East Asia,18100280.0,23726186.0,9.369999999999997,1.0,0.49800000000000005,0.0,0.0,1.0,0.0,0.0,1.0,0.940763052208835,Income,1981.0,4.3963355316876,2016.0,5.03683658165332,18100280.0,23726186.0,0.64050104996572,1.0,0.21981677658438004,0.0,1.0,0.0,0.0,0.0,1.0,0.14568975578619084,2020
,1981.0,Thailand,22.99,2018.0,17.79,S & SE Asia,45737756.0,71127808.0,-5.199999999999999,1.0,1.1495,1.0,0.0,0.0,1.0,0.0,0.0,-0.22618529795563286,Consumption,1981.0,8.75250432572294,2018.0,5.594042485976989,45737756.0,71127808.0,-3.158461839745951,1.0,0.43762521628614703,1.0,0.0,0.0,1.0,0.0,0.0,-0.36086378506131933,2020
,1985.0,Tunisia,18.08,2015.0,10.91,MENA,6578159.0,11933040.0,-7.169999999999998,1.0,0.9039999999999999,1.0,0.0,0.0,1.0,0.0,0.0,-0.3965707964601769,Consumption,1985.0,9.09479592025975,2015.0,4.92343053657992,6578159.0,11933040.0,-4.171365383679831,1.0,0.45473979601298753,1.0,0.0,0.0,1.0,0.0,0.0,-0.4586540940833662,2020
,1980.0,Turkey,27.92,2018.0,20.380000000000003,MENA,44089068.0,82809304.0,-7.539999999999999,1.0,1.3960000000000001,1.0,0.0,0.0,1.0,0.0,0.0,-0.27005730659025784,,,,,,,,,,,,,,,,,,2020
,1980.0,United Kingdom,6.78,2017.0,13.44,W. Europe,56326328.0,66432996.0,6.659999999999999,1.0,0.339,0.0,0.0,1.0,0.0,0.0,1.0,0.9823008849557521,Income,1979.0,3.53749007768277,2017.0,5.95397434561523,56326328.0,66432996.0,2.4164842679324603,1.0,0.1768745038841385,0.0,0.0,1.0,0.0,0.0,1.0,0.6831070094521301,2020
,1980.0,United States,10.43,2018.0,19.25,W. Offshoots,223140016.0,332140032.0,8.82,1.0,0.5215,0.0,0.0,1.0,0.0,0.0,1.0,0.8456375838926175,Income,1979.0,4.96346354586161,2018.0,7.19488271020322,223140016.0,332140032.0,2.2314191643416095,1.0,0.24817317729308053,0.0,0.0,1.0,0.0,0.0,1.0,0.4495689640356281,2020
,,Costa Rica,,,,LAC,,,,,,,,,,,,,Income,1981.0,6.01449684369295,2018.0,8.3111916814702,2414306.0,5040738.0,2.2966948377772507,1.0,0.3007248421846475,0.0,0.0,1.0,0.0,0.0,1.0,0.3818598458798195,2020
,,Panama,,,,LAC,,,,,,,,,,,,,Income,1979.0,6.94025508256532,2018.0,9.53241014458162,1956989.0,4165258.0,2.5921550620162996,1.0,0.34701275412826604,0.0,0.0,1.0,0.0,0.0,1.0,0.37349564694359383,2020
,,Peru,,,,LAC,,,,,,,,,,,,,Mixed,1985.0,9.05546392456599,2018.0,6.905406820336991,17492406.0,32203946.0,-2.150057104228998,1.0,0.4527731962282995,1.0,0.0,0.0,1.0,0.0,0.0,-0.23743202138945588,2020
