dataset,percentile,value
ch82,95,68646.9453125
ch82,96,75401.9453125
ch82,97,86974.1328125
ch82,98,102595.140625
ch82,99,137607.625
ch92,1,1612.411499023438
ch92,2,2280.294189453125
ch92,3,3224.822998046875
ch92,4,5026.1103515625
ch92,5,10030.3818359375
ch92,6,13014.6298828125
ch92,7,15468.6259765625
ch92,8,17305.810546875
ch92,9,18687.41796875
ch92,10,19782.01953125
ch92,11,20838
ch92,12,21486.5
ch92,13,22108
ch92,14,22729.947265625
ch92,15,23345.666015625
ch92,16,23833
ch92,17,24327.30078125
ch92,18,24816
ch92,19,25515
ch92,20,26022.912109375
ch92,21,26435
ch92,22,26919.5546875
ch92,23,27371
ch92,24,27665
ch92,25,28151.5
ch92,26,28635
ch92,27,29137
ch92,28,29548
ch92,29,29949.50390625
ch92,30,30285
ch92,31,30612
ch92,32,31108
ch92,33,31583
ch92,34,31877.240234375
ch92,35,32335.5
ch92,36,32821
ch92,37,33198.6640625
ch92,38,33741
ch92,39,34248.99609375
ch92,40,34574
ch92,41,35100.0078125
ch92,42,35406.5
ch92,43,35841
ch92,44,36195.5
ch92,45,36656
ch92,46,37108
ch92,47,37595.20703125
ch92,48,37980.2734375
ch92,49,38536.39453125
ch92,50,38910
ch92,51,39411.6171875
ch92,52,39881.61328125
ch92,53,40383.91796875
ch92,54,40813
ch92,55,41491.5
ch92,56,41925.41015625
ch92,57,42219.93359375
ch92,58,42590
ch92,59,43089.5
ch92,60,43465.85546875
ch92,61,44083.00390625
ch92,62,44666.5
ch92,63,45096.44140625
ch92,64,45797.5
ch92,65,46355.80078125
ch92,66,46982.296875
ch92,67,47684.453125
ch92,68,48317.26953125
ch92,69,49231.6015625
ch92,70,49941.375
ch92,71,50464.08984375
ch92,72,50976
ch92,73,51779.30859375
ch92,74,52506.94921875
ch92,75,53380.5
ch92,76,54273.2734375
ch92,77,55228.4921875
ch92,78,56110.5
ch92,79,57468.5
ch92,80,58513.0859375
ch92,81,59331.5
ch92,82,60588.29296875
ch92,83,61969
ch92,84,63372
ch92,85,64515.5
ch92,86,65967.40625
ch92,87,67696.140625
ch92,88,69318.5
ch92,89,71163
ch92,90,73291.734375
ch92,91,76310.6953125
ch92,92,79265.2578125
ch92,93,82290.390625
ch92,94,86488.3515625
ch92,95,90159.015625
ch92,96,94284
ch92,97,103014.609375
ch92,98,120675.3203125
ch92,99,144743.34375
ch00,1,8300.8203125
ch00,2,12188.880859375
ch00,3,15389.8203125
ch00,4,17117.16015625
ch00,5,18812.16015625
ch00,6,19922.931640625
ch00,7,20651.0390625
ch00,8,21585.119140625
ch00,9,22488.96484375
ch00,10,23211.9609375
ch00,11,23892.240234375
ch00,12,24439.052734375
ch00,13,25167.4296875
ch00,14,25719.015625
ch00,15,26372.279296875
ch00,16,26797.3203125
ch00,17,27376.138671875
ch00,18,27790.82421875
ch00,19,28284.666015625
ch00,20,28788.267578125
ch00,21,29338.28515625
ch00,22,29899.439453125
ch00,23,30502.44140625
ch00,24,30879.212890625
ch00,25,31455.240234375
ch00,26,31874.51953125
ch00,27,32379.80078125
ch00,28,32812.3203125
ch00,29,33325.3203125
ch00,30,33703.19921875
ch00,31,34215.76171875
ch00,32,34705.140625
ch00,33,35042.00390625
ch00,34,35495.0390625
ch00,35,35978.58203125
ch00,36,36391.2890625
ch00,37,36835.140625
ch00,38,37329.12109375
ch00,39,37871.40625
ch00,40,38283.03515625
ch00,41,38688.03515625
ch00,42,39070.5625
ch00,43,39412.51953125
ch00,44,39881.6484375
ch00,45,40303.4375
ch00,46,40809.875
ch00,47,41164.3203125
ch00,48,41636.640625
ch00,49,42130.3203125
ch00,50,42595.80078125
ch00,51,43115.75390625
ch00,52,43756.80078125
ch00,53,44373.7578125
ch00,54,44874.0390625
ch00,55,45413.54296875
ch00,56,45822.359375
ch00,57,46212.28515625
ch00,58,46795.90625
ch00,59,47445.5390625
ch00,60,47838.23828125
ch00,61,48354.98046875
ch00,62,48976.0234375
ch00,63,49562.2734375
ch00,64,50170.17578125
ch00,65,51131.328125
ch00,66,51859.5625
ch00,67,52616.1015625
ch00,68,53334.2421875
ch00,69,54071.87890625
ch00,70,54737.4453125
ch00,71,55583.328125
ch00,72,56334.26171875
ch00,73,57412.34765625
ch00,74,58258.62109375
ch00,75,59040.30078125
ch00,76,59518.046875
ch00,77,60295.10546875
ch00,78,61635.84375
ch00,79,62793.83984375
ch00,80,63733.14453125
ch00,81,64604.02734375
ch00,82,66063.34375
ch00,83,67293.796875
ch00,84,68510.5
ch00,85,69909.515625
ch00,86,71160.03125
ch00,87,72751.8671875
ch00,88,74217.484375
ch00,89,75512.8125
ch00,90,77545.015625
ch00,91,80172.3671875
ch00,92,82164.9609375
ch00,93,85419.1171875
ch00,94,89261.2578125
ch00,95,93959.4765625
ch00,96,98986.921875
ch00,97,105533.65625
ch00,98,117827.9453125
ch00,99,144624.828125
ch02,1,9685.8955078125
ch02,2,15321.83984375
ch02,3,17508.720703125
ch02,4,19359.54296875
ch02,5,20249.880859375
ch02,6,21433.439453125
ch02,7,22619.701171875
ch02,8,23503.19921875
ch02,9,24083.40234375
ch02,10,24836.078125
ch02,11,25636.7421875
ch02,12,26245.3203125
ch02,13,26976.53125
ch02,14,27518.279296875
ch02,15,28218.240234375
ch02,16,28876.6796875
ch02,17,29279.2421875
ch02,18,29584.60546875
ch02,19,30116.94140625
ch02,20,30754.080078125
ch02,21,30994.138671875
ch02,22,31482.1796875
ch02,23,31927.8203125
ch02,24,32415.22265625
ch02,25,32984.79296875
ch02,26,33421.09765625
ch02,27,33948.83984375
ch02,28,34412.48046875
ch02,29,34924.3828125
ch02,30,35499.703125
ch02,31,35873.09765625
ch02,32,36346.125
ch02,33,36814.58203125
ch02,34,37170.71875
ch02,35,37829.50390625
ch02,36,38473.3359375
ch02,37,38987.91015625
ch02,38,39507.71875
ch02,39,40206.23828125
ch02,40,40689.0390625
ch02,41,41563.59765625
ch02,42,42110.66796875
ch02,43,42674.765625
ch02,44,43199.1796875
ch02,45,43588.46484375
ch02,46,44064.66015625
ch02,47,44650.71875
ch02,48,45098.03515625
ch02,49,45608.640625
ch02,50,46177.92578125
ch02,51,46669.9375
ch02,52,47212.0234375
ch02,53,47742.66015625
ch02,54,48424.44140625
ch02,55,49057.55859375
ch02,56,49509.421875
ch02,57,50125.52734375
ch02,58,50760.51953125
ch02,59,51296.48828125
ch02,60,52042.8359375
ch02,61,52695.0390625
ch02,62,53458.8203125
ch02,63,54421.01953125
ch02,64,54984.03125
ch02,65,55634.30078125
ch02,66,56226.66015625
ch02,67,56945.81640625
ch02,68,57598.7265625
ch02,69,58571.16015625
ch02,70,59209.40234375
ch02,71,59931.54296875
ch02,72,60509.4609375
ch02,73,61276.49609375
ch02,74,62243.87890625
ch02,75,63040.63671875
ch02,76,64378.3203125
ch02,77,65322.66796875
ch02,78,66113.078125
ch02,79,67249.96875
ch02,80,68326.21875
ch02,81,69769.921875
ch02,82,71152.734375
ch02,83,72533.96875
ch02,84,73710.890625
ch02,85,75345.2421875
ch02,86,76456.1171875
ch02,87,77548
ch02,88,79075.953125
ch02,89,81929.3671875
ch02,90,83878.71875
ch02,91,86186.921875
ch02,92,88813.1484375
ch02,93,91988.109375
ch02,94,93988.9140625
ch02,95,98579.96875
ch02,96,101558.515625
ch02,97,107311.3984375
ch02,98,118743.2421875
ch02,99,150431.8125
ch04,1,5095.59716796875
ch04,2,11265.5302734375
ch04,3,15740.349609375
ch04,4,17606.05078125
ch04,5,19055.400390625
ch04,6,20716.19921875
ch04,7,21677.7734375
ch04,8,22563.80078125
ch04,9,23346.404296875
ch04,10,24230.88671875
ch04,11,24995.125
ch04,12,25570.19921875
ch04,13,26103.8125
ch04,14,26692.220703125
ch04,15,27140.3125
ch04,16,28028.158203125
ch04,17,28543.275390625
ch04,18,28913.326171875
ch04,19,29942.646484375
ch04,20,30547.96484375
ch04,21,31212.234375
ch04,22,31743.931640625
ch04,23,32055.1640625
ch04,24,32673.150390625
ch04,25,33158.96484375
ch04,26,33608.30078125
ch04,27,34112.64453125
ch04,28,34647.1484375
ch04,29,35135.15234375
ch04,30,35581.6328125
ch04,31,36064.69140625
ch04,32,36593.375
ch04,33,37185.44921875
ch04,34,37517.75
ch04,35,38118.1484375
ch04,36,38826.453125
ch04,37,39235.96875
ch04,38,39721.12109375
ch04,39,40160.453125
ch04,40,40505.97265625
ch04,41,41058.01953125
ch04,42,41375.2734375
ch04,43,41837.59765625
ch04,44,42156.671875
ch04,45,42553.94921875
ch04,46,43059.7265625
ch04,47,43461.828125
ch04,48,43989.49609375
ch04,49,44395.55859375
ch04,50,45049.796875
ch04,51,45579.08984375
ch04,52,45980.71484375
ch04,53,46375.07421875
ch04,54,47179.87109375
ch04,55,47917.05859375
ch04,56,48390.49609375
ch04,57,48854.08203125
ch04,58,49316.5
ch04,59,49750.3984375
ch04,60,50279.875
ch04,61,51079.734375
ch04,62,51596.25390625
ch04,63,52185.92578125
ch04,64,52946.31640625
ch04,65,53533.78515625
ch04,66,54037.421875
ch04,67,54593.99609375
ch04,68,55358.3984375
ch04,69,56050.75390625
ch04,70,56616.37890625
ch04,71,57343.25
ch04,72,58246.08203125
ch04,73,59109.6015625
ch04,74,60437.97265625
ch04,75,61465.1171875
ch04,76,62317.4296875
ch04,77,63287.61328125
ch04,78,64094.41796875
ch04,79,64924.0703125
ch04,80,65796.9296875
ch04,81,66831.390625
ch04,82,68212.578125
ch04,83,69718.609375
ch04,84,71166.921875
ch04,85,71846.6953125
ch04,86,73606.5625
ch04,87,75127.9765625
ch04,88,76590.125
ch04,89,77911.5703125
ch04,90,79479.984375
ch04,91,81321.4921875
ch04,92,84418.3046875
ch04,93,86406.6484375
ch04,94,89312.8515625
ch04,95,92712.8671875
ch04,96,97711.375
ch04,97,104437.0546875
ch04,98,115228.140625
ch04,99,143800.203125
ch06,1,8795.8466796875
ch06,2,13387.9296875
ch06,3,16012.4443359375
ch06,4,17830.5
ch06,5,19167.458984375
ch06,6,20322.7109375
ch06,7,21334.2265625
ch06,8,22341.603515625
ch06,9,23591.376953125
ch06,10,24710.1875
ch06,11,25612.822265625
ch06,12,26574
ch06,13,27325.611328125
ch06,14,27980.11328125
ch06,15,28706.859375
ch06,16,29579.474609375
ch06,17,30069.0078125
ch06,18,30635.8671875
ch06,19,31263.921875
ch06,20,31923.89453125
ch06,21,32618.8359375
ch06,22,33033.5546875
ch06,23,33688.640625
ch06,24,34173.94140625
ch06,25,34633.73828125
ch06,26,35162
ch06,27,35804.2734375
ch06,28,36283.78515625
ch06,29,36957.19140625
ch06,30,37633.953125
ch06,31,37987.79296875
ch06,32,38444.625
ch06,33,39001.98828125
ch06,34,39612.56640625
ch06,35,40088.078125
ch06,36,40447.12109375
ch06,37,41063.97265625
ch06,38,41753.62109375
ch06,39,42293.1171875
ch06,40,42749.453125
ch06,41,43291.12890625
ch06,42,43746.28515625
ch06,43,44155.12890625
ch06,44,44745.34765625
ch06,45,45274.35546875
ch06,46,45911.33984375
ch06,47,46330.5546875
ch06,48,47003.48046875
ch06,49,47654.19921875
ch06,50,48410.46484375
ch06,51,49103.66015625
ch06,52,49768.5234375
ch06,53,50287.1796875
ch06,54,50881.0625
ch06,55,51478.9140625
ch06,56,52321.5546875
ch06,57,53014.60546875
ch06,58,53601.12109375
ch06,59,54362.90234375
ch06,60,55008.203125
ch06,61,55544.412109375
ch06,62,56431.94921875
ch06,63,57390.88671875
ch06,64,58051.36328125
ch06,65,58837.265625
ch06,66,59530.70703125
ch06,67,60197.6328125
ch06,68,60980.4375
ch06,69,61590.1875
ch06,70,62442.65234375
ch06,71,63313.3671875
ch06,72,64349.953125
ch06,73,65260.1953125
ch06,74,66079
ch06,75,67155.8359375
ch06,76,68236.875
ch06,77,69297.5234375
ch06,78,70459.8984375
ch06,79,71609.8359375
ch06,80,72805.25
ch06,81,74186.625
ch06,82,75575.6328125
ch06,83,77230.875
ch06,84,78754.796875
ch06,85,80650.2734375
ch06,86,82739.15625
ch06,87,84711.875
ch06,88,86857.65625
ch06,89,89247.234375
ch06,90,91986.8984375
ch06,91,94616.7109375
ch06,92,98175.84375
ch06,93,103160.0546875
ch06,94,106991.546875
ch06,95,113322.734375
ch06,96,120332.6640625
ch06,97,133169.859375
ch06,98,148020.09375
ch06,99,188771.671875
ch07,1,9806.1572265625
ch07,2,13745.876953125
ch07,3,16314.6943359375
ch07,4,17697.521484375
ch07,5,19411.49609375
ch07,6,20880.19140625
ch07,7,22303.5625
ch07,8,23711.79296875
ch07,9,24809.099609375
ch07,10,25592.150390625
ch07,11,26443.0390625
ch07,12,27192.720703125
ch07,13,27628.3359375
ch07,14,28203.447265625
ch07,15,28955.416015625
ch07,16,29713.333984375
ch07,17,30313.923828125
ch07,18,31009.66796875
ch07,19,31598.6015625
ch07,20,32244.59375
ch07,21,32855.12109375
ch07,22,33448.0859375
ch07,23,34125.671875
ch07,24,34665.28125
ch07,25,35249.2734375
ch07,26,35886.5859375
ch07,27,36583.19921875
ch07,28,37210
ch07,29,37694.19921875
ch07,30,38248.46875
ch07,31,38691.46875
ch07,32,39163.81640625
ch07,33,39898.08984375
ch07,34,40586.171875
ch07,35,41208.63671875
ch07,36,41682.8046875
ch07,37,42389.83984375
ch07,38,42938.08203125
ch07,39,43369.43359375
ch07,40,43908.41796875
ch07,41,44445
ch07,42,44949.078125
ch07,43,45595.42578125
ch07,44,46030.31640625
ch07,45,46553.09375
ch07,46,47361.921875
ch07,47,47967.4375
ch07,48,48499.52734375
ch07,49,49161.5546875
ch07,50,49933.8828125
ch07,51,50453.5703125
ch07,52,50999.51953125
ch07,53,51556.93359375
ch07,54,52308.671875
ch07,55,52948.7421875
ch07,56,53534.9453125
ch07,57,54068.6015625
ch07,58,54795
ch07,59,55595.3203125
ch07,60,56160.5078125
ch07,61,57006.78125
ch07,62,57571.56640625
ch07,63,58205.47265625
ch07,64,58831.84375
ch07,65,59563.37890625
ch07,66,60446.8515625
ch07,67,61197.234375
ch07,68,61948.265625
ch07,69,63011.05859375
ch07,70,63738.84375
ch07,71,64538.94921875
ch07,72,65380.53125
ch07,73,66403.0078125
ch07,74,67479.5703125
ch07,75,68739.2734375
ch07,76,69765.78125
ch07,77,71101.1875
ch07,78,72449.5390625
ch07,79,73687.65625
ch07,80,75191.484375
ch07,81,76535.796875
ch07,82,78257.390625
ch07,83,79773.0859375
ch07,84,81192.75
ch07,85,83083.15625
ch07,86,85074.2890625
ch07,87,87551.2890625
ch07,88,89862.0546875
ch07,89,92287.6171875
ch07,90,95286.8828125
ch07,91,98400.1328125
ch07,92,102108.671875
ch07,93,106266.6953125
ch07,94,112351.5703125
ch07,95,117939.1171875
ch07,96,127207.875
ch07,97,137459.015625
ch07,98,153530.84375
ch07,99,205327.9375
ch08,1,10111
ch08,2,14705.87890625
ch08,3,16933.34375
ch08,4,18806.169921875
ch08,5,20501.56640625
ch08,6,21863.21875
ch08,7,23099.400390625
ch08,8,24051.607421875
ch08,9,25007.083984375
ch08,10,26046.560546875
ch08,11,26864.32421875
ch08,12,27541.0234375
ch08,13,28456.7265625
ch08,14,29178.0546875
ch08,15,29727.55859375
ch08,16,30345.283203125
ch08,17,31080.23828125
ch08,18,31876.818359375
ch08,19,32517.755859375
ch08,20,33271
ch08,21,33880.1953125
ch08,22,34458.20703125
ch08,23,35045.38671875
ch08,24,35554.29296875
ch08,25,36245.2421875
ch08,26,37080.40234375
ch08,27,37716.66796875
ch08,28,38259.6171875
ch08,29,38740.5078125
ch08,30,39382.9296875
ch08,31,39920.48828125
ch08,32,40597.23828125
ch08,33,41141.609375
ch08,34,41785.703125
ch08,35,42388.703125
ch08,36,42887.9296875
ch08,37,43487.06640625
ch08,38,44016.2890625
ch08,39,44531.2421875
ch08,40,45161.0703125
ch08,41,45707.70703125
ch08,42,46268.4453125
ch08,43,46859.7265625
ch08,44,47440.80078125
ch08,45,48054.4921875
ch08,46,48662.0546875
ch08,47,49262.7109375
ch08,48,49847.9375
ch08,49,50453.1171875
ch08,50,51086.2109375
ch08,51,51783.41015625
ch08,52,52336.14453125
ch08,53,52935.30078125
ch08,54,53629.00390625
ch08,55,54414.91015625
ch08,56,55082.87109375
ch08,57,55953.125
ch08,58,56721.91796875
ch08,59,57782.08984375
ch08,60,58467.8125
ch08,61,59218.30859375
ch08,62,60029.21875
ch08,63,60821.08203125
ch08,64,61718.2890625
ch08,65,62656.78515625
ch08,66,63456.19921875
ch08,67,64420.83984375
ch08,68,65202.1640625
ch08,69,66245.4765625
ch08,70,67202.8515625
ch08,71,68142.8125
ch08,72,69117.2421875
ch08,73,70126.53125
ch08,74,70910.359375
ch08,75,72074.890625
ch08,76,73019.8359375
ch08,77,73988.609375
ch08,78,75099.4921875
ch08,79,76363.3515625
ch08,80,77779.6796875
ch08,81,79382.6328125
ch08,82,80845.8125
ch08,83,82271.8984375
ch08,84,83741.1328125
ch08,85,85772.9609375
ch08,86,87606
ch08,87,89382.984375
ch08,88,91165.8515625
ch08,89,93754.34375
ch08,90,96792.203125
ch08,91,99393.5859375
ch08,92,103584.140625
ch08,93,108313.3125
ch08,94,113749.9375
ch08,95,121174.59375
ch08,96,129639.5625
ch08,97,144772.046875
ch08,98,167271.0625
ch08,99,206889.828125
ch09,1,10886.6162109375
ch09,2,15182
ch09,3,17651.341796875
ch09,4,19580.595703125
ch09,5,21117.240234375
ch09,6,22119.8515625
ch09,7,23451.068359375
ch09,8,24467.22265625
ch09,9,25265.501953125
ch09,10,26302.685546875
ch09,11,27130.482421875
ch09,12,28013.01171875
ch09,13,29091.6953125
ch09,14,29678.556640625
ch09,15,30472.060546875
ch09,16,31253.640625
ch09,17,32027.427734375
ch09,18,32609.97265625
ch09,19,33324.07421875
ch09,20,34020.6171875
ch09,21,34563.6484375
ch09,22,35040.21484375
ch09,23,35631.91015625
ch09,24,36301.00390625
ch09,25,36859.71484375
ch09,26,37369.23828125
ch09,27,37844.76953125
ch09,28,38455.125
ch09,29,39050.01171875
ch09,30,39444.70703125
ch09,31,40056
ch09,32,40666.40234375
ch09,33,41328.328125
ch09,34,41824.33984375
ch09,35,42348.65625
ch09,36,42935.59375
ch09,37,43457.8828125
ch09,38,44210.765625
ch09,39,44911.1796875
ch09,40,45558.63671875
ch09,41,46300.25390625
ch09,42,47035.0703125
ch09,43,47638.4609375
ch09,44,48211.80078125
ch09,45,48778.44921875
ch09,46,49282.0546875
ch09,47,49849.4453125
ch09,48,50284.1875
ch09,49,50880.57421875
ch09,50,51583.93359375
ch09,51,52202.86328125
ch09,52,52944.3125
ch09,53,53636.69140625
ch09,54,54039.7890625
ch09,55,54775.3203125
ch09,56,55550.63671875
ch09,57,56183.875
ch09,58,57016.03515625
ch09,59,57669.8515625
ch09,60,58327.2578125
ch09,61,58983.140625
ch09,62,59592.73828125
ch09,63,60328.33984375
ch09,64,61184.82421875
ch09,65,61768.94921875
ch09,66,62724.703125
ch09,67,63694.2734375
ch09,68,64817.47265625
ch09,69,65782.390625
ch09,70,66742.2734375
ch09,71,67505.8125
ch09,72,68677.1640625
ch09,73,69559.8046875
ch09,74,70562.0234375
ch09,75,71584.984375
ch09,76,72846.765625
ch09,77,73689.9296875
ch09,78,74712.90625
ch09,79,75706.2421875
ch09,80,76885.265625
ch09,81,78129.484375
ch09,82,79856.6484375
ch09,83,81308.421875
ch09,84,82835.6484375
ch09,85,84720.109375
ch09,86,86389.5546875
ch09,87,88183.765625
ch09,88,90636.5625
ch09,89,92902.2890625
ch09,90,95077.578125
ch09,91,98014.25
ch09,92,101448.15625
ch09,93,106234.453125
ch09,94,108867.4765625
ch09,95,116509.9375
ch09,96,126428.5703125
ch09,97,138490.5625
ch09,98,156677.28125
ch09,99,208986.609375
ch10,1,11119.11328125
ch10,2,15191.2412109375
ch10,3,17720.263671875
ch10,4,19295.46875
ch10,5,20759.537109375
ch10,6,22509.751953125
ch10,7,23967.84765625
ch10,8,24961.9296875
ch10,9,26048.40234375
ch10,10,27083.08984375
ch10,11,27724.080078125
ch10,12,28552.96875
ch10,13,29289.083984375
ch10,14,29941
ch10,15,30658.76171875
ch10,16,31362.70703125
ch10,17,32036.03515625
ch10,18,32818.50390625
ch10,19,33481.19921875
ch10,20,34195.21484375
ch10,21,34706.69921875
ch10,22,35497.81640625
ch10,23,36080.55078125
ch10,24,36670.65234375
ch10,25,37280.08203125
ch10,26,37822.12109375
ch10,27,38526.796875
ch10,28,39089.17578125
ch10,29,39696.11328125
ch10,30,40356.40625
ch10,31,40977.4921875
ch10,32,41492.796875
ch10,33,42059.76953125
ch10,34,42681.0390625
ch10,35,43250.89453125
ch10,36,43643.1953125
ch10,37,44158.56640625
ch10,38,44699.046875
ch10,39,45258.29296875
ch10,40,45902.3359375
ch10,41,46564.87890625
ch10,42,47297.4375
ch10,43,47942.41015625
ch10,44,48628.4765625
ch10,45,49163.1484375
ch10,46,49754.5703125
ch10,47,50368.4453125
ch10,48,51013.3125
ch10,49,51763.015625
ch10,50,52395.8828125
ch10,51,52969.16015625
ch10,52,53590.265625
ch10,53,54288.5
ch10,54,54893.84765625
ch10,55,55588.546875
ch10,56,56322.125
ch10,57,57085.5703125
ch10,58,57808.05859375
ch10,59,58379.2265625
ch10,60,59243.9375
ch10,61,60034.4921875
ch10,62,61074.5
ch10,63,61841.4765625
ch10,64,62647.00390625
ch10,65,63387.81640625
ch10,66,64148.3359375
ch10,67,64966.9921875
ch10,68,65842.6171875
ch10,69,66837.71875
ch10,70,67580.109375
ch10,71,68421.796875
ch10,72,69182.3671875
ch10,73,70218.609375
ch10,74,71204.3203125
ch10,75,72471
ch10,76,73503.0546875
ch10,77,74773.125
ch10,78,75621.3828125
ch10,79,76797.421875
ch10,80,77901.9296875
ch10,81,79163.9921875
ch10,82,80893.8203125
ch10,83,82239.890625
ch10,84,83758.421875
ch10,85,85331.9609375
ch10,86,86749.34375
ch10,87,89144.328125
ch10,88,90961.3984375
ch10,89,93311.2265625
ch10,90,95506.734375
ch10,91,97976.59375
ch10,92,102129.9765625
ch10,93,106687
ch10,94,112165.1484375
ch10,95,118854.3671875
ch10,96,128090.578125
ch10,97,139165.109375
ch10,98,161325.484375
ch10,99,198284.34375
ch11,1,13994.060546875
ch11,2,16632.921875
ch11,3,18689.158203125
ch11,4,20179.857421875
ch11,5,21476.71484375
ch11,6,22549.638671875
ch11,7,23776.451171875
ch11,8,24740.75
ch11,9,25640.3984375
ch11,10,26836.921875
ch11,11,27998.4375
ch11,12,28792.751953125
ch11,13,29821.521484375
ch11,14,30703.728515625
ch11,15,31299.59765625
ch11,16,32330.212890625
ch11,17,33089.23046875
ch11,18,34043.5625
ch11,19,34823.0703125
ch11,20,35494.171875
ch11,21,36036.6015625
ch11,22,36775.85546875
ch11,23,37316.01953125
ch11,24,38026.76171875
ch11,25,38658.328125
ch11,26,39287.7890625
ch11,27,39890.953125
ch11,28,40402.58203125
ch11,29,40940.3046875
ch11,30,41598.7734375
ch11,31,42354.73046875
ch11,32,42896.4609375
ch11,33,43406.37109375
ch11,34,44009.5390625
ch11,35,44629.36328125
ch11,36,45130.05078125
ch11,37,45835.24609375
ch11,38,46414.98046875
ch11,39,46891.19921875
ch11,40,47562.91796875
ch11,41,48179.890625
ch11,42,48892.24609375
ch11,43,49439.78125
ch11,44,50196.8515625
ch11,45,50869.109375
ch11,46,51745.79296875
ch11,47,52358.52734375
ch11,48,53005.5546875
ch11,49,53717.71484375
ch11,50,54321.9921875
ch11,51,54959.91015625
ch11,52,55625.59765625
ch11,53,56471.02734375
ch11,54,57230.80078125
ch11,55,57840.60546875
ch11,56,58124.3359375
ch11,57,58838.3125
ch11,58,59501.20703125
ch11,59,60254.1484375
ch11,60,61264.3125
ch11,61,61891.71484375
ch11,62,62847.05078125
ch11,63,63521.35546875
ch11,64,64447.53125
ch11,65,65152.171875
ch11,66,66062.046875
ch11,67,66800.4296875
ch11,68,67603.34375
ch11,69,68344.59375
ch11,70,69166.6875
ch11,71,70301.9375
ch11,72,71231.359375
ch11,73,72231.3828125
ch11,74,73010.1171875
ch11,75,74147.71875
ch11,76,75260.1796875
ch11,77,76556.1015625
ch11,78,78052.1171875
ch11,79,79112.890625
ch11,80,80277.6015625
ch11,81,81705.6953125
ch11,82,83037.2734375
ch11,83,84872.0859375
ch11,84,86536.0078125
ch11,85,88126.328125
ch11,86,90054.546875
ch11,87,91721.0859375
ch11,88,93724.953125
ch11,89,95651.40625
ch11,90,98763.671875
ch11,91,101655.3984375
ch11,92,104448.3125
ch11,93,108831.2578125
ch11,94,114057.7734375
ch11,95,120466.9609375
ch11,96,128560.953125
ch11,97,140412.1875
ch11,98,159386.796875
ch11,99,204031.296875
ch12,1,14863.8427734375
ch12,2,17995.4921875
ch12,3,20129.916015625
ch12,4,21472.0078125
ch12,5,23277.29296875
ch12,6,24445.7421875
ch12,7,25698.49609375
ch12,8,26652.267578125
ch12,9,27494.583984375
ch12,10,28360.94921875
ch12,11,29409.447265625
ch12,12,30089.634765625
ch12,13,31094
ch12,14,31838.255859375
ch12,15,32708.8828125
ch12,16,33312.640625
ch12,17,34054.4453125
ch12,18,34807.40625
ch12,19,35684.8515625
ch12,20,36437.6640625
ch12,21,36930.34765625
ch12,22,37777.8828125
ch12,23,38606.296875
ch12,24,39095.09375
ch12,25,39815.76953125
ch12,26,40343.60546875
ch12,27,40975.140625
ch12,28,41724.55859375
ch12,29,42246.890625
ch12,30,42782
ch12,31,43328.3046875
ch12,32,43935.3828125
ch12,33,44558.96875
ch12,34,45262
ch12,35,45870.4453125
ch12,36,46422.1171875
ch12,37,47141.34375
ch12,38,47752.57421875
ch12,39,48418.5859375
ch12,40,49162.3046875
ch12,41,49793.26171875
ch12,42,50340.703125
ch12,43,51008.51953125
ch12,44,51663.2421875
ch12,45,51995.62109375
ch12,46,52769.390625
ch12,47,53448.7890625
ch12,48,53963.8515625
ch12,49,54706.01171875
ch12,50,55200.81640625
ch12,51,55860.26953125
ch12,52,56490.12890625
ch12,53,57338.21875
ch12,54,58068.9375
ch12,55,58686.66015625
ch12,56,59225.1015625
ch12,57,59878.38671875
ch12,58,60748.4609375
ch12,59,61435.921875
ch12,60,62287.19921875
ch12,61,62991.08203125
ch12,62,63586.29296875
ch12,63,64254.63671875
ch12,64,64917.890625
ch12,65,65574.75
ch12,66,66412.4140625
ch12,67,67358.7265625
ch12,68,68228.1796875
ch12,69,69029.8515625
ch12,70,69740.2734375
ch12,71,70763.5234375
ch12,72,71738.078125
ch12,73,72613.3984375
ch12,74,73776.171875
ch12,75,74707.921875
ch12,76,75793.4375
ch12,77,77043.453125
ch12,78,78124.09375
ch12,79,79109.015625
ch12,80,80309.1328125
ch12,81,81490.28125
ch12,82,83062.203125
ch12,83,84427.046875
ch12,84,85981.9375
ch12,85,87607.265625
ch12,86,89092.1796875
ch12,87,91582.421875
ch12,88,94169.4375
ch12,89,96220.734375
ch12,90,99250.0546875
ch12,91,102579.125
ch12,92,106370.5859375
ch12,93,111672.09375
ch12,94,116950.5078125
ch12,95,123433.1875
ch12,96,131135.046875
ch12,97,141341.359375
ch12,98,160218.9375
ch12,99,203646.578125
ch13,1,14554.009765625
ch13,2,17698.62890625
ch13,3,19831.07421875
ch13,4,21278.2578125
ch13,5,22248.09765625
ch13,6,23502.123046875
ch13,7,24633.30078125
ch13,8,25687.7578125
ch13,9,26634.29296875
ch13,10,27436.078125
ch13,11,28430.75
ch13,12,29488.052734375
ch13,13,30079.05859375
ch13,14,30737.83984375
ch13,15,31699.73046875
ch13,16,32465.548828125
ch13,17,32931.19140625
ch13,18,33389.98046875
ch13,19,34109
ch13,20,34804.24609375
ch13,21,35327.0546875
ch13,22,35943.875
ch13,23,36656.484375
ch13,24,37262.421875
