dataset,percentile,value
de85,75,20614.990234375
de85,76,20860.5
de85,77,21149
de85,78,21424.890625
de85,79,21829.5
de85,80,22139.650390625
de85,81,22440.5
de85,82,22770.6953125
de85,83,23335.5
de85,84,23826
de85,85,24184.5
de85,86,24796.8203125
de85,87,25402.810546875
de85,88,26169.5
de85,89,26797.0390625
de85,90,27554.619140625
de85,91,28233.359375
de85,92,29128.5
de85,93,30351.8515625
de85,94,31602.5
de85,95,32899.55859375
de85,96,35032.8984375
de85,97,37318.765625
de85,98,40853
de85,99,48865
de86,1,3336
de86,2,4212.9423828125
de86,3,4689.1396484375
de86,4,5154.1015625
de86,5,5657.5
de86,6,6099
de86,7,6483
de86,8,6667
de86,9,6925.5
de86,10,7221
de86,11,7462.09765625
de86,12,7766
de86,13,7975.5
de86,14,8243.451171875
de86,15,8413.4296875
de86,16,8685.392578125
de86,17,8900.5
de86,18,9157.740234375
de86,19,9350
de86,20,9583.41796875
de86,21,9762.6728515625
de86,22,9934
de86,23,10125.810546875
de86,24,10351
de86,25,10560.6396484375
de86,26,10774.185546875
de86,27,10969.6552734375
de86,28,11179.5
de86,29,11385.8017578125
de86,30,11561.439453125
de86,31,11735
de86,32,11887.6416015625
de86,33,12078
de86,34,12217.30859375
de86,35,12376
de86,36,12578
de86,37,12762.9052734375
de86,38,12921.875
de86,39,13171.091796875
de86,40,13320.5
de86,41,13468.9697265625
de86,42,13635.84765625
de86,43,13809.0615234375
de86,44,14021.5
de86,45,14219.2099609375
de86,46,14430.5
de86,47,14659
de86,48,14860.4609375
de86,49,15027.271484375
de86,50,15258.033203125
de86,51,15451.2294921875
de86,52,15615.357421875
de86,53,15754.3388671875
de86,54,15962.5
de86,55,16109
de86,56,16283
de86,57,16584.38671875
de86,58,16804.357421875
de86,59,17021.5
de86,60,17257
de86,61,17528.5
de86,62,17793
de86,63,17996.76953125
de86,64,18261.033203125
de86,65,18525.376953125
de86,66,18751.759765625
de86,67,18983.853515625
de86,68,19239.517578125
de86,69,19498.2734375
de86,70,19824.4765625
de86,71,20136.986328125
de86,72,20476.8828125
de86,73,20771.26171875
de86,74,21071.07421875
de86,75,21316.818359375
de86,76,21633.224609375
de86,77,21973.83984375
de86,78,22328.033203125
de86,79,22786.283203125
de86,80,23211
de86,81,23544.0078125
de86,82,23974
de86,83,24361.87109375
de86,84,24841.072265625
de86,85,25449.5
de86,86,25980.76171875
de86,87,26441.056640625
de86,88,26927.625
de86,89,27627.5
de86,90,28237.625
de86,91,29058
de86,92,30099.4140625
de86,93,30994.5
de86,94,32755.306640625
de86,95,34275.5
de86,96,36208
de86,97,38258.171875
de86,98,42278.6796875
de86,99,51850.7265625
de87,1,2607
de87,2,4117
de87,3,4723.8798828125
de87,4,5215
de87,5,5768
de87,6,6176.57763671875
de87,7,6561
de87,8,6812.7333984375
de87,9,7223
de87,10,7492
de87,11,7744.2333984375
de87,12,8010
de87,13,8242.744140625
de87,14,8469.724609375
de87,15,8695.2919921875
de87,16,8849.44140625
de87,17,9100.5
de87,18,9340
de87,19,9502.6083984375
de87,20,9772
de87,21,10009.9814453125
de87,22,10250.7060546875
de87,23,10432
de87,24,10633.5
de87,25,10801.9970703125
de87,26,11016.212890625
de87,27,11197
de87,28,11389
de87,29,11628.9892578125
de87,30,11817
de87,31,12022.912109375
de87,32,12147.44921875
de87,33,12294
de87,34,12513.4892578125
de87,35,12720.39453125
de87,36,12964.095703125
de87,37,13114.5
de87,38,13341
de87,39,13470.0732421875
de87,40,13668.5
de87,41,13885
de87,42,14086.9814453125
de87,43,14296
de87,44,14472.5
de87,45,14701.6474609375
de87,46,14931.4326171875
de87,47,15108.5
de87,48,15286.5
de87,49,15438.7080078125
de87,50,15620.2119140625
de87,51,15805.8701171875
de87,52,15981.0556640625
de87,53,16196.98828125
de87,54,16388.6640625
de87,55,16583
de87,56,16823
de87,57,17042.6875
de87,58,17317.044921875
de87,59,17573.5
de87,60,17858
de87,61,18172.525390625
de87,62,18433.5
de87,63,18693.07421875
de87,64,18896.5
de87,65,19113
de87,66,19386
de87,67,19603.927734375
de87,68,19908.5234375
de87,69,20173.998046875
de87,70,20430.435546875
de87,71,20776.5
de87,72,21210
de87,73,21504.88671875
de87,74,21780.302734375
de87,75,22153.5
de87,76,22559.53515625
de87,77,22878.439453125
de87,78,23231.287109375
de87,79,23631.212890625
de87,80,24100
de87,81,24573
de87,82,25117.140625
de87,83,25544.232421875
de87,84,26073.5
de87,85,26452.45703125
de87,86,26945
de87,87,27457
de87,88,28206
de87,89,28882
de87,90,29593.2421875
de87,91,30758.009765625
de87,92,31739.90234375
de87,93,32774
de87,94,33928
de87,95,35490
de87,96,38053
de87,97,40820
de87,98,44876
de87,99,52992
de88,1,3006.617919921875
de88,2,4381.94091796875
de88,3,5011
de88,4,5552.5
de88,5,6081.65771484375
de88,6,6540.03076171875
de88,7,6872.2001953125
de88,8,7215
de88,9,7513.009765625
de88,10,7839.69287109375
de88,11,8153.34033203125
de88,12,8447.865234375
de88,13,8654.046875
de88,14,8838.2822265625
de88,15,9110.36328125
de88,16,9342.1474609375
de88,17,9608.9912109375
de88,18,9870.9580078125
de88,19,10105
de88,20,10373.251953125
de88,21,10573.5927734375
de88,22,10823
de88,23,11047.59765625
de88,24,11249
de88,25,11422.875
de88,26,11673.6259765625
de88,27,11860
de88,28,12201.720703125
de88,29,12394.875
de88,30,12490.2138671875
de88,31,12673.5
de88,32,12895.6953125
de88,33,13094.91015625
de88,34,13294
de88,35,13549
de88,36,13775.1474609375
de88,37,14037.587890625
de88,38,14238
de88,39,14431
de88,40,14627.74609375
de88,41,14812
de88,42,14987.1279296875
de88,43,15240.892578125
de88,44,15434.3046875
de88,45,15654.63671875
de88,46,15894.865234375
de88,47,16056.111328125
de88,48,16230.2216796875
de88,49,16410.533203125
de88,50,16582.5
de88,51,16796.8515625
de88,52,17045.546875
de88,53,17281.689453125
de88,54,17453
de88,55,17666.91796875
de88,56,17864.94921875
de88,57,18117
de88,58,18340
de88,59,18589.5234375
de88,60,18792
de88,61,19029.658203125
de88,62,19239.12890625
de88,63,19458.435546875
de88,64,19744.5
de88,65,19990
de88,66,20364.5
de88,67,20637.962890625
de88,68,20940.494140625
de88,69,21326
de88,70,21586.10546875
de88,71,21922.5
de88,72,22310.14453125
de88,73,22640.14453125
de88,74,22950
de88,75,23483
de88,76,23860.154296875
de88,77,24157.595703125
de88,78,24498.80859375
de88,79,24860.703125
de88,80,25306.5
de88,81,25723.31640625
de88,82,26167.193359375
de88,83,26912.484375
de88,84,27455.314453125
de88,85,27870.5
de88,86,28393
de88,87,28796.216796875
de88,88,29611.509765625
de88,89,30353.28125
de88,90,31235.2265625
de88,91,31999.9326171875
de88,92,33044.06640625
de88,93,34013.95703125
de88,94,35749.80859375
de88,95,37377
de88,96,40117.5
de88,97,42969.46484375
de88,98,48122.15234375
de88,99,61100.390625
de89,1,3128.083740234375
de89,2,4355.07080078125
de89,3,5339.36328125
de89,4,6264
de89,5,6738.83251953125
de89,6,7041.369140625
de89,7,7364
de89,8,7744.9404296875
de89,9,8018.5
de89,10,8385
de89,11,8616
de89,12,8955
de89,13,9123.8662109375
de89,14,9387.1376953125
de89,15,9691.814453125
de89,16,9933.0615234375
de89,17,10220.521484375
de89,18,10435.2822265625
de89,19,10663.876953125
de89,20,10912.779296875
de89,21,11155.7431640625
de89,22,11350.5
de89,23,11527.375
de89,24,11724.5986328125
de89,25,11893.416015625
de89,26,12103.5712890625
de89,27,12355
de89,28,12658
de89,29,12876.5
de89,30,13092.625
de89,31,13264.6162109375
de89,32,13432.0537109375
de89,33,13642.2109375
de89,34,13903
de89,35,14139
de89,36,14317.708984375
de89,37,14497.265625
de89,38,14715.50390625
de89,39,14908
de89,40,15122
de89,41,15385.4892578125
de89,42,15618.57421875
de89,43,15781.916015625
de89,44,16064.5
de89,45,16235.6259765625
de89,46,16439.5
de89,47,16719
de89,48,16926.72265625
de89,49,17115.310546875
de89,50,17326.873046875
de89,51,17533.55078125
de89,52,17736.9375
de89,53,17992
de89,54,18315.5
de89,55,18541.029296875
de89,56,18780.626953125
de89,57,18970.259765625
de89,58,19206.9296875
de89,59,19456
de89,60,19679.560546875
de89,61,19912.234375
de89,62,20148.947265625
de89,63,20377.712890625
de89,64,20654.560546875
de89,65,20875.9140625
de89,66,21263.6640625
de89,67,21644
de89,68,21957.208984375
de89,69,22285.994140625
de89,70,22663.306640625
de89,71,23027.0390625
de89,72,23408.76953125
de89,73,23688.78515625
de89,74,24048.701171875
de89,75,24435.1953125
de89,76,24851.46484375
de89,77,25191.5234375
de89,78,25519.5
de89,79,26123.3671875
de89,80,26657.416015625
de89,81,27078.654296875
de89,82,27680.48046875
de89,83,28205.5
de89,84,28711.5
de89,85,29268
de89,86,29700.052734375
de89,87,30333.466796875
de89,88,31096.0859375
de89,89,32091.333984375
de89,90,33154.33984375
de89,91,34049
de89,92,35014.5625
de89,93,36081.50390625
de89,94,37326.84765625
de89,95,39186.5
de89,96,41457
de89,97,44921.78515625
de89,98,50713
de89,99,64656
de90,1,3486.5
de90,2,4747
de90,3,5583
de90,4,6161.728515625
de90,5,6811
de90,6,7248
de90,7,7618.36865234375
de90,8,8056
de90,9,8509
de90,10,8763.8623046875
de90,11,9093
de90,12,9368
de90,13,9710.3486328125
de90,14,9918.8779296875
de90,15,10100.5
de90,16,10380.5
de90,17,10654
de90,18,10861.16015625
de90,19,11045
de90,20,11305.2236328125
de90,21,11588.5
de90,22,11775.5
de90,23,12036.3720703125
de90,24,12315.3681640625
de90,25,12541.7802734375
de90,26,12857.5908203125
de90,27,13001.599609375
de90,28,13205.1552734375
de90,29,13519.8115234375
de90,30,13739.0849609375
de90,31,13971.72265625
de90,32,14195.1689453125
de90,33,14395.9873046875
de90,34,14615.1904296875
de90,35,14882
de90,36,15123
de90,37,15325.125
de90,38,15515.1337890625
de90,39,15696.5
de90,40,15901
de90,41,16151.7333984375
de90,42,16382.328125
de90,43,16632.306640625
de90,44,16864
de90,45,17116.5
de90,46,17326.5
de90,47,17566.654296875
de90,48,17701.00390625
de90,49,17904.208984375
de90,50,18170
de90,51,18445
de90,52,18640.310546875
de90,53,18918
de90,54,19158.21484375
de90,55,19383
de90,56,19641.5
de90,57,19887
de90,58,20129.916015625
de90,59,20397.91015625
de90,60,20696.146484375
de90,61,21009.19921875
de90,62,21301.337890625
de90,63,21515.892578125
de90,64,21852.70703125
de90,65,22168
de90,66,22469
de90,67,22756.26171875
de90,68,23074.30859375
de90,69,23350.931640625
de90,70,23638.5
de90,71,24003
de90,72,24325.88671875
de90,73,24699.62109375
de90,74,25137
de90,75,25650.298828125
de90,76,26090.458984375
de90,77,26578.73046875
de90,78,27071.955078125
de90,79,27596.255859375
de90,80,28173
de90,81,28861.26953125
de90,82,29298
de90,83,29944.5
de90,84,30480
de90,85,31013.81640625
de90,86,31706.66796875
de90,87,32405
de90,88,33060.77734375
de90,89,34082.5
de90,90,34665.5
de90,91,35522.62890625
de90,92,36639.76171875
de90,93,37591.91796875
de90,94,39426.671875
de90,95,41361.50390625
de90,96,43201
de90,97,47234
de90,98,53110.08203125
de90,99,63421
de91,1,3811.3056640625
de91,2,4752
de91,3,5374
de91,4,5861.2080078125
de91,5,6289.71484375
de91,6,6694.37646484375
de91,7,7037.12646484375
de91,8,7374.10498046875
de91,9,7635.3388671875
de91,10,7953.537109375
de91,11,8222
de91,12,8520.63671875
de91,13,8794
de91,14,9010.90625
de91,15,9243.5
de91,16,9492
de91,17,9794.8427734375
de91,18,10018.2890625
de91,19,10226.20703125
de91,20,10478.5087890625
de91,21,10684.3798828125
de91,22,11039
de91,23,11257.7080078125
de91,24,11492.734375
de91,25,11712.5
de91,26,11939.26171875
de91,27,12182.66796875
de91,28,12374
de91,29,12554.6806640625
de91,30,12758
de91,31,12964.9775390625
de91,32,13192.80078125
de91,33,13369
de91,34,13614
de91,35,13775
de91,36,14048.5
de91,37,14287.7998046875
de91,38,14516.5537109375
de91,39,14725.5
de91,40,14931.2666015625
de91,41,15199.3232421875
de91,42,15456.244140625
de91,43,15711.5
de91,44,15896.20703125
de91,45,16102.373046875
de91,46,16313.5
de91,47,16566.5
de91,48,16855.740234375
de91,49,17067
de91,50,17333
de91,51,17507.5
de91,52,17720.095703125
de91,53,18005.822265625
de91,54,18157.666015625
de91,55,18459.62109375
de91,56,18799.84765625
de91,57,19033.5
de91,58,19331
de91,59,19556
de91,60,19896
de91,61,20176.66015625
de91,62,20457.830078125
de91,63,20705.513671875
de91,64,21074.5
de91,65,21433
de91,66,21738.96875
de91,67,22000.5
de91,68,22386
de91,69,22712.5
de91,70,23047.248046875
de91,71,23499.5
de91,72,23884.5
de91,73,24224.462890625
de91,74,24654.69140625
de91,75,25240.021484375
de91,76,25654.55859375
de91,77,26196
de91,78,26611.255859375
de91,79,27217
de91,80,27794.953125
de91,81,28312.5
de91,82,28851
de91,83,29513
de91,84,30186.759765625
de91,85,30903.39453125
de91,86,31648.412109375
de91,87,32291
de91,88,32970.85546875
de91,89,33594.64453125
de91,90,34721.6640625
de91,91,35922.4375
de91,92,36787
de91,93,37911.70703125
de91,94,39234.49609375
de91,95,41206.70703125
de91,96,43972
de91,97,46478.91015625
de91,98,52073.55078125
de91,99,60445
de92,1,3952
de92,2,5041.42236328125
de92,3,5767.8701171875
de92,4,6464.3701171875
de92,5,6962.17333984375
de92,6,7385
de92,7,7663
de92,8,7975
de92,9,8333.2529296875
de92,10,8614
de92,11,8895
de92,12,9220
de92,13,9440.5830078125
de92,14,9763
de92,15,10066.6796875
de92,16,10341.5
de92,17,10527.408203125
de92,18,10798.9345703125
de92,19,11025
de92,20,11282.001953125
de92,21,11517.5
de92,22,11775
de92,23,11988
de92,24,12267.5380859375
de92,25,12488.212890625
de92,26,12719.0263671875
de92,27,12904.5
de92,28,13122.1416015625
de92,29,13336.6552734375
de92,30,13517.501953125
de92,31,13775.5205078125
de92,32,14021.220703125
de92,33,14279.5
de92,34,14550.5
de92,35,14833.1806640625
de92,36,15058.5458984375
de92,37,15302.498046875
de92,38,15552.6611328125
de92,39,15758
de92,40,15979.90625
de92,41,16207.5
de92,42,16399.5
de92,43,16691.5
de92,44,16952
de92,45,17205
de92,46,17389
de92,47,17713
de92,48,17897.5
de92,49,18174.765625
de92,50,18464.6796875
de92,51,18705
de92,52,18995.5
de92,53,19333.9375
de92,54,19580.833984375
de92,55,19860.271484375
de92,56,20171.462890625
de92,57,20462.962890625
de92,58,20758.533203125
de92,59,21065.779296875
de92,60,21464.462890625
de92,61,21795
de92,62,22079
de92,63,22382.05078125
de92,64,22584.5
de92,65,22926
de92,66,23272.298828125
de92,67,23569.5
de92,68,23923.6640625
de92,69,24377
de92,70,24756.203125
de92,71,25134.74609375
de92,72,25537.5
de92,73,25920.716796875
de92,74,26378.5
de92,75,26697.83203125
de92,76,27124.5
de92,77,27588.681640625
de92,78,28030
de92,79,28502.62890625
de92,80,29027.5
de92,81,29921
de92,82,30580.5
de92,83,31128.9609375
de92,84,31831.5
de92,85,32589.84375
de92,86,33417.8671875
de92,87,34095.421875
de92,88,34851.87890625
de92,89,35821.32421875
de92,90,36910
de92,91,38157.5
de92,92,39417.43359375
de92,93,40727.9375
de92,94,42364.88671875
de92,95,44713.8984375
de92,96,47441.20703125
de92,97,50828.95703125
de92,98,56455
de92,99,64571.578125
de93,1,4093
de93,2,5444
de93,3,6181.689453125
de93,4,6794.5
de93,5,7281.78564453125
de93,6,7767.56787109375
de93,7,8112.63623046875
de93,8,8525
de93,9,8903
de93,10,9199.5
de93,11,9475.9375
de93,12,9817
de93,13,10050.8154296875
de93,14,10381
de93,15,10622.158203125
de93,16,10956.619140625
de93,17,11246
de93,18,11525.5
de93,19,11747.1650390625
de93,20,12009.501953125
de93,21,12254.8369140625
de93,22,12392.75390625
de93,23,12674
de93,24,12889.142578125
de93,25,13073.697265625
de93,26,13393.5
de93,27,13574
de93,28,13759
de93,29,13991.521484375
de93,30,14196.42578125
de93,31,14428.513671875
de93,32,14701.45703125
de93,33,14928.8837890625
de93,34,15173.95703125
de93,35,15494.5
de93,36,15695
de93,37,16011.0185546875
de93,38,16283.2548828125
de93,39,16613.5
de93,40,16805.392578125
de93,41,17044.205078125
de93,42,17261.146484375
de93,43,17484
de93,44,17721.509765625
de93,45,17958.390625
de93,46,18172.099609375
de93,47,18485
de93,48,18763.306640625
de93,49,19047
de93,50,19345.853515625
de93,51,19567
de93,52,19852.5
de93,53,20192.248046875
de93,54,20493
de93,55,20781.5
de93,56,21070.5
de93,57,21387.94140625
de93,58,21735.048828125
de93,59,21933.58984375
de93,60,22222.244140625
de93,61,22562.271484375
de93,62,22851.720703125
de93,63,23164.447265625
de93,64,23522.982421875
de93,65,23775.6640625
de93,66,24211.3359375
de93,67,24612.97265625
de93,68,24921
de93,69,25341
de93,70,25720
de93,71,26116.5
de93,72,26528.5
de93,73,26965.517578125
de93,74,27311.29296875
de93,75,27765.962890625
de93,76,28193
de93,77,28793.03515625
de93,78,29324.197265625
de93,79,29808.0859375
de93,80,30453.5
de93,81,31075.9296875
de93,82,31729.439453125
de93,83,32236.9296875
de93,84,32806.7734375
de93,85,33446.5
de93,86,34249
de93,87,35027.2421875
de93,88,35868.765625
de93,89,36732.78125
de93,90,37810.5
de93,91,38876.73046875
de93,92,39849
de93,93,41459.79296875
de93,94,43235.53515625
de93,95,45540
de93,96,47565
de93,97,51228.2890625
de93,98,57423.43359375
de93,99,65681.734375
de94,1,3008
de94,2,4618.8212890625
de94,3,5700
de94,4,6451
de94,5,7056
de94,6,7430.4541015625
de94,7,7843.935546875
de94,8,8204
de94,9,8581.734375
de94,10,9034.376953125
de94,11,9456.9970703125
de94,12,9759
de94,13,10022.0869140625
de94,14,10316
de94,15,10592.4599609375
de94,16,10960.1552734375
de94,17,11210
de94,18,11486.9609375
de94,19,11760.625
de94,20,11979.802734375
de94,21,12271
de94,22,12435.5478515625
de94,23,12631
de94,24,12910
de94,25,13104.1025390625
de94,26,13310.2333984375
de94,27,13598.3701171875
de94,28,13819.4560546875
de94,29,14108.1943359375
de94,30,14341.6923828125
de94,31,14646.798828125
de94,32,14876.8193359375
de94,33,15140
de94,34,15402.7998046875
de94,35,15668
de94,36,15940.640625
de94,37,16256.5
de94,38,16471.802734375
de94,39,16669
de94,40,16918.5
de94,41,17104.5
de94,42,17404.01953125
de94,43,17638
de94,44,17972
de94,45,18219.482421875
de94,46,18437.681640625
de94,47,18728
de94,48,18959
de94,49,19174
de94,50,19451.09375
de94,51,19735.349609375
de94,52,20017
de94,53,20345.5
de94,54,20699.00390625
de94,55,21039.220703125
de94,56,21305
de94,57,21599.521484375
de94,58,21916
de94,59,22176.283203125
de94,60,22466.904296875
de94,61,22846.904296875
de94,62,23214
de94,63,23438.689453125
de94,64,23775
de94,65,24138.5
de94,66,24544.3828125
de94,67,24941.77734375
de94,68,25199.14453125
de94,69,25529
de94,70,25996.5
de94,71,26481.306640625
de94,72,26865
de94,73,27253.5
de94,74,27656.232421875
de94,75,28113
de94,76,28704.5
de94,77,29206.41796875
de94,78,29744.5078125
de94,79,30286.796875
de94,80,30883.04296875
de94,81,31470.5
de94,82,32165.5
de94,83,32852
de94,84,33527.5
de94,85,34329.328125
de94,86,35056.70703125
de94,87,35725.28125
de94,88,36573
de94,89,37533.93359375
de94,90,38479.81640625
de94,91,39693
de94,92,41084.82421875
de94,93,42552.4453125
de94,94,44470.5
de94,95,46995.0234375
de94,96,49950.0234375
de94,97,53226.046875
de94,98,58250.6015625
de94,99,70150.5
de95,1,3068
de95,2,4385.82373046875
de95,3,5664.03662109375
de95,4,6515.98876953125
de95,5,7220.974609375
de95,6,7730.72021484375
de95,7,8111
de95,8,8673.3720703125
de95,9,9003
de95,10,9436.212890625
de95,11,9724.212890625
de95,12,10150.517578125
de95,13,10521.0419921875
de95,14,10809
de95,15,11084
de95,16,11489.7783203125
de95,17,11718
de95,18,12018.6943359375
de95,19,12292.9423828125
de95,20,12578
de95,21,12799
de95,22,13099
de95,23,13369
de95,24,13554
de95,25,13821.765625
de95,26,14114
de95,27,14432
de95,28,14663.98046875
de95,29,14899
de95,30,15161.2177734375
de95,31,15351.5
de95,32,15551.3486328125
de95,33,15765
de95,34,15962
de95,35,16192.5
de95,36,16469.931640625
de95,37,16749.5
de95,38,16999
de95,39,17285.224609375
de95,40,17507.255859375
de95,41,17817.5
de95,42,18133.75390625
de95,43,18417.47265625
de95,44,18635
de95,45,18939
de95,46,19331.591796875
de95,47,19564
de95,48,19909.34765625
de95,49,20140
de95,50,20449
de95,51,20720.5234375
de95,52,20993.5
de95,53,21366.001953125
de95,54,21630.21875
de95,55,21906.310546875
de95,56,22209
de95,57,22474
de95,58,22912.72265625
de95,59,23161.55859375
de95,60,23496.5
de95,61,23803
de95,62,24055.298828125
de95,63,24520
de95,64,24880.728515625
de95,65,25288.51953125
de95,66,25689.189453125
de95,67,26082
de95,68,26398.572265625
de95,69,26766.11328125
de95,70,27263.208984375
de95,71,27632.318359375
de95,72,27937
de95,73,28280.5
de95,74,28798.23046875
de95,75,29184
de95,76,29702
de95,77,30266.5
de95,78,30856.01953125
de95,79,31436.72265625
de95,80,32179
de95,81,32787.8359375
de95,82,33417
de95,83,34155
de95,84,34846.44140625
de95,85,35801.5234375
de95,86,36540.5
de95,87,37166.921875
de95,88,38603.08203125
de95,89,39623.4375
de95,90,40717.5
de95,91,41985
de95,92,43396.55859375
de95,93,44420.5
de95,94,46151.5
de95,95,48795
de95,96,52104.578125
de95,97,56575.61328125
de95,98,62266.41015625
de95,99,73112
de96,1,3984.87158203125
de96,2,5522
de96,3,6230
de96,4,6820
de96,5,7483
de96,6,8010
de96,7,8554
de96,8,9002.8837890625
de96,9,9480
de96,10,9880.4033203125
de96,11,10275
de96,12,10662
de96,13,11017.4306640625
de96,14,11320
de96,15,11583.228515625
de96,16,11874
de96,17,12223.0478515625
de96,18,12489.78125
de96,19,12721.5576171875
de96,20,13021
de96,21,13284.251953125
de96,22,13551
de96,23,13764.787109375
de96,24,14005.36328125
de96,25,14190.21875
de96,26,14465.283203125
de96,27,14732.82421875
de96,28,14930.6728515625
de96,29,15231.080078125
de96,30,15397.3544921875
de96,31,15645.5
de96,32,16013.140625
de96,33,16279.7197265625
de96,34,16542.056640625
de96,35,16796.2734375
de96,36,17067.90625
de96,37,17353.814453125
de96,38,17640
de96,39,17918
de96,40,18234.162109375
de96,41,18560
de96,42,18841
de96,43,19089.0546875
de96,44,19393.818359375
de96,45,19659
de96,46,19871.822265625
de96,47,20194
de96,48,20431.142578125
de96,49,20687.115234375
de96,50,21004.001953125
de96,51,21308.84375
de96,52,21562
de96,53,21860
de96,54,22127.52734375
de96,55,22462.5
de96,56,22828.234375
de96,57,23224.5
de96,58,23505.994140625
de96,59,23888
de96,60,24249.5
de96,61,24548
de96,62,24888.44921875
de96,63,25300.5
de96,64,25610.5
de96,65,26072.5
de96,66,26427.0546875
de96,67,26890.5
de96,68,27191.5
de96,69,27592.013671875
de96,70,28045.943359375
de96,71,28443.16015625
de96,72,28975.115234375
de96,73,29459.296875
de96,74,29898
de96,75,30405.591796875
de96,76,30864
de96,77,31299.5
de96,78,31815.5625
de96,79,32546.5
de96,80,33151
de96,81,33776
de96,82,34398.7734375
de96,83,34844.2421875
de96,84,35534.75390625
de96,85,36162.3359375
de96,86,37105.72265625
de96,87,38159
de96,88,39319
de96,89,40210.3359375
de96,90,41409.5859375
de96,91,42825.53515625
de96,92,44706.1171875
de96,93,46177
de96,94,47824.4609375
de96,95,49865
de96,96,53406
de96,97,56522.5
de96,98,63032
de96,99,75723.53125
de97,1,4118.2392578125
de97,2,5553
de97,3,6362
de97,4,7039
de97,5,7530
de97,6,8237
de97,7,8625.99609375
de97,8,9069.9384765625
de97,9,9491
de97,10,9997
de97,11,10473.1337890625
de97,12,10810.94140625
de97,13,11067
de97,14,11385.1259765625
de97,15,11696
de97,16,12042.0283203125
de97,17,12297
de97,18,12587.390625
de97,19,12885.880859375
de97,20,13127.060546875
de97,21,13423
de97,22,13658
de97,23,13939.5
de97,24,14193
de97,25,14493.7451171875
de97,26,14755.904296875
de97,27,15002.6845703125
de97,28,15222.5
de97,29,15369
de97,30,15698.4775390625
de97,31,15970
de97,32,16200.3125
de97,33,16436.0078125
de97,34,16700.447265625
de97,35,16977.634765625
de97,36,17219
de97,37,17478.97265625
de97,38,17707.634765625
de97,39,17914.55078125
de97,40,18221.435546875
de97,41,18536.5
de97,42,18821.767578125
de97,43,19046.5
de97,44,19385.814453125
de97,45,19774.24609375
de97,46,20019.04296875
de97,47,20369.140625
de97,48,20720.5234375
de97,49,20994.888671875
de97,50,21309.421875
de97,51,21567
de97,52,21836.1640625
de97,53,22222.951171875
de97,54,22520
de97,55,22804.193359375
de97,56,23132
de97,57,23405
de97,58,23704.5
de97,59,24028.5
de97,60,24355.5
de97,61,24632.078125
de97,62,25046.849609375
de97,63,25414.125
de97,64,25767.677734375
de97,65,26181.103515625
de97,66,26541
de97,67,26977.537109375
de97,68,27339.576171875
de97,69,27804.146484375
de97,70,28411.40625
de97,71,28861.26953125
de97,72,29221.89453125
de97,73,29792.529296875
de97,74,30379.015625
de97,75,30806.521484375
de97,76,31242.732421875
de97,77,31805.5
de97,78,32286.58203125
de97,79,32866.8203125
de97,80,33683.5
de97,81,34196.45703125
de97,82,35082.5
de97,83,35785.5859375
de97,84,36600.5546875
de97,85,37180.3828125
de97,86,38124.171875
de97,87,38818
de97,88,39664.44921875
de97,89,40906
de97,90,42005
de97,91,43063.51171875
de97,92,44943
de97,93,46546
de97,94,48250.31640625
de97,95,50407.6796875
de97,96,53021
de97,97,57173.1171875
de97,98,62909.81640625
de97,99,75617
de98,1,4467.50048828125
de98,2,5923.43359375
de98,3,6749
de98,4,7394.2158203125
de98,5,8002.65185546875
de98,6,8569
de98,7,8988
de98,8,9529.6748046875
de98,9,10033.2373046875
de98,10,10491.609375
de98,11,10918.435546875
de98,12,11291
de98,13,11606.5
de98,14,11893.5361328125
de98,15,12217
de98,16,12458
de98,17,12690.4453125
de98,18,13022.078125
de98,19,13362
de98,20,13631.6044921875
de98,21,13964.6513671875
de98,22,14244.666015625
de98,23,14495.533203125
de98,24,14727.6279296875
de98,25,14968
de98,26,15237.4443359375
de98,27,15470.7890625
de98,28,15741.611328125
de98,29,16055.56640625
de98,30,16304.06640625
de98,31,16553
de98,32,16853.431640625
de98,33,17126
de98,34,17355
de98,35,17585.74609375
de98,36,17818.3828125
de98,37,18116.09765625
de98,38,18401.5
de98,39,18644.98828125
de98,40,18858.537109375
de98,41,19226
de98,42,19486
de98,43,19819
de98,44,20076.8828125
de98,45,20352
de98,46,20715.328125
de98,47,20894.5
de98,48,21158.755859375
de98,49,21464
de98,50,21745
de98,51,22082.9453125
de98,52,22398.314453125
de98,53,22752.57421875
de98,54,23133.705078125
de98,55,23532
de98,56,23799.80078125
de98,57,24096.291015625
de98,58,24350.63671875
de98,59,24731.767578125
de98,60,25029.8671875
de98,61,25413.359375
de98,62,25913.341796875
de98,63,26262.861328125
de98,64,26703.88671875
de98,65,27197
de98,66,27466.0703125
de98,67,27936.375
de98,68,28387
de98,69,28815.30859375
de98,70,29284.828125
de98,71,29689.08203125
de98,72,30155.275390625
de98,73,30645.751953125
de98,74,31145.931640625
de98,75,31654.9609375
de98,76,32140.83203125
de98,77,32900.265625
de98,78,33608.78515625
de98,79,34271.51171875
de98,80,35025
de98,81,35707.4765625
de98,82,36519.13671875
de98,83,37307
de98,84,38023
de98,85,38693.5
de98,86,39441.7109375
de98,87,40306.5546875
de98,88,41415
de98,89,42400.94921875
de98,90,43777
de98,91,45164.95703125
de98,92,46789.04296875
de98,93,48409.08984375
de98,94,50460.5
