Country Name,Country Code,Classification Name,Classification Code,Series Name,Series Code,2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Albania,ALB,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford sufficient calories at 52% of income,CoCA_unafford_n,0,..,..,..
Albania,ALB,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford nutrient adequacy at 52% of income,CoNA_unafford_n,0.4,..,..,..
Albania,ALB,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford a healthy diet at 52% of income,CoHD_unafford_n,1.1,0.8,0.6,0.6
Algeria,DZA,Food Prices for Nutrition Data,FPN,Cost of an energy sufficient diet,CoCA,0.773,..,..,..
Algeria,DZA,Food Prices for Nutrition Data,FPN,Cost of a nutrient adequate diet,CoNA,2.323,..,..,..
Algeria,DZA,Food Prices for Nutrition Data,FPN,Cost of a healthy diet,CoHD,3.763,3.822,3.796,3.76
Algeria,DZA,Food Prices for Nutrition Data,FPN,Cost of a healthy diet relative to the cost of sufficient energy from starchy staples,CoHD_CoCA,4.87,..,..,..
Algeria,DZA,Food Prices for Nutrition Data,FPN,Cost of fruits,CoHD_f,0.979,..,..,..
Algeria,DZA,Food Prices for Nutrition Data,FPN,Cost of vegetables,CoHD_v,0.699,..,..,..
Algeria,DZA,Food Prices for Nutrition Data,FPN,Cost of starchy staples,CoHD_ss,0.496,..,..,..
Algeria,DZA,Food Prices for Nutrition Data,FPN,Cost of animal-source foods,CoHD_asf,0.964,..,..,..
Algeria,DZA,Food Prices for Nutrition Data,FPN,"Cost of legumes, nuts and seeds",CoHD_lns,0.493,..,..,..
Algeria,DZA,Food Prices for Nutrition Data,FPN,Cost of oils and fats,CoHD_of,0.132,..,..,..
Algeria,DZA,Food Prices for Nutrition Data,FPN,Cost share for fruits in a least-cost healthy diet,CoHD_f_prop,0.26,..,..,..
Algeria,DZA,Food Prices for Nutrition Data,FPN,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,0.186,..,..,..
Algeria,DZA,Food Prices for Nutrition Data,FPN,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,0.132,..,..,..
Algeria,DZA,Food Prices for Nutrition Data,FPN,Cost share for animal-sourced foods in a least-cost healthy diet,CoHD_asf_prop,0.256,..,..,..
Algeria,DZA,Food Prices for Nutrition Data,FPN,"Cost share for legumes, nuts and seeds in a least-cost healthy diet",CoHD_lns_prop,0.131,..,..,..
Algeria,DZA,Food Prices for Nutrition Data,FPN,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,0.035,..,..,..
Algeria,DZA,Food Prices for Nutrition Data,FPN,Cost of fruits relative to the starchy staples in a least-cost healthy diet,CoHD_f_ss,1.97,..,..,..
Algeria,DZA,Food Prices for Nutrition Data,FPN,Cost of vegetables relative to the starchy staples in a least-cost healthy diet,CoHD_v_ss,1.41,..,..,..
Algeria,DZA,Food Prices for Nutrition Data,FPN,Cost of animal-sourced foods relative to the starchy staples in a least-cost healthy diet,CoHD_asf_ss,1.94,..,..,..
Algeria,DZA,Food Prices for Nutrition Data,FPN,"Cost of legumes, nuts and seeds relative to the starchy staples in a least-cost healthy diet",CoHD_lns_ss,0.99,..,..,..
Algeria,DZA,Food Prices for Nutrition Data,FPN,Cost of oils and fats relative to the starchy staples in a least-cost healthy diet,CoHD_of_ss,0.27,..,..,..
Algeria,DZA,Food Prices for Nutrition Data,FPN,Affordability of an energy sufficient diet: ratio of cost to the $0.99 food poverty line,CoCA_pov,0.781,..,..,..
Algeria,DZA,Food Prices for Nutrition Data,FPN,Affordability of a nutrient adequate diet: ratio of cost to the $0.99 food poverty line,CoNA_pov,2.346,..,..,..
Algeria,DZA,Food Prices for Nutrition Data,FPN,Affordability of a healthy diet: ratio of cost to the $0.99 food poverty line,CoHD_pov,3.801,3.861,3.834,3.798
Algeria,DZA,Food Prices for Nutrition Data,FPN,Affordability of an energy sufficient diet: ratio of cost to food expenditures,CoCA_fexp,0.124,..,..,..
Algeria,DZA,Food Prices for Nutrition Data,FPN,Affordability of a nutrient adequate diet: ratio of cost to food expenditures,CoNA_fexp,0.374,..,..,..
Algeria,DZA,Food Prices for Nutrition Data,FPN,Affordability of a healthy diet: ratio of cost to food expenditures,CoHD_fexp,0.605,..,..,..
Algeria,DZA,Food Prices for Nutrition Data,FPN,Percent of the population who cannot afford sufficient calories at 52% of income,CoCA_headcount,0.2,..,..,..
Algeria,DZA,Food Prices for Nutrition Data,FPN,Percent of the population who cannot afford nutrient adequacy at 52% of income,CoNA_headcount,7.2,..,..,..
Algeria,DZA,Food Prices for Nutrition Data,FPN,Percent cannot afford healthy diet,CoHD_headcount,35.2,33.9,31.8,30.2
Algeria,DZA,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford sufficient calories at 52% of income,CoCA_unafford_n,0.1,..,..,..
Algeria,DZA,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford nutrient adequacy at 52% of income,CoNA_unafford_n,3,..,..,..
Algeria,DZA,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford a healthy diet at 52% of income,CoHD_unafford_n,14.6,14.3,13.7,13.2
Angola,AGO,Food Prices for Nutrition Data,FPN,Cost of an energy sufficient diet,CoCA,1.403,..,..,..
Angola,AGO,Food Prices for Nutrition Data,FPN,Cost of a nutrient adequate diet,CoNA,3.231,..,..,..
Angola,AGO,Food Prices for Nutrition Data,FPN,Cost of a healthy diet,CoHD,4.327,4.293,4.352,4.534
Angola,AGO,Food Prices for Nutrition Data,FPN,Cost of a healthy diet relative to the cost of sufficient energy from starchy staples,CoHD_CoCA,3.08,..,..,..
Angola,AGO,Food Prices for Nutrition Data,FPN,Cost of fruits,CoHD_f,0.717,..,..,..
Angola,AGO,Food Prices for Nutrition Data,FPN,Cost of vegetables,CoHD_v,1.199,..,..,..
Angola,AGO,Food Prices for Nutrition Data,FPN,Cost of starchy staples,CoHD_ss,0.839,..,..,..
Angola,AGO,Food Prices for Nutrition Data,FPN,Cost of animal-source foods,CoHD_asf,1.011,..,..,..
Angola,AGO,Food Prices for Nutrition Data,FPN,"Cost of legumes, nuts and seeds",CoHD_lns,0.395,..,..,..
Angola,AGO,Food Prices for Nutrition Data,FPN,Cost of oils and fats,CoHD_of,0.166,..,..,..
Angola,AGO,Food Prices for Nutrition Data,FPN,Cost share for fruits in a least-cost healthy diet,CoHD_f_prop,0.166,..,..,..
Angola,AGO,Food Prices for Nutrition Data,FPN,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,0.277,..,..,..
Angola,AGO,Food Prices for Nutrition Data,FPN,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,0.194,..,..,..
Angola,AGO,Food Prices for Nutrition Data,FPN,Cost share for animal-sourced foods in a least-cost healthy diet,CoHD_asf_prop,0.234,..,..,..
Angola,AGO,Food Prices for Nutrition Data,FPN,"Cost share for legumes, nuts and seeds in a least-cost healthy diet",CoHD_lns_prop,0.091,..,..,..
Angola,AGO,Food Prices for Nutrition Data,FPN,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,0.038,..,..,..
Angola,AGO,Food Prices for Nutrition Data,FPN,Cost of fruits relative to the starchy staples in a least-cost healthy diet,CoHD_f_ss,0.85,..,..,..
Angola,AGO,Food Prices for Nutrition Data,FPN,Cost of vegetables relative to the starchy staples in a least-cost healthy diet,CoHD_v_ss,1.43,..,..,..
Angola,AGO,Food Prices for Nutrition Data,FPN,Cost of animal-sourced foods relative to the starchy staples in a least-cost healthy diet,CoHD_asf_ss,1.21,..,..,..
Angola,AGO,Food Prices for Nutrition Data,FPN,"Cost of legumes, nuts and seeds relative to the starchy staples in a least-cost healthy diet",CoHD_lns_ss,0.47,..,..,..
Angola,AGO,Food Prices for Nutrition Data,FPN,Cost of oils and fats relative to the starchy staples in a least-cost healthy diet,CoHD_of_ss,0.2,..,..,..
Angola,AGO,Food Prices for Nutrition Data,FPN,Affordability of an energy sufficient diet: ratio of cost to the $0.99 food poverty line,CoCA_pov,1.417,..,..,..
Angola,AGO,Food Prices for Nutrition Data,FPN,Affordability of a nutrient adequate diet: ratio of cost to the $0.99 food poverty line,CoNA_pov,3.264,..,..,..
Angola,AGO,Food Prices for Nutrition Data,FPN,Affordability of a healthy diet: ratio of cost to the $0.99 food poverty line,CoHD_pov,4.371,4.336,4.396,4.58
Angola,AGO,Food Prices for Nutrition Data,FPN,Affordability of an energy sufficient diet: ratio of cost to food expenditures,CoCA_fexp,0.315,..,..,..
Angola,AGO,Food Prices for Nutrition Data,FPN,Affordability of a nutrient adequate diet: ratio of cost to food expenditures,CoNA_fexp,0.726,..,..,..
Angola,AGO,Food Prices for Nutrition Data,FPN,Affordability of a healthy diet: ratio of cost to food expenditures,CoHD_fexp,0.972,..,..,..
Angola,AGO,Food Prices for Nutrition Data,FPN,Percent of the population who cannot afford sufficient calories at 52% of income,CoCA_headcount,57.2,..,..,..
Angola,AGO,Food Prices for Nutrition Data,FPN,Percent of the population who cannot afford nutrient adequacy at 52% of income,CoNA_headcount,87.1,..,..,..
Angola,AGO,Food Prices for Nutrition Data,FPN,Percent cannot afford healthy diet,CoHD_headcount,92.9,93.4,93.9,94.3
Angola,AGO,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford sufficient calories at 52% of income,CoCA_unafford_n,17,..,..,..
Angola,AGO,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford nutrient adequacy at 52% of income,CoNA_unafford_n,26,..,..,..
Angola,AGO,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford a healthy diet at 52% of income,CoHD_unafford_n,27.7,28.8,29.9,31
Anguilla,AIA,Food Prices for Nutrition Data,FPN,Cost of an energy sufficient diet,CoCA,1.308,..,..,..
Anguilla,AIA,Food Prices for Nutrition Data,FPN,Cost of a nutrient adequate diet,CoNA,2.433,..,..,..
Anguilla,AIA,Food Prices for Nutrition Data,FPN,Cost of a healthy diet,CoHD,3.717,..,..,..
Anguilla,AIA,Food Prices for Nutrition Data,FPN,Cost of a healthy diet relative to the cost of sufficient energy from starchy staples,CoHD_CoCA,2.84,..,..,..
Anguilla,AIA,Food Prices for Nutrition Data,FPN,Cost of fruits,CoHD_f,0.811,..,..,..
Anguilla,AIA,Food Prices for Nutrition Data,FPN,Cost of vegetables,CoHD_v,1.019,..,..,..
Anguilla,AIA,Food Prices for Nutrition Data,FPN,Cost of starchy staples,CoHD_ss,0.778,..,..,..
Anguilla,AIA,Food Prices for Nutrition Data,FPN,Cost of animal-source foods,CoHD_asf,0.647,..,..,..
Anguilla,AIA,Food Prices for Nutrition Data,FPN,"Cost of legumes, nuts and seeds",CoHD_lns,0.328,..,..,..
Anguilla,AIA,Food Prices for Nutrition Data,FPN,Cost of oils and fats,CoHD_of,0.134,..,..,..
Anguilla,AIA,Food Prices for Nutrition Data,FPN,Cost share for fruits in a least-cost healthy diet,CoHD_f_prop,0.218,..,..,..
Anguilla,AIA,Food Prices for Nutrition Data,FPN,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,0.274,..,..,..
Anguilla,AIA,Food Prices for Nutrition Data,FPN,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,0.209,..,..,..
Anguilla,AIA,Food Prices for Nutrition Data,FPN,Cost share for animal-sourced foods in a least-cost healthy diet,CoHD_asf_prop,0.174,..,..,..
Anguilla,AIA,Food Prices for Nutrition Data,FPN,"Cost share for legumes, nuts and seeds in a least-cost healthy diet",CoHD_lns_prop,0.088,..,..,..
Anguilla,AIA,Food Prices for Nutrition Data,FPN,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,0.036,..,..,..
Anguilla,AIA,Food Prices for Nutrition Data,FPN,Cost of fruits relative to the starchy staples in a least-cost healthy diet,CoHD_f_ss,1.04,..,..,..
Anguilla,AIA,Food Prices for Nutrition Data,FPN,Cost of vegetables relative to the starchy staples in a least-cost healthy diet,CoHD_v_ss,1.31,..,..,..
Anguilla,AIA,Food Prices for Nutrition Data,FPN,Cost of animal-sourced foods relative to the starchy staples in a least-cost healthy diet,CoHD_asf_ss,0.83,..,..,..
Anguilla,AIA,Food Prices for Nutrition Data,FPN,"Cost of legumes, nuts and seeds relative to the starchy staples in a least-cost healthy diet",CoHD_lns_ss,0.42,..,..,..
Anguilla,AIA,Food Prices for Nutrition Data,FPN,Cost of oils and fats relative to the starchy staples in a least-cost healthy diet,CoHD_of_ss,0.17,..,..,..
Anguilla,AIA,Food Prices for Nutrition Data,FPN,Affordability of an energy sufficient diet: ratio of cost to the $0.99 food poverty line,CoCA_pov,1.321,..,..,..
Anguilla,AIA,Food Prices for Nutrition Data,FPN,Affordability of a nutrient adequate diet: ratio of cost to the $0.99 food poverty line,CoNA_pov,2.458,..,..,..
Anguilla,AIA,Food Prices for Nutrition Data,FPN,Affordability of a healthy diet: ratio of cost to the $0.99 food poverty line,CoHD_pov,3.755,..,..,..
Anguilla,AIA,Food Prices for Nutrition Data,FPN,Affordability of an energy sufficient diet: ratio of cost to food expenditures,CoCA_fexp,0.203,..,..,..
Anguilla,AIA,Food Prices for Nutrition Data,FPN,Affordability of a nutrient adequate diet: ratio of cost to food expenditures,CoNA_fexp,0.378,..,..,..
Anguilla,AIA,Food Prices for Nutrition Data,FPN,Affordability of a healthy diet: ratio of cost to food expenditures,CoHD_fexp,0.577,..,..,..
Anguilla,AIA,Food Prices for Nutrition Data,FPN,Percent of the population who cannot afford sufficient calories at 52% of income,CoCA_headcount,..,..,..,..
Anguilla,AIA,Food Prices for Nutrition Data,FPN,Percent of the population who cannot afford nutrient adequacy at 52% of income,CoNA_headcount,..,..,..,..
Anguilla,AIA,Food Prices for Nutrition Data,FPN,Percent cannot afford healthy diet,CoHD_headcount,..,..,..,..
Anguilla,AIA,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford sufficient calories at 52% of income,CoCA_unafford_n,..,..,..,..
Anguilla,AIA,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford nutrient adequacy at 52% of income,CoNA_unafford_n,..,..,..,..
Anguilla,AIA,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford a healthy diet at 52% of income,CoHD_unafford_n,..,..,..,..
Antigua and Barbuda,ATG,Food Prices for Nutrition Data,FPN,Cost of an energy sufficient diet,CoCA,0.933,..,..,..
Antigua and Barbuda,ATG,Food Prices for Nutrition Data,FPN,Cost of a nutrient adequate diet,CoNA,3.017,..,..,..
Antigua and Barbuda,ATG,Food Prices for Nutrition Data,FPN,Cost of a healthy diet,CoHD,4.112,4.302,4.391,4.504
Antigua and Barbuda,ATG,Food Prices for Nutrition Data,FPN,Cost of a healthy diet relative to the cost of sufficient energy from starchy staples,CoHD_CoCA,4.41,..,..,..
Antigua and Barbuda,ATG,Food Prices for Nutrition Data,FPN,Cost of fruits,CoHD_f,1.003,..,..,..
Antigua and Barbuda,ATG,Food Prices for Nutrition Data,FPN,Cost of vegetables,CoHD_v,1.279,..,..,..
Antigua and Barbuda,ATG,Food Prices for Nutrition Data,FPN,Cost of starchy staples,CoHD_ss,0.604,..,..,..
Antigua and Barbuda,ATG,Food Prices for Nutrition Data,FPN,Cost of animal-source foods,CoHD_asf,0.682,..,..,..
Antigua and Barbuda,ATG,Food Prices for Nutrition Data,FPN,"Cost of legumes, nuts and seeds",CoHD_lns,0.429,..,..,..
Antigua and Barbuda,ATG,Food Prices for Nutrition Data,FPN,Cost of oils and fats,CoHD_of,0.115,..,..,..
Antigua and Barbuda,ATG,Food Prices for Nutrition Data,FPN,Cost share for fruits in a least-cost healthy diet,CoHD_f_prop,0.244,..,..,..
Antigua and Barbuda,ATG,Food Prices for Nutrition Data,FPN,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,0.311,..,..,..
Antigua and Barbuda,ATG,Food Prices for Nutrition Data,FPN,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,0.147,..,..,..
Antigua and Barbuda,ATG,Food Prices for Nutrition Data,FPN,Cost share for animal-sourced foods in a least-cost healthy diet,CoHD_asf_prop,0.166,..,..,..
Antigua and Barbuda,ATG,Food Prices for Nutrition Data,FPN,"Cost share for legumes, nuts and seeds in a least-cost healthy diet",CoHD_lns_prop,0.104,..,..,..
Antigua and Barbuda,ATG,Food Prices for Nutrition Data,FPN,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,0.028,..,..,..
Antigua and Barbuda,ATG,Food Prices for Nutrition Data,FPN,Cost of fruits relative to the starchy staples in a least-cost healthy diet,CoHD_f_ss,1.66,..,..,..
Antigua and Barbuda,ATG,Food Prices for Nutrition Data,FPN,Cost of vegetables relative to the starchy staples in a least-cost healthy diet,CoHD_v_ss,2.12,..,..,..
Antigua and Barbuda,ATG,Food Prices for Nutrition Data,FPN,Cost of animal-sourced foods relative to the starchy staples in a least-cost healthy diet,CoHD_asf_ss,1.13,..,..,..
Antigua and Barbuda,ATG,Food Prices for Nutrition Data,FPN,"Cost of legumes, nuts and seeds relative to the starchy staples in a least-cost healthy diet",CoHD_lns_ss,0.71,..,..,..
Antigua and Barbuda,ATG,Food Prices for Nutrition Data,FPN,Cost of oils and fats relative to the starchy staples in a least-cost healthy diet,CoHD_of_ss,0.19,..,..,..
Antigua and Barbuda,ATG,Food Prices for Nutrition Data,FPN,Affordability of an energy sufficient diet: ratio of cost to the $0.99 food poverty line,CoCA_pov,0.942,..,..,..
Antigua and Barbuda,ATG,Food Prices for Nutrition Data,FPN,Affordability of a nutrient adequate diet: ratio of cost to the $0.99 food poverty line,CoNA_pov,3.047,..,..,..
Antigua and Barbuda,ATG,Food Prices for Nutrition Data,FPN,Affordability of a healthy diet: ratio of cost to the $0.99 food poverty line,CoHD_pov,4.154,4.345,4.435,4.549
Antigua and Barbuda,ATG,Food Prices for Nutrition Data,FPN,Affordability of an energy sufficient diet: ratio of cost to food expenditures,CoCA_fexp,0.174,..,..,..
Antigua and Barbuda,ATG,Food Prices for Nutrition Data,FPN,Affordability of a nutrient adequate diet: ratio of cost to food expenditures,CoNA_fexp,0.563,..,..,..
Antigua and Barbuda,ATG,Food Prices for Nutrition Data,FPN,Affordability of a healthy diet: ratio of cost to food expenditures,CoHD_fexp,0.767,..,..,..
Antigua and Barbuda,ATG,Food Prices for Nutrition Data,FPN,Percent of the population who cannot afford sufficient calories at 52% of income,CoCA_headcount,..,..,..,..
Antigua and Barbuda,ATG,Food Prices for Nutrition Data,FPN,Percent of the population who cannot afford nutrient adequacy at 52% of income,CoNA_headcount,..,..,..,..
Antigua and Barbuda,ATG,Food Prices for Nutrition Data,FPN,Percent cannot afford healthy diet,CoHD_headcount,..,..,..,..
Antigua and Barbuda,ATG,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford sufficient calories at 52% of income,CoCA_unafford_n,..,..,..,..
Antigua and Barbuda,ATG,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford nutrient adequacy at 52% of income,CoNA_unafford_n,..,..,..,..
Antigua and Barbuda,ATG,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford a healthy diet at 52% of income,CoHD_unafford_n,..,..,..,..
Argentina,ARG,Food Prices for Nutrition Data,FPN,Cost of an energy sufficient diet,CoCA,0.652,..,..,..
Argentina,ARG,Food Prices for Nutrition Data,FPN,Cost of a nutrient adequate diet,CoNA,2.625,..,..,..
Argentina,ARG,Food Prices for Nutrition Data,FPN,Cost of a healthy diet,CoHD,3.341,..,..,..
Argentina,ARG,Food Prices for Nutrition Data,FPN,Cost of a healthy diet relative to the cost of sufficient energy from starchy staples,CoHD_CoCA,5.12,..,..,..
Argentina,ARG,Food Prices for Nutrition Data,FPN,Cost of fruits,CoHD_f,0.733,..,..,..
Argentina,ARG,Food Prices for Nutrition Data,FPN,Cost of vegetables,CoHD_v,0.703,..,..,..
Argentina,ARG,Food Prices for Nutrition Data,FPN,Cost of starchy staples,CoHD_ss,0.463,..,..,..
Argentina,ARG,Food Prices for Nutrition Data,FPN,Cost of animal-source foods,CoHD_asf,0.669,..,..,..
Argentina,ARG,Food Prices for Nutrition Data,FPN,"Cost of legumes, nuts and seeds",CoHD_lns,0.656,..,..,..
Argentina,ARG,Food Prices for Nutrition Data,FPN,Cost of oils and fats,CoHD_of,0.117,..,..,..
Argentina,ARG,Food Prices for Nutrition Data,FPN,Cost share for fruits in a least-cost healthy diet,CoHD_f_prop,0.219,..,..,..
Argentina,ARG,Food Prices for Nutrition Data,FPN,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,0.21,..,..,..
Argentina,ARG,Food Prices for Nutrition Data,FPN,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,0.139,..,..,..
Argentina,ARG,Food Prices for Nutrition Data,FPN,Cost share for animal-sourced foods in a least-cost healthy diet,CoHD_asf_prop,0.2,..,..,..
Argentina,ARG,Food Prices for Nutrition Data,FPN,"Cost share for legumes, nuts and seeds in a least-cost healthy diet",CoHD_lns_prop,0.196,..,..,..
Argentina,ARG,Food Prices for Nutrition Data,FPN,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,0.035,..,..,..
Argentina,ARG,Food Prices for Nutrition Data,FPN,Cost of fruits relative to the starchy staples in a least-cost healthy diet,CoHD_f_ss,1.58,..,..,..
Argentina,ARG,Food Prices for Nutrition Data,FPN,Cost of vegetables relative to the starchy staples in a least-cost healthy diet,CoHD_v_ss,1.52,..,..,..
Argentina,ARG,Food Prices for Nutrition Data,FPN,Cost of animal-sourced foods relative to the starchy staples in a least-cost healthy diet,CoHD_asf_ss,1.44,..,..,..
Argentina,ARG,Food Prices for Nutrition Data,FPN,"Cost of legumes, nuts and seeds relative to the starchy staples in a least-cost healthy diet",CoHD_lns_ss,1.42,..,..,..
Argentina,ARG,Food Prices for Nutrition Data,FPN,Cost of oils and fats relative to the starchy staples in a least-cost healthy diet,CoHD_of_ss,0.25,..,..,..
Argentina,ARG,Food Prices for Nutrition Data,FPN,Affordability of an energy sufficient diet: ratio of cost to the $0.99 food poverty line,CoCA_pov,0.659,..,..,..
Argentina,ARG,Food Prices for Nutrition Data,FPN,Affordability of a nutrient adequate diet: ratio of cost to the $0.99 food poverty line,CoNA_pov,2.652,..,..,..
Argentina,ARG,Food Prices for Nutrition Data,FPN,Affordability of a healthy diet: ratio of cost to the $0.99 food poverty line,CoHD_pov,3.375,..,..,..
Argentina,ARG,Food Prices for Nutrition Data,FPN,Affordability of an energy sufficient diet: ratio of cost to food expenditures,CoCA_fexp,0.077,..,..,..
Argentina,ARG,Food Prices for Nutrition Data,FPN,Affordability of a nutrient adequate diet: ratio of cost to food expenditures,CoNA_fexp,0.31,..,..,..
Argentina,ARG,Food Prices for Nutrition Data,FPN,Affordability of a healthy diet: ratio of cost to food expenditures,CoHD_fexp,0.395,..,..,..
Argentina,ARG,Food Prices for Nutrition Data,FPN,Percent of the population who cannot afford sufficient calories at 52% of income,CoCA_headcount,0.3,..,..,..
Argentina,ARG,Food Prices for Nutrition Data,FPN,Percent of the population who cannot afford nutrient adequacy at 52% of income,CoNA_headcount,7.1,..,..,..
Argentina,ARG,Food Prices for Nutrition Data,FPN,Percent cannot afford healthy diet,CoHD_headcount,11,..,..,..
Argentina,ARG,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford sufficient calories at 52% of income,CoCA_unafford_n,0.1,..,..,..
Argentina,ARG,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford nutrient adequacy at 52% of income,CoNA_unafford_n,3.1,..,..,..
Argentina,ARG,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford a healthy diet at 52% of income,CoHD_unafford_n,4.8,..,..,..
