,entity,year,reporting_level,welfare_type,reporting_pop,mean,median,headcount_100,headcount_190,headcount_320,headcount_550,headcount_1000,headcount_2000,headcount_3000,headcount_4000,headcount_ratio_100,headcount_ratio_190,headcount_ratio_320,headcount_ratio_550,headcount_ratio_1000,headcount_ratio_2000,headcount_ratio_3000,headcount_ratio_4000,poverty_gap_index_100,poverty_gap_index_190,poverty_gap_index_320,poverty_gap_index_550,poverty_gap_index_1000,poverty_gap_index_2000,poverty_gap_index_3000,poverty_gap_index_4000,total_shortfall_100,total_shortfall_190,total_shortfall_320,total_shortfall_550,total_shortfall_1000,total_shortfall_2000,total_shortfall_3000,total_shortfall_4000,avg_shortfall_100,avg_shortfall_190,avg_shortfall_320,avg_shortfall_550,avg_shortfall_1000,avg_shortfall_2000,avg_shortfall_3000,avg_shortfall_4000,income_gap_ratio_100,income_gap_ratio_190,income_gap_ratio_320,income_gap_ratio_550,income_gap_ratio_1000,income_gap_ratio_2000,income_gap_ratio_3000,income_gap_ratio_4000,number_below_100,number_between_100_190,number_between_190_320,number_between_320_550,number_between_550_1000,number_between_1000_2000,number_between_2000_3000,number_between_3000_4000,number_over_4000,percentage_below_100,percentage_between_100_190,percentage_between_190_320,percentage_between_320_550,percentage_between_550_1000,percentage_between_1000_2000,percentage_between_2000_3000,percentage_between_3000_4000,percentage_over_4000,poverty_severity_100,poverty_severity_190,poverty_severity_320,poverty_severity_550,poverty_severity_1000,poverty_severity_2000,poverty_severity_3000,poverty_severity_4000,watts_100,watts_190,watts_320,watts_550,watts_1000,watts_2000,watts_3000,watts_4000,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,mld,gini,polarization,survey_year,survey_comparability,comparable_spell,distribution_type,estimation_type,cpi,ppp,reporting_gdp,reporting_pce,sum_pct,sum_deciles,m_check_1,m_check_2,m_check_3,m_check_4,m_check_5,m_check_6,m_check_7,check_total
304,Canada,2010,national,income,34004889.0,56.071921165578026,46.99187636219156,0.0,84615.0,84615.0,166769.0,421777.0,2884711.0,7479266.0,13175802.0,0.0,0.24883100418888,0.24883100418888,0.49042616639294,1.2403436867199,8.48322399361084,21.99467831048178,38.74678872009069,0.0,0.10440934167239001,0.16308064206972,0.2789563206929,0.54990577349528,2.40099170417971,6.69515880605491,12.612559251086081,0.0,67458.13340852123,177457.2522121459,521723.32965557574,1869948.478816614,16329091.278110374,68300439.61118092,171555470.93564212,,0.797236109537567,2.0972316044690174,3.1284191285885012,4.433500354017915,5.660564014249737,9.131970919496768,13.02049552168757,,41.95979523881931,65.53848763965678,56.88034779251821,44.33500354017915,28.302820071248686,30.439903064989227,32.551238804218926,0.0,84615.0,0.0,82154.0,255008.0,2462934.0,4594555.0,5696536.0,20829087.0,0.0,0.0024883186650013767,0.0,0.002415946718720358,0.007499156959459565,0.072428820455788,0.13511454191189978,0.167521087923563,0.612532127365568,0.0,0.0004381009779709248,0.001068809568348,0.0018555351805208,0.0034285843225096,0.0111411273577708,0.030151739636927,0.0592884175284202,0.0,0.0013537320717873,0.0026508804416697,0.0049704095547127,0.0099760485351804,0.0365782909992864,0.0967405020529441,0.1829338766481482,0.0273085850855584,0.0442088003464141,0.0566709967389421,0.0673296780762493,0.0780658056933055,0.0897365905360562,0.1041794090100178,0.1232231050947939,0.1519577628115088,0.257319266607153,0.2000484878294331,0.3359260336243562,0.2794249015320721,2010.0,1.0,1998 - 2017,micro,survey,0.9717027312607204,1.28234505653381,41155.32363768886,23571.24661045772,1.0,0.999999999999999,True,False,True,True,True,True,True,False
305,Canada,2012,national,income,34714222.0,56.96737017984499,48.4752711824668,0.0,85578.0,85578.0,258204.0,692310.0,3296844.0,7718704.0,12929934.0,0.0,0.24652140970677,0.24652140970677,0.74379957554996,1.9943128222832298,9.497097772953419,22.23499151368861,37.24679064489037,0.0,0.08497789309250639,0.15060494671705,0.30937918838039,0.7219270380926399,2.8612666725249403,7.0328545247686005,12.64953073292304,0.0,56048.88747220514,167300.27374828304,590692.1805189173,2506113.5468150363,19865329.294246417,73242021.97995651,175647447.22340524,,0.6549450498049164,1.9549448894375079,2.2876956999849627,3.61992972341153,6.025559381713668,9.488901502111819,13.584558685559047,,34.4707920949956,61.092027794922124,41.59446727245387,36.1992972341153,30.12779690856834,31.62967167370606,33.96139671389762,0.0,85578.0,0.0,172626.0,434106.0,2604534.0,4421860.0,5211230.0,21784288.0,0.0,0.002465214401175403,0.0,0.004972774559084171,0.012505134062920954,0.0750278661005279,0.1273789169176829,0.15011801215075482,0.6275320818078538,0.0,0.00029292556468140713,0.0009200762725892816,0.0018878308944665,0.0041896097313726,0.0138850259229325,0.0335840674688447,0.0621384652680147,0.0,0.0010419826068817,0.0023270911317806,0.0051317008741196,0.0121187292180584,0.0437551277882155,0.1043497173701939,0.1881827189879879,0.0251828533705123,0.0434875508383022,0.0560789058453646,0.0678499973849118,0.0793952334336747,0.0916772479479296,0.1060032677835873,0.124656027414859,0.1540072737979005,0.2516616421829547,0.2030088297881469,0.3353901078489351,0.2838871598530711,2012.0,1.0,1998 - 2017,micro,survey,1.01515683377865,1.28234505653381,42315.80738915577,24063.27813052126,1.0,0.9999999999999968,True,False,True,True,True,True,True,False
306,Canada,2013,national,income,35082954.0,58.063419772319534,49.35880103169218,85250.0,174182.0,174182.0,259561.0,701149.0,3417331.0,7453809.0,12801830.0,0.24299476305735998,0.49648544485727997,0.49648544485727997,0.7398490143057901,1.9985463221136899,9.740714844471821,21.24624219731971,36.49017235130291,0.02666754792276,0.13266152307171,0.28046499129709995,0.44457200989379,0.84251410416409,3.0351935026790797,7.10488747143883,12.44539859090338,9355.763570669846,88429.00411840006,314865.2924251699,857829.4655035258,2955788.3560739974,21296710.80711781,74778132.10069944,174648538.51053125,0.10974502722193367,0.5076816440183259,1.807679854549666,3.3049243357188707,4.2156351304416,6.231971912325089,10.032203951120755,13.642466624734999,10.974502722193368,26.720086527280312,56.48999545467706,60.08953337670674,42.156351304416006,31.159859561625446,33.44067983706918,34.1061665618375,85250.0,88932.0,0.0,85379.0,441588.0,2716182.0,4036478.0,5348021.0,22281124.0,0.0024299550146204907,0.0025349062681551842,0.0,0.002433632013997453,0.012586967448636167,0.07742170171873212,0.11505524876839049,0.15243930143396706,0.635098287333501,2.9266396660774245e-05,0.0006867888018725571,0.0017015030109952,0.0030326128206689,0.0053978208608354,0.0152482553335971,0.0351149282957553,0.0626135010260407,0.0002824759340241418,0.0018776262853719,0.0044657896357,0.0080336700675714,0.0156256499398105,0.0487118565600044,0.1089870798762724,0.1898438385906743,0.0240900235074332,0.0427209396610878,0.0562942274171715,0.0675129606510079,0.0788365090459354,0.0915196064643241,0.106854647955401,0.1262110037968634,0.1547816568685007,0.2511784246322746,0.2102191845390536,0.3379898215764887,0.2901219372256322,2013.0,1.0,1998 - 2017,micro,survey,1.024681925485542,1.28234505653381,42846.28419579576,24436.036022117143,1.0,0.9999999999999996,True,False,True,True,True,True,True,False
308,Canada,2015,national,income,35702908.0,58.77328142733841,49.49559794335979,87795.0,87795.0,177057.0,265140.0,624699.0,3034698.0,7407949.0,12584520.0,0.24590448973404,0.24590448973404,0.49591716531859004,0.7426284452241699,1.74971334247584,8.49986331171334,20.7488659204501,35.247883882341156,0.0019558113843970585,0.11751044849738,0.26220305562194,0.4118999493901,0.7534213734165199,2.63000333221042,6.55194414064534,11.8473357554131,698.2815392248082,79713.82990307323,299565.1703100482,808831.4299053667,2689933.398032366,18779753.40192041,70177037.66237989,169193735.40824977,0.007953545637277843,0.9079540965097469,1.691913735746388,3.0505824466522093,4.305967190650803,6.188343420637049,9.473207450858515,13.444591880202802,0.7953545637277842,47.78705771103931,52.87230424207462,55.46513539367653,43.05967190650802,30.941717103185244,31.577358169528384,33.611479700507005,87795.0,0.0,89262.0,88083.0,359559.0,2409999.0,4373251.0,5176571.0,23118388.0,0.002459043392207716,0.0,0.0025001324822056512,0.0024671099620232617,0.010070860334401893,0.06750147635032978,0.12249005039029313,0.14499017839107112,0.6475211486974675,1.5555625582413158e-07,0.0005615475146871808,0.0015131753922166,0.0027648205596783,0.0049273815981879,0.0134046367430329,0.0313645582201559,0.0580216906490251,1.9636306855390323e-05,0.0015979838304857,0.0040354654958068,0.0073048245341053,0.0140261218727096,0.0425998349098772,0.0992966787968242,0.178075618642295,0.0253315880909691,0.0434249895013296,0.0563897531249676,0.0677020663839367,0.078520659170986,0.0905492585714553,0.1052001489452114,0.124363861482259,0.1538112618891514,0.2547064128397333,0.2066308525459867,0.3374648246255683,0.2849787488767297,2015.0,1.0,1998 - 2017,micro,survey,1.0559689119178668,1.28234505653381,43596.13553655462,25202.476505057024,1.0,0.9999999999999994,False,True,True,True,True,True,True,False
468,Croatia,1988,national,income,4755207.0,20.05496029755847,18.6784349641908,1346.0,1926.0,4248.0,0.0,387847.0,2737953.0,4244267.0,4592410.0,0.028306884765625002,0.040511474609375,0.089329833984375,0.0,8.15625529036878,57.57798893780994,89.2551402859036,96.57644845738575,0.027306884765624994,0.03951147460937499,0.05528272937226609,0.0,1.41125147747447,15.76826436760066,36.188344794380036,50.57022013168475,1298.4988958569334,3569.8195722136225,8412.18629408337,0.0,671079.2904446942,14996272.219733046,51624921.14539486,96188745.9046913,0.9647094322859832,1.8534888744619016,1.9802698432399648,,1.7302680965553279,5.477183947179899,12.163448045421003,20.94515644393495,96.47094322859832,97.55204602431061,61.8834326012489,,17.30268096555328,27.385919735899495,40.54482681807001,52.36289110983737,1346.0,580.0,2322.0,-4248.0,387847.0,2350106.0,1506314.0,348143.0,162797.0,0.00028305812975123904,0.00012197155665357996,0.0004883068181889874,-0.0008933365045938063,0.08156259023003626,0.49421739158779,0.31677148860186316,0.0732130062897367,0.03423552329057389,0.0002630688476562499,0.0003851147460937499,0.0005428272937226608,0.0,0.0034290213471898,0.0619626014318455,0.177460238172522,0.2933644498956729,0.0,0.0,0.00013214169219203688,0.0,0.0172039747114809,0.2117819746163212,0.523321618496807,0.7932051298596317,0.0431165982844858,0.059968809106133,0.0713207652294165,0.0805355580526925,0.0889635957298248,0.0974682623071193,0.1069553581867878,0.118972074707184,0.1377657281989254,0.1949332501974304,0.0880281168312465,0.2278072614761511,0.1812014103064747,1988.0,0.0,1988,group,survey,1.164046925773329e-05,4.22490882873535,10020.644705964834,,0.9999999999999999,0.9999999999999996,True,True,False,True,True,True,True,False
488,Cyprus,2004,national,income,1010410.0,40.5322185197895,34.36255818317812,669.0,950.0,950.0,1817.0,9200.0,131568.0,395002.0,630041.0,0.06623272824119698,0.0940679469432631,0.0940679469432631,0.17986351275405,0.91055319639749,13.02128183044188,39.09323167904863,62.35503183887202,0.04865598993316102,0.06479679320849648,0.07668819941324541,0.10768855119805999,0.2571375830973,2.69867759141387,10.61037595840739,20.77216620149826,491.62498788365224,1243.9552286901414,2479.5687542123933,5984.527395881749,25981.438533734286,545354.1650280977,3216248.9916403233,8395361.780662343,0.7348654527408852,1.3094265565159384,2.610072372855151,3.2936309278380564,2.8240694058406834,4.145036521252111,8.142361283336093,13.325103891115567,73.48654527408853,68.91718718504939,81.56476165172346,59.88419868796466,28.240694058406834,20.725182606260557,27.14120427778698,33.31275972778892,669.0,281.0,0.0,867.0,7383.0,122368.0,263434.0,235039.0,380369.0,0.0006621074613275799,0.0002781049277026158,0.0,0.0008580675171465049,0.007306934808642036,0.12110727328510208,0.26071990578082166,0.2326174523213349,0.37645015389792263,0.000474701149157349,0.0005459796157183653,0.0006603219043539229,0.0008518608199271865,0.0014849122312538,0.009681780912731,0.0406358130563361,0.0923200163110143,1.316604445172326e-05,0.000227190446682199,0.0004705507726692295,0.0010237004186239,0.0032022833011174,0.0340908330170274,0.1373593598391562,0.2831131144661177,0.0364990736520073,0.0512763196688001,0.0603088917825387,0.0694863173363377,0.0795660986671363,0.0902397681645822,0.1025911397279316,0.1204075659309344,0.1467179557612573,0.242906869308475,0.1526846998772902,0.3008940076408155,0.2477235932572202,2004.0,0.0,2004 - 2019,micro,survey,0.4904389264915863,0.75878894329071,24797.9201629451,15853.0941186642,1.0,1.0000000000000007,True,False,True,True,True,True,True,False
489,Cyprus,2005,national,income,1027657.0,43.277091254644006,36.39226236781093,65.0,65.0,556.0,1053.0,4648.0,93614.0,367666.0,585903.0,0.006351349441962021,0.006351349441962021,0.054130256399336676,0.10241766218934999,0.45227977820958,9.10945454325814,35.7771417309879,57.013493856788145,0.006351349441962021,0.006351349441962021,0.021976629167731698,0.04122682557752832,0.12892776379352,1.7963786506234,8.66814531949122,18.17626079696375,65.27008713478365,124.01316555608892,722.7019776199569,2330.186974088931,13249.351895675738,369212.21899273834,2672364.0643777167,7471584.656730151,1.0041551866889793,1.9078948547090604,1.2998237007553182,2.212903109296231,2.8505490309113033,3.9439850769408245,7.2684557842653845,12.752255333613501,100.41551866889793,100.41551866889793,40.61949064860369,40.2346019872042,28.505490309113036,19.719925384704123,24.22818594755128,31.88063833403375,65.0,0.0,491.0,497.0,3595.0,88966.0,274052.0,218237.0,441754.0,6.325067605241826e-05,0.0,0.00047778587602672874,0.00048362439997002893,0.003498248929360672,0.08657168685660682,0.266676527284882,0.2123636583023324,0.42986521767476893,6.351349441962021e-05,6.351349441962021e-05,0.00011461331692630994,0.00025459455376690535,0.0006252000718887617,0.0060214644895034,0.0305733836515286,0.0766503287429913,0.0,0.0,0.0001892326604422198,0.0005149810735379542,0.0017748453662308,0.0225962060887696,0.1097657573449278,0.2426128173244291,0.0379473078970941,0.0513839756538262,0.0600905957048555,0.0687320349656356,0.0789271773621041,0.0899881040128464,0.1017508890169238,0.1177941823343746,0.144727332499327,0.2486584005530151,0.1529531601693343,0.3025945618650421,0.2456276301026131,2005.0,0.0,2004 - 2019,micro,survey,0.5029949682786423,0.75878894329071,25629.584174133,16237.398011814,1.0,1.0000000000000024,False,True,True,True,True,True,True,False
491,Cyprus,2007,national,income,1063708.0,47.62864957578049,39.744531718332254,268.0,268.0,268.0,1010.0,1744.0,81373.0,323839.0,537537.0,0.025159187283424804,0.025159187283424804,0.025159187283424804,0.09495648238680664,0.16395068740215,7.649950881819,30.444367561555367,50.534252627822084,0.0027419048034898817,0.013360617557143264,0.018153786508445142,0.03725011246977291,0.07178511460582909,1.3244016240533,6.813192974445769,15.29363754351094,29.16586074710615,270.02411982900117,617.9304940584053,2179.278344924846,7635.840068713725,281755.32054369757,2174174.3617385286,6507185.841653174,0.10882783860860504,1.0075526859291088,2.305710798725393,2.157701331608758,4.378348663253282,3.4625160746647854,6.713750850695959,12.105558950645582,10.882783860860505,53.029088733110996,72.05346246016853,39.23093330197742,43.78348663253283,17.312580373323925,22.379169502319865,30.263897376613958,268.0,0.0,0.0,742.0,734.0,79629.0,242466.0,213698.0,526171.0,0.0002519488431035585,0.0,0.0,0.0006975598566523896,0.0006900389956642236,0.07485982995333305,0.22794413504457992,0.20089911893113524,0.49465736837553165,2.9881895097437707e-06,7.095066287210596e-05,0.00013098990872861908,0.00022029664701720623,0.00045913499144065455,0.0038606691647879,0.0229317588081973,0.0618623248026985,2.9031419864621e-05,0.0001905166411726741,0.00032167071049230456,0.0006473498862421801,0.0013099360360682,0.0164026784466046,0.0852855374741449,0.2011159126285575,0.0370113291127744,0.0503545574289091,0.0586899117883181,0.0674390367862,0.0779971828776885,0.0893996711751756,0.101589419470553,0.1174540278373759,0.1454030697436947,0.2546617937793075,0.1612060434525975,0.3111327225994502,0.2540567530229405,2007.0,0.0,2004 - 2019,micro,survey,0.526796769350486,0.75878894329071,27154.9007178492,17828.026035227,1.0,0.9999999999999967,False,False,True,True,True,True,True,False
492,Cyprus,2008,national,income,1081568.0,47.26166814627146,39.17445885818945,92.0,92.0,92.0,319.0,1269.0,89929.0,335594.0,561098.0,0.008470222714587753,0.008470222714587753,0.008470222714587753,0.029531291675152987,0.11730605629659001,8.31465669461231,31.02845387923533,51.878241141186386,0.008470222714587753,0.008470222714587753,0.008470222714587753,0.01146757347673714,0.02341558843155329,1.38510430949204,7.21349805789462,15.867995429001741,91.61121840971248,174.06131497845368,293.15589891107993,682.1628280548199,2532.5551148738227,299616.8995617374,2340566.6002442907,6864926.432061822,0.9957741131490486,1.8919708149831922,3.186477162076956,2.138441467256489,1.995709310381263,3.331705006858048,6.974399423840387,12.234808236817495,99.57741131490486,99.57741131490486,99.57741131490486,38.88075395011798,19.957093103812632,16.65852503429024,23.247998079467955,30.587020592043736,92.0,0.0,0.0,227.0,950.0,88660.0,245665.0,225504.0,520470.0,8.506168821562768e-05,0.0,0.0,0.0002098804698363857,0.000878354389183112,0.08197357909997337,0.22713782212491493,0.20849729281931417,0.4812180094085624,8.470222714587754e-05,8.470222714587754e-05,8.470222714587754e-05,9.211315122468852e-05,0.00014939602486053964,0.0036885028629629,0.0243134746431891,0.0647186588852187,0.0,0.0,0.0,3.4528814533485574e-05,0.00020147683178996616,0.0161629086150754,0.0893736524771981,0.2082624912783217,0.0366959122036088,0.0497761202373573,0.0582220012638344,0.067223181783567,0.0771407865746795,0.0885201266745195,0.100330418950011,0.1160796916307472,0.1439310587998893,0.2620807018817871,0.1667988201266084,0.3170866175997567,0.2534042026365408,2008.0,0.0,2004 - 2019,micro,survey,0.9421108399063256,0.75878894329071,27447.2409331676,18813.9783496221,1.0,1.000000000000001,False,False,True,True,True,True,True,False
494,Cyprus,2010,national,income,1112617.0,47.48057348998479,39.065125269083744,246.0,246.0,1088.0,1853.0,6933.0,85341.0,321214.0,578965.0,0.02214800519246117,0.02214800519246117,0.09777043251280586,0.16655909833998,0.62310663252896,7.670282075292249,28.870173895968286,52.03630293678171,0.02214800519246117,0.02214800519246117,0.03716473130086148,0.06746698974759303,0.2053938234675,1.62732714254131,6.91785562721777,15.55301063592031,246.4224709322057,468.20269477119075,1323.2035790646594,4128.570585259875,22852.465968493943,362118.36867057695,2309077.1323164464,6921817.6138823,1.0017173615130313,1.9032629868747593,1.2161797601697237,2.2280467270695494,3.296187215995088,4.243193408450533,7.188594308829772,11.955502688214832,100.17173615130312,100.17173615130312,38.00561750530386,40.50994049217363,32.96187215995088,21.215967042252664,23.96198102943257,29.88875672053708,246.0,0.0,842.0,765.0,5080.0,78408.0,235873.0,257751.0,533652.0,0.0002211003427055312,0.0,0.0007567743437319401,0.000687568138901347,0.0045658119550573105,0.07047168971892394,0.21199837859748683,0.23166192858818443,0.4796367483150087,0.0002214800519246117,0.0002214800519246117,0.00026583287632413167,0.0004543474962835071,0.0010586828186217,0.0060196527908853,0.0254613836574051,0.0637920179489751,0.0,0.0,0.00017924028618064054,0.000645973673123793,0.0026030277716415,0.0209495306788328,0.0889611064398873,0.2065801475995573,0.0355824367932252,0.0503916203281868,0.0599347386862862,0.0677866828727094,0.0766574214345295,0.0875069923221733,0.1003237142452462,0.1173457842425943,0.1475011158259421,0.2569694932491079,0.1657625891622693,0.3145792856269421,0.2557062484154098,2010.0,0.0,2004 - 2019,micro,survey,0.9681530732500369,0.75878894329071,26019.764378772,17441.5161049513,1.0,1.0000000000000009,False,True,True,True,True,True,True,False
501,Cyprus,2017,national,income,1179685.0,42.91481281160977,35.761590420538056,27.0,387.0,605.0,605.0,9114.0,154884.0,426958.0,697750.0,0.00231247867025728,0.0328288643292692,0.05130246847401467,0.05130246847401467,0.77259929292719,13.12929037853508,36.19256673606315,59.14718383274794,0.0014569681605943604,0.011581860940037488,0.02587259404453051,0.036506905169587524,0.1308650705509,2.73895505275995,9.74574579658031,19.29376638531461,17.18763484530758,259.59600483791434,976.6883553735032,2368.6656633741673,15437.956075283846,646220.8382830243,3449073.0390116526,9104226.719303947,0.6365790683447252,0.6707907101754892,1.6143609179727325,3.9151498568168055,1.6938727315431037,4.172289185990962,8.078249005784299,13.047978100041487,63.65790683447252,35.30477421976259,50.44877868664789,71.18454285121464,16.938727315431038,20.86144592995481,26.92749668594766,32.61994525010372,27.0,360.0,218.0,0.0,8509.0,145770.0,272074.0,270792.0,481935.0,2.2887465721781662e-05,0.00030516620962375547,0.0001847950936054964,0.0,0.00721294243802371,0.12356688438015233,0.2306327536588157,0.22954602287898887,0.40852854787506837,9.17957103037643e-06,4.595381108988282e-05,0.00014359039546082872,0.0002642218867817902,0.0005671096624615163,0.0089881378636702,0.0382248057628948,0.0856297519162622,2.2994752965116426e-05,0.00015485799540888024,0.0003935644260863217,0.0006714172011625006,0.0019846517004613,0.0342777760792755,0.1274279831642284,0.2637591950800642,0.0344056717394269,0.0491062275025069,0.0598406857679403,0.0688926057844525,0.0783589126843642,0.0888761061805947,0.1007233934263824,0.1181160818928591,0.1468448737808774,0.2548354412405957,0.16471636645318,0.3141623400087114,0.251140460081749,2017.0,0.0,2004 - 2019,micro,survey,0.9759746291185304,0.75878894329071,26013.8328207031,17134.4818531259,1.0,1.0,True,True,False,True,True,True,True,False
502,Cyprus,2018,national,income,1189262.0,46.20641341544232,37.33713041814488,196.0,196.0,930.0,963.0,8870.0,114110.0,394661.0,664720.0,0.016506580524985676,0.016506580524985676,0.07818159847705033,0.08096203472677158,0.74581955614833,9.59504466794633,33.185375067155,55.89346715299076,0.016506580524985676,0.016506580524985676,0.034630272449457454,0.05398580920359579,0.20933765762466,2.00848481938294,8.22444489850352,17.2526363221027,196.30648968305513,372.9823303978048,1317.9029463611735,3531.1799283797704,24895.73213820184,477722.93465379876,2934305.936665228,8207161.9110786,1.0015637228727303,1.9029710734581877,1.4170999423238424,3.6668535081825238,2.806734175671008,4.1865124410989285,7.435003551567619,12.346795509505657,100.15637228727303,100.15637228727303,44.28437319762008,66.67006378513679,28.06734175671008,20.93256220549464,24.783345171892062,30.86698877376414,196.0,0.0,734.0,33.0,7907.0,105240.0,280551.0,270059.0,524542.0,0.00016480809106824231,0.0,0.0006171894838984176,2.7748301047204065e-05,0.006648661102431592,0.08849185461235623,0.2359034426392166,0.22708116462142067,0.44106513114856105,0.00016506580524985675,0.00016506580524985675,0.00021895746300927015,0.00038405567449938826,0.0009644289950118902,0.0072179409364648,0.0305851412717619,0.0732853690094526,0.0,0.0,0.00021521350411577076,0.0005639682560487912,0.0026567960561797,0.0256746721705061,0.1060566390336519,0.2319276440317663,0.0346050915104294,0.0491995289465988,0.0580121197142673,0.0670113814996991,0.0764871836868787,0.0859811428014439,0.0989650900095107,0.1155306482217289,0.1423710097426945,0.271836803866751,0.1810902883222648,0.3273986095056375,0.2527346833574956,2018.0,0.0,2004 - 2019,micro,survey,0.9899846768680538,0.75878894329071,27161.4033495721,17795.7427786041,1.0,1.0000000000000022,False,True,True,True,True,True,True,False
503,Cyprus,2019,national,income,1198574.0,46.53309614339956,38.98015645283959,1844.0,1844.0,2668.0,4080.0,9512.0,100649.0,368681.0,627377.0,0.15383178586554,0.15383178586554,0.22256454882482002,0.34043299211511996,0.7936349503282499,8.39736547709724,30.76000981123966,52.343600811724336,0.15383178586554,0.15383178586554,0.16390850117343,0.22025686760435997,0.367702056238,1.89620546192662,7.52674347282752,16.01650803475986,1843.7877891200374,3503.196799328071,6286.606972334166,14519.67851576155,44071.81243534046,454548.5130646473,2706407.7093602316,7678788.040501705,0.9998849181778945,1.8997813445379994,2.356299464892866,3.558744734255282,4.633285579829737,4.516175153897677,7.340784334859219,12.239511554458812,99.98849181778945,99.98849181778945,73.63435827790205,64.70444971373239,46.332855798297366,22.580875769488387,24.469281116197397,30.598778886147027,1844.0,0.0,824.0,1412.0,5432.0,91137.0,268032.0,258696.0,571197.0,0.00153849491145311,0.0,0.0006874836263760101,0.0011780666024792795,0.004532052255430203,0.07603785832163888,0.22362574192331888,0.21583648569049554,0.4765638166688081,0.0015383178586554,0.0015383178586554,0.001558629087722,0.0018004643602019,0.0025760826731054,0.0080555558625473,0.0288037171790897,0.0681309275924603,0.0,0.0,0.00011307114979277184,0.0008563273147678257,0.0030655649607148,0.0230139539238693,0.0955803953970051,0.2130144877871427,0.0349617455933118,0.050174726728835,0.0597771361112332,0.0686355466326598,0.0788266432135242,0.0886031410119673,0.1004044634322189,0.1179569830548699,0.1457695639103193,0.2548900503110684,0.1662137178304264,0.3122422709276626,0.2459484414559573,2019.0,0.0,2004 - 2019,micro,survey,0.9924633384188848,0.75878894329071,28211.0646476806,18075.7801793668,1.0,1.0000000000000075,False,True,True,True,True,True,True,False
516,Czechia,2012,national,income,10510785.0,27.150727370824164,24.26606464310304,3385.0,3385.0,28841.0,61191.0,335372.0,3250945.0,7493151.0,9221156.0,0.03220715554147462,0.03220715554147462,0.27439847287511,0.58217809081566,3.19073926910714,30.92961437858721,71.29011851114643,87.73041804556486,0.02021476074106856,0.025895368804418794,0.05508928787751837,0.19061137184958,0.9420858659889401,7.825603066073381,22.73720406337738,37.256734147269974,2124.730039758123,5171.432425980107,18529.013141878462,110191.13314362933,990206.198894856,16450646.264567621,71695759.02338581,156639008.9696452,0.6276898197217498,1.5277496088567524,0.6424539073498998,1.8007735311341426,2.952560735227914,5.060265942539052,9.568172191296533,16.986916713007048,62.76898197217498,80.4078741503554,20.07668460468437,32.741336929711686,29.525607352279142,25.301329712695264,31.89390730432178,42.46729178251762,3385.0,0.0,25456.0,32350.0,274181.0,2915573.0,4242206.0,1728005.0,1289629.0,0.0003220501608585848,0.0,0.0024218933219545447,0.0030777910498597395,0.02608568246805543,0.27738870122450415,0.4036050589941665,0.16440303935433936,0.1226957834262617,0.00014843362305309087,0.0002141765308250053,0.0003260216797356768,0.0009644587293414346,0.0041818636505867,0.030620714815174,0.0988864218495301,0.1897151294980772,0.000433287290353182,0.0006400101698217246,0.0011192214140762,0.0031095186343724,0.0135162790448697,0.1043809287806849,0.3116317078128113,0.542999550626057,0.0388169793022585,0.0568075062593436,0.0677645641469608,0.0774082415727897,0.0855465336403961,0.0933649053012158,0.1027034410892376,0.1164640434398157,0.1394306345910813,0.2216931506569024,0.1184370609448191,0.2611001752956208,0.1929576329219853,2012.0,1.0,2004 - 2019,micro,survey,1.0328762358990466,14.4391088485718,16606.99253915037,7937.539182159341,1.0,1.0000000000000016,False,True,True,True,True,True,True,False
519,Czechia,2015,national,income,10546059.0,29.122476731832133,25.87418795096145,924.0,924.0,2338.0,31585.0,334252.0,2568187.0,6875316.0,8968265.0,0.008764511438047242,0.008764511438047242,0.02216525079902868,0.29949598476917,3.1694529485879697,24.35210316365104,65.19322522628426,85.03902039831175,0.007029104063131702,0.007851139135460115,0.010303396532834344,0.04308321791584348,0.76795701363556,6.07013765353573,19.25123816941376,33.608613054946204,741.2934616692665,1573.1729542556561,3477.127287541326,24989.69869276883,809891.997526442,12803205.966461873,60907408.067306854,141775366.47425315,0.8022656511572149,1.7025681323113162,1.487222963020242,0.7911888140816473,2.422998209513906,4.985309078529668,8.858852170184884,15.80856124058033,80.2265651157215,89.60884906901666,46.47571759438256,14.38525116512086,24.22998209513906,24.926545392648343,29.529507233949616,39.52140310145082,924.0,0.0,1414.0,29247.0,302667.0,2233935.0,4307129.0,2092949.0,1577794.0,8.761566761574157e-05,0.0,0.0001340785216543924,0.002773263453200859,0.028699536006768025,0.21182652211598665,0.4084112368421227,0.1984579263211025,0.1496098210715491,5.637314102398264e-05,7.03295171214781e-05,8.036658667938698e-05,0.000170228225660392,0.0025851017332033,0.0239915166924121,0.0804019783543016,0.1632896529920837,0.0001419385100394544,0.00019819386730858464,0.00026650069579719886,0.0006977621922742458,0.0096933144740174,0.0802874171464236,0.2593658713770529,0.478591052144827,0.0385184843359969,0.0581414509167892,0.0692722176584571,0.0774742950702579,0.0847824699179782,0.0931475101472354,0.1029265731844844,0.1163093165380626,0.1381289252419976,0.2212987569887383,0.1167317809127726,0.2586743298006774,0.191235234007135,2015.0,1.0,2004 - 2019,micro,survey,1.0545885636509624,14.4391088485718,17829.69832236678,8408.415322501616,1.0,0.9999999999999976,False,True,True,True,True,True,True,False
