country_name,year,regime_lied,electdem_age_lied,electdem_age_group_lied,polyarchy_age_lied,polyarchy_age_group_lied,regime_redux_lied,exelec_lied,legelec_lied,opposition_lied,competition_lied,male_suffrage_lied,female_suffrage_lied,suffrage_lied,poliberties_lied,electdem_exp_lied,polyarchy_exp_lied
Afghanistan,1821,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1822,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1823,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1824,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1825,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1826,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1827,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1828,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1829,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1830,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1831,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1832,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1833,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1834,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1835,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1836,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1837,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1838,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1839,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1840,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1841,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1842,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1843,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1844,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1845,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1846,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1847,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1848,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1849,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1850,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1851,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1852,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1853,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1854,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1855,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1856,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1857,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1858,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1859,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1860,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1861,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1862,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1863,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1864,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1865,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1866,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1867,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1868,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1869,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1870,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1871,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1872,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1873,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1874,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1875,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1876,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1877,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1878,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1879,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1880,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1881,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1882,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1883,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1884,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1885,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1886,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1887,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1888,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1889,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1890,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1891,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1892,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1893,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1894,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1895,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1896,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1897,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1898,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1899,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1900,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1901,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1902,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1903,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1904,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1905,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1906,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1907,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1908,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1909,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1910,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1911,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1912,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1913,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1914,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1915,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1916,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1917,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1918,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1919,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1920,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1921,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1922,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1923,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1924,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1925,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1926,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1927,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1928,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1929,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1930,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,1931,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,1,0,1,0,0,0
Afghanistan,1932,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Afghanistan,1933,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Afghanistan,1934,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Afghanistan,1935,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Afghanistan,1936,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Afghanistan,1937,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Afghanistan,1938,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Afghanistan,1939,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Afghanistan,1940,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Afghanistan,1941,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Afghanistan,1942,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Afghanistan,1943,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Afghanistan,1944,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Afghanistan,1945,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Afghanistan,1946,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Afghanistan,1947,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Afghanistan,1948,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Afghanistan,1949,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Afghanistan,1950,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Afghanistan,1951,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Afghanistan,1952,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Afghanistan,1953,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Afghanistan,1954,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Afghanistan,1955,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Afghanistan,1956,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Afghanistan,1957,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Afghanistan,1958,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Afghanistan,1959,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Afghanistan,1960,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Afghanistan,1961,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Afghanistan,1962,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Afghanistan,1963,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Afghanistan,1964,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Afghanistan,1965,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Afghanistan,1966,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Afghanistan,1967,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Afghanistan,1968,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Afghanistan,1969,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Afghanistan,1970,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Afghanistan,1971,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Afghanistan,1972,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,1,2,0,0,0
Afghanistan,1973,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,1,2,0,0,0
Afghanistan,1974,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,1,2,0,0,0
Afghanistan,1975,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,1,2,0,0,0
Afghanistan,1976,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,1,2,0,0,0
Afghanistan,1977,1,one-party autocracy,1,one-party autocracy,1,1,1,1,0,0,1,1,2,0,0,0
Afghanistan,1978,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,1,2,0,0,0
Afghanistan,1979,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,1,2,0,0,0
Afghanistan,1980,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,1,2,0,0,0
Afghanistan,1981,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,1,2,0,0,0
Afghanistan,1982,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,1,2,0,0,0
Afghanistan,1983,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,1,2,0,0,0
Afghanistan,1984,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,1,2,0,0,0
Afghanistan,1985,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,1,1,2,0,0,0
Afghanistan,1986,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,1,1,2,0,0,0
Afghanistan,1987,3,multi-party autocracy,3,multi-party autocracy,3,3,1,1,1,0,1,1,2,0,0,0
Afghanistan,1988,3,multi-party autocracy,3,multi-party autocracy,3,3,1,1,1,0,1,1,2,0,0,0
Afghanistan,1989,3,multi-party autocracy,3,multi-party autocracy,3,3,1,1,1,0,1,1,2,0,0,0
Afghanistan,1990,3,multi-party autocracy,3,multi-party autocracy,3,3,1,1,1,0,1,1,2,0,0,0
Afghanistan,1991,3,multi-party autocracy,3,multi-party autocracy,3,3,1,1,1,0,1,1,2,0,0,0
Afghanistan,1992,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,1,1,2,0,0,0
Afghanistan,1993,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,1,1,2,0,0,0
Afghanistan,1994,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,1,1,2,0,0,0
Afghanistan,1995,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,1,1,2,0,0,0
Afghanistan,1996,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,1,1,2,0,0,0
Afghanistan,1997,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,1,1,2,0,0,0
Afghanistan,1998,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,1,1,2,0,0,0
Afghanistan,1999,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,1,1,2,0,0,0
Afghanistan,2000,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,1,1,2,0,0,0
Afghanistan,2001,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,1,1,2,0,0,0
Afghanistan,2002,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,1,1,2,0,0,0
Afghanistan,2003,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,1,1,2,0,0,0
Afghanistan,2004,1,one-party autocracy,1,one-party autocracy,1,1,1,0,0,0,1,1,2,0,0,0
Afghanistan,2005,3,multi-party autocracy,3,multi-party autocracy,3,3,1,1,1,0,1,1,2,0,0,0
Afghanistan,2006,3,multi-party autocracy,3,multi-party autocracy,3,3,1,1,1,0,1,1,2,0,0,0
Afghanistan,2007,3,multi-party autocracy,3,multi-party autocracy,3,3,1,1,1,0,1,1,2,0,0,0
Afghanistan,2008,3,multi-party autocracy,3,multi-party autocracy,3,3,1,1,1,0,1,1,2,0,0,0
Afghanistan,2009,3,multi-party autocracy,3,multi-party autocracy,3,3,1,1,1,0,1,1,2,0,0,0
Afghanistan,2010,3,multi-party autocracy,3,multi-party autocracy,3,3,1,1,1,0,1,1,2,0,0,0
Afghanistan,2011,3,multi-party autocracy,3,multi-party autocracy,3,3,1,1,1,0,1,1,2,0,0,0
Afghanistan,2012,3,multi-party autocracy,3,multi-party autocracy,3,3,1,1,1,0,1,1,2,0,0,0
Afghanistan,2013,3,multi-party autocracy,3,multi-party autocracy,3,3,1,1,1,0,1,1,2,0,0,0
Afghanistan,2014,3,multi-party autocracy,3,multi-party autocracy,3,3,1,1,1,0,1,1,2,0,0,0
Afghanistan,2015,3,multi-party autocracy,3,multi-party autocracy,3,3,1,1,1,0,1,1,2,0,0,0
Afghanistan,2016,3,multi-party autocracy,3,multi-party autocracy,3,3,1,1,1,0,1,1,2,0,0,0
Afghanistan,2017,3,multi-party autocracy,3,multi-party autocracy,3,3,1,1,1,0,1,1,2,0,0,0
Afghanistan,2018,3,multi-party autocracy,3,multi-party autocracy,3,3,1,1,1,0,1,1,2,0,0,0
Afghanistan,2019,3,multi-party autocracy,3,multi-party autocracy,3,3,1,1,1,0,1,1,2,0,0,0
Afghanistan,2020,3,multi-party autocracy,3,multi-party autocracy,3,3,1,1,1,0,1,1,2,0,0,0
Afghanistan,2021,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,1,1,2,0,0,0
Afghanistan,2022,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,1,1,2,0,0,0
Albania,1912,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Albania,1913,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,0,0,0,0,0,0
Albania,1914,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,0,0,0,0,0,0
Albania,1915,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,0,0,0,0,0,0
Albania,1916,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,0,0,0,0,0,0
