Entity,Year,reporting_level,welfare_type,headcount_ratio,poverty_gap_index,poverty_severity,watts,headcount,total_shortfall,avg_shortfall,income_gap_ratio,poverty line,ent_type
Argentina,1986,urban,income,1.1022474564092,1.1022474564092,0.011022474564092,0.0,289128.0,289127.5542225649,0.9999984582003988,99.99984582003988,_100,country
Argentina,1987,urban,income,0.7880117956374,0.7880117956374,0.007880117956374,0.0,210948.0,210947.87356895994,0.9999994006530517,99.99994006530517,_100,country
Argentina,1991,urban,income,0.53728060008261,0.47144170370460003,0.0045805055725053,0.00019445157032730437,155205.0,136186.45397948337,0.8774617697850158,87.74617697850158,_100,country
Argentina,1992,urban,income,1.06312849831601,0.8831470277006,0.00845987393807,0.0008095444892274406,312052.0,259223.40862913578,0.8307058074588074,83.07058074588073,_100,country
Argentina,1993,urban,income,1.0336033020717899,0.86795186099804,0.0084192145169148,0.0005826888180995973,308111.0,258731.63263068718,0.8397351364627916,83.97351364627916,_100,country
Argentina,1994,urban,income,1.29244852777052,1.1708304943652201,0.0115719586819824,0.0002284850128484097,391103.0,354300.19207822246,0.9058999600571268,90.58999600571268,_100,country
Argentina,1995,urban,income,1.76863375364954,1.56513311034016,0.0152683440600938,0.0007947929891682557,543075.0,480588.30163592583,0.8849390998221716,88.49390998221716,_100,country
Argentina,1996,urban,income,2.5487679089089403,2.17359638070084,0.020530217521643,0.0046928244999467,793834.0,676984.2641078518,0.8528033116594298,85.28033116594298,_100,country
Argentina,1997,urban,income,2.0069841904165098,1.60538846975768,0.0152459667572851,0.0015905197660959,633799.0,506976.10805148527,0.7999004543261906,79.99004543261906,_100,country
Argentina,1998,urban,income,1.64267235674284,1.29539126721331,0.0122109617517462,0.0015403554386323,525812.0,414649.01900557947,0.7885879725178951,78.85879725178951,_100,country
Argentina,1999,urban,income,1.9623505650778998,1.6300318853431899,0.0153374353826883,0.0034148649142784,636554.0,528754.959069657,0.8306521663042837,83.06521663042837,_100,country
Argentina,2000,urban,income,2.30077628220891,1.68293152897519,0.0152464581160106,0.0050282218558599,756205.0,553135.2483283564,0.7314620351999213,73.14620351999213,_100,country
Argentina,2001,urban,income,3.86947834399298,2.8930885979390903,0.0263462052520026,0.0077579972039962,1288457.0,963339.484106319,0.7476690988572525,74.76690988572525,_100,country
Argentina,2002,urban,income,3.34909403244427,1.73656585814186,0.0138205813863142,0.008722205692667,1129614.0,585725.0479652501,0.5185178724460303,51.85178724460303,_100,country
Argentina,2003,urban,income,1.1795230265574501,0.67903723824854,0.0055052511946387,0.0050486871784927,402919.0,231955.6167535519,0.5756879590030549,57.56879590030549,_100,country
Argentina,2004,urban,income,0.7748987991513601,0.41501598068331996,0.0032277416785084,0.0023095630599122,268029.0,143549.39614001595,0.5355741212332097,53.55741212332097,_100,country
Argentina,2005,urban,income,0.52931547713857,0.31596402424818,0.0026683944607204,0.0011375791157345,185343.0,110636.97692298704,0.596930970810805,59.6930970810805,_100,country
Argentina,2006,urban,income,0.5153475820707201,0.25950171732440996,0.00200691299623,0.0015626528607012,182636.0,91966.02807063474,0.5035481946091391,50.354819460913916,_100,country
Argentina,2007,urban,income,0.45755605732934995,0.29389840645135,0.0025818029867786,0.0008368909776189815,164085.0,105395.25139865417,0.6423210616366771,64.23210616366771,_100,country
Argentina,2008,urban,income,0.39047360785357,0.24352043298532,0.0020984032951841,0.0007718341514452272,141682.0,88360.33710045287,0.6236525253769206,62.365252537692065,_100,country
Argentina,2009,urban,income,0.29676244081465,0.20211552069369002,0.0018718543377097,0.0002829378994015212,108954.0,74205.18340819664,0.681068922739841,68.1068922739841,_100,country
Argentina,2010,urban,income,0.19347610300372,0.14945937980023,0.0013865788059129,0.0002947712036225744,71694.0,55383.521308581025,0.7724986931762913,77.24986931762913,_100,country
Argentina,2011,urban,income,0.21138954614109998,0.1323951282852,0.0012204073626429,0.00020798171585036896,79364.0,49706.2018916774,0.6263066616057331,62.63066616057331,_100,country
Argentina,2012,urban,income,0.24633505700186,0.15083485676192,0.0011865554805664,0.0007055425299327021,93676.0,57359.138442646654,0.6123141300081841,61.231413000818414,_100,country
Argentina,2013,urban,income,0.20837932447586002,0.16366782241031,0.0015496809624412,0.00030920738580187686,80246.0,63028.0790607237,0.7854357732562832,78.54357732562832,_100,country
Argentina,2014,urban,income,0.20648963211777,0.1482306461554,0.0013873577302514,0.0002009360833313242,80511.0,57795.29050739477,0.7178558272459015,71.78558272459014,_100,country
Argentina,2016,urban,income,0.22951449587227,0.13996670142011,0.0012642356909007,0.00023157156653559195,91669.0,55903.46476538169,0.6098404560471008,60.98404560471008,_100,country
Argentina,2017,urban,income,0.16257242898677998,0.13701492891956,0.0013165422959944,0.0001048562437263775,65697.0,55368.656257015115,0.8427881981980169,84.27881981980168,_100,country
Argentina,2018,urban,income,0.18875153423293,0.12552403533214002,0.0011126297837685,0.000366148159473808,77156.0,51310.58419151385,0.6650239021140787,66.50239021140787,_100,country
Argentina,2019,urban,income,0.23625265439941,0.15517989642394,0.0013395940443411,0.0004347933440173606,97666.0,64150.70345990114,0.6568376247609315,65.68376247609315,_100,country
Argentina,2020,urban,income,0.24211109359821,0.20107023098149,0.0018934567846835,0.00024865297644244527,101195.0,84041.30433631028,0.830488703357975,83.0488703357975,_100,country
Armenia,1996,national,income,1.01077636718749,0.23726348800938998,0.0010903702462052,0.002688855476631,32024.0,7517.012671366935,0.23473059803169297,23.473059803169296,_100,country
Armenia,1999,national,consumption,0.64646907357694,0.08991139708443077,0.00019340494131263149,0.0010185094446658,19970.0,2777.3810382174834,0.13907766841349442,13.907766841349442,_100,country
Armenia,2001,national,consumption,0.52064267506519,0.1964418368928,0.0009738249814009224,0.0027771493427454,15883.0,5992.823616231484,0.37731055948067016,37.73105594806702,_100,country
Armenia,2002,national,consumption,0.44875808808182,0.08394967843653767,0.00024515686191136743,0.0010110376545067,13615.0,2547.013095841728,0.18707404302913905,18.707404302913904,_100,country
Armenia,2003,national,consumption,0.07279534109816972,0.022668240048468454,7.505617664765249e-05,0.00027639379883443214,2197.0,684.1134303539478,0.3113852664332944,31.13852664332944,_100,country
Armenia,2004,national,consumption,0.35428651606566003,0.07783349908394038,0.0003112107041736651,0.0010210084815396,10631.0,2335.5614820366613,0.219693489044931,21.9693489044931,_100,country
Armenia,2005,national,consumption,0.12757926463915,0.013731292360530677,2.5995605153297947e-05,0.00015460180029710724,3803.0,409.3658012534041,0.10764286122887301,10.7642861228873,_100,country
Armenia,2006,national,consumption,0.02287305778929687,0.00647580065881287,1.9871522987652405e-05,7.746566416298453e-05,677.0,191.57367564766773,0.28297441011472335,28.297441011472337,_100,country
Armenia,2007,national,consumption,0.06140514888564154,0.014952542488223282,4.856401946976954e-05,0.0001810605465243152,1801.0,438.5005038910092,0.24347612653581854,24.347612653581855,_100,country
Armenia,2008,national,consumption,0.02640246479703593,0.009204915495075672,3.384753003998375e-05,0.00011506113839751276,768.0,267.6435036721445,0.34849414540643814,34.849414540643814,_100,country
Armenia,2009,national,consumption,0.0026869600086041473,0.0007552737425346861,2.9335422059530875e-06,9.633094134453265e-06,78.0,21.81301564171972,0.27965404668871435,27.965404668871436,_100,country
Armenia,2010,national,consumption,0.04573678388292488,0.0059898548351272115,2.3188774134506023e-05,7.812153383152198e-05,1316.0,172.34693175079218,0.13096271409634663,13.096271409634664,_100,country
Armenia,2011,national,consumption,0.007323755902851703,0.0007265258064844352,7.207227473028291e-07,7.651378212283073e-06,211.0,20.898776372815114,0.09904633352045078,9.904633352045078,_100,country
Armenia,2012,national,consumption,0.013113904566693148,0.0030112814673578675,6.914657667010558e-06,3.4211289552205206e-05,378.0,86.85255448130788,0.22976866264896265,22.976866264896266,_100,country
Armenia,2013,national,consumption,0.04486408110543723,0.006803590857169875,1.481308770742966e-05,7.68427569423985e-05,1300.0,197.1403724259943,0.15164644032768793,15.164644032768793,_100,country
Armenia,2014,national,consumption,0.0295236781923245,0.008140995885077511,2.244835943851983e-05,9.52467029938328e-05,860.0,237.098608386874,0.27569605626380694,27.569605626380696,_100,country
Armenia,2015,national,consumption,0.07058717091643307,0.01010463387507597,1.652068662922341e-05,0.00011044959912492282,2065.0,295.6170257493338,0.14315594467280085,14.315594467280086,_100,country
Armenia,2016,national,consumption,0.03414427939486171,0.010303037551061144,3.789885751926302e-05,0.0001295868196326383,1003.0,302.5123279643552,0.3016075054480112,30.160750544801118,_100,country
Armenia,2017,national,consumption,0.0044131255337794195,0.0007897084113350849,1.4131466919756898e-06,8.701167166222806e-06,130.0,23.255246429070333,0.17888651099284872,17.88865109928487,_100,country
Armenia,2018,national,consumption,0.01720238697161639,0.001180132613545534,8.096044972431803e-07,1.2225650132318426e-05,508.0,34.834458208395084,0.06857176812676198,6.857176812676198,_100,country
Armenia,2019,national,consumption,0.0,0.0,0.0,0.0,0.0,0.0,,,_100,country
Armenia,2020,national,consumption,0.0,0.0,0.0,0.0,0.0,0.0,,,_100,country
Australia,1981,national,income,0.49595210686825003,0.24528705429269,0.0019184955697195,0.0054003069610978,74031.0,36613.99859426983,0.49457657730234406,49.4576577302344,_100,country
Australia,1985,national,income,0.66827303025312,0.30713808494627004,0.0025082906360774,0.0068318442751947,105306.0,48398.81942583323,0.4596017266426721,45.96017266426721,_100,country
Australia,1989,national,income,0.49822836124672,0.27835672298467,0.0024606453335266,0.0106875950104427,83774.0,46804.01282953435,0.5586937812392192,55.86937812392192,_100,country
Australia,1995,national,income,0.49672849184304996,0.46792294184834,0.0044245003912508,0.005369985241919,89769.0,84563.03405083201,0.9420070854173713,94.20070854173713,_100,country
Australia,2001,national,income,0.74741161550504,0.46675956216865,0.0043358721880802,0.0049298778942129,145095.0,90612.03380380003,0.6245014218532687,62.450142185326875,_100,country
Australia,2003,national,income,0.73990721330024,0.62305533815242,0.0056076211767589,0.0146600109136749,147207.0,123959.35174677656,0.8420751169902013,84.20751169902013,_100,country
Australia,2004,national,income,0.49927590617178,0.38502419510078,0.0032081826641134,0.0138229688702688,100491.0,77495.3598447144,0.7711671676539631,77.1167167653963,_100,country
Australia,2008,national,income,0.36123243956321,0.24906078506661003,0.0017172121842933,0.0042245819555945,76759.0,52923.4243403741,0.6894751669559804,68.94751669559804,_100,country
Australia,2010,national,income,0.3491684119292,0.23512332339172998,0.0015832754428537,0.0039070565304313,76928.0,51801.78280135747,0.6733800800925211,67.33800800925212,_100,country
Australia,2014,national,income,0.24392872915468003,0.24295674301220002,0.002419886299562,0.0134777692408473,57264.0,57035.76210537102,0.996014286556493,99.6014286556493,_100,country
Australia,2016,national,income,0.24475048002445002,0.21158877485904998,0.0018292021180871,0.0048921790401153,59207.0,51185.24374859216,0.864513380995358,86.4513380995358,_100,country
Australia,2018,national,income,0.49709397223352003,0.29582631335469,0.0025099763378363,0.0105040635412273,124187.0,73905.36488730455,0.5951135375466398,59.51135375466398,_100,country
Austria,1987,national,income,0.0,0.0,0.0,0.0,0.0,0.0,,,_100,country
Austria,1994,national,income,0.24839921379949,0.22919435406142,0.0021147430835282,0.0063587064596119,19713.0,18189.134387652084,0.9226974274667521,92.2697427466752,_100,country
Austria,1995,national,income,0.9940315313986801,0.90094486572182,0.0084222102006555,0.0025129726638985,79008.0,71609.60255429696,0.9063588820663345,90.63588820663345,_100,country
Austria,1997,national,income,0.20907756491374002,0.15773797807927,0.0011900497185723,0.0029359574448063,16659.0,12568.626765927247,0.7544646596990964,75.44646596990964,_100,country
Austria,2000,national,income,0.0,0.0,0.0,0.0,0.0,0.0,,,_100,country
Austria,2003,national,income,0.28945233738803,0.19978220789352003,0.00156226001302,0.0058695687002773,23508.0,16225.15818177215,0.6901973022703825,69.01973022703825,_100,country
Austria,2004,national,income,0.0715546140525459,0.05999196840369372,0.0005096001363736565,0.0015819573765633,5847.0,4902.523260680594,0.8384681478844868,83.84681478844868,_100,country
Austria,2005,national,income,0.10691167288421,0.07547367879327319,0.0006334316351378734,0.002046206721742,8797.0,6209.845231119782,0.7059048802000434,70.59048802000434,_100,country
Austria,2006,national,income,0.057253729484190594,0.012945100278220488,8.914980776294367e-05,0.0002644802036192811,4734.0,1070.3838690960533,0.22610559127504296,22.610559127504295,_100,country
Austria,2007,national,income,0.26251306528969,0.21721291614826,0.0018471216480984,0.0045580435540184,21777.0,18018.869221399807,0.8274266070349363,82.74266070349363,_100,country
Austria,2008,national,income,0.2039895237926,0.13417192666182,0.0010336261057325,0.0023778727188804,16975.0,11165.111510286286,0.6577385278519167,65.77385278519166,_100,country
Austria,2009,national,income,0.4920001042047,0.37684288847759,0.0033631410709878,0.0132879963920451,41049.0,31441.219388215115,0.7659436134428395,76.59436134428394,_100,country
Austria,2010,national,income,0.36740853617388997,0.2524507189733,0.0020442079288507,0.0031268161910347,30728.0,21113.473528641734,0.6871086152252582,68.71086152252582,_100,country
Austria,2011,national,income,0.32723201472888,0.24372674117026,0.0020019742834773,0.0066167959804053,27460.0,20452.67801454224,0.7448171163343861,74.48171163343861,_100,country
Austria,2012,national,income,0.48937883953065,0.34731661538401004,0.0027614785106388,0.0073228127723134,41255.0,29278.75941837666,0.7097020826172987,70.97020826172987,_100,country
Austria,2013,national,income,0.26938468164867996,0.16591618756583,0.0011618336548336,0.0023041914021424,22843.0,14069.399033930391,0.6159173065678935,61.591730656789345,_100,country
Austria,2014,national,income,0.13353008621606,0.11009414219887001,0.0009458744964431372,0.0025670062693179,11412.0,9409.03732746166,0.8244862712462022,82.44862712462022,_100,country
Austria,2015,national,income,0.56102145434447,0.51475023785789,0.0048141023869257,0.0056898884581015,48487.0,44488.31365984148,0.9175307538070303,91.75307538070302,_100,country
Austria,2016,national,income,0.55601641807044,0.48255296471008,0.0045246571507041,0.0071960054333856,48577.0,42159.05045087686,0.8678808994148848,86.78808994148848,_100,country
Austria,2017,national,income,0.23195088733402003,0.18984319331891,0.0017165998679998,0.0035347670088438,20406.0,16701.580228738698,0.8184641884121678,81.84641884121679,_100,country
Austria,2018,national,income,0.48098324130155,0.40236921304049,0.0036162727787906,0.006500491067186,42521.0,35571.53477637926,0.8365639278563359,83.6563927856336,_100,country
Austria,2019,national,income,0.54076021374721,0.36781382238589,0.0030585363794318,0.0097302591536699,48019.0,32661.57317680912,0.6801802031864287,68.01802031864287,_100,country
Azerbaijan,1995,national,consumption,1.8778377737717102,0.579605210705,0.0030498576483115,0.0088974585214205,144309.0,44541.79103486319,0.30865566967315405,30.865566967315406,_100,country
Azerbaijan,2001,national,consumption,0.18277825922099,0.038347565111217,0.00011216382487497528,0.0004584578271040355,14826.0,3110.4477013010337,0.20979682323627638,20.97968232362764,_100,country
Azerbaijan,2002,national,consumption,0.0,0.0,0.0,0.0,0.0,0.0,,,_100,country
Azerbaijan,2003,national,consumption,0.0,0.0,0.0,0.0,0.0,0.0,,,_100,country
Azerbaijan,2004,national,consumption,0.0,0.0,0.0,0.0,0.0,0.0,,,_100,country
Azerbaijan,2005,national,consumption,0.0,0.0,0.0,0.0,0.0,0.0,,,_100,country
Burundi,1992,national,consumption,24.956181640625,5.93524638934841,0.0203726693310406,0.0740328331959734,1418901.0,337452.5287864125,0.23782669036558046,23.782669036558048,_100,country
Burundi,1998,national,consumption,38.51968787921659,14.38974877590556,0.077708351319004,0.2263914109806159,2382660.0,890087.119972855,0.37356866694066926,37.35686669406692,_100,country
Burundi,2006,national,consumption,15.806496490471861,2.18928537840146,0.0045747893847835,0.024686491104839,1202535.0,166557.54766071547,0.13850536380289594,13.850536380289594,_100,country
Burundi,2013,national,consumption,17.5659773516824,4.35209137643858,0.0159999818276322,0.0555032460165286,1675847.0,415202.66062819737,0.24775690181036655,24.775690181036655,_100,country
Belgium,1985,national,income,0.24018778111196,0.139150007697,0.0008061494449233259,0.0020798498807845,23678.0,13717.836340793967,0.5793494526900062,57.934945269000615,_100,country
Belgium,1988,national,income,0.47780891416932,0.44900559744467,0.0042374377570505,0.0049099553780461,47311.0,44459.02560016381,0.9397185770785612,93.97185770785612,_100,country
Belgium,1992,national,income,0.69567882775287,0.69567882775287,0.0069567882775287,0.0,69882.0,69882.03742032364,1.0000005354787163,100.00005354787163,_100,country
Belgium,1995,national,income,0.41241007019715004,0.33754028976252,0.0029138597764347,0.0018707046670623,41805.0,34215.821222079,0.8184624141150341,81.8462414115034,_100,country
Belgium,1997,national,income,0.23988640528927,0.19520919793271002,0.0015885281582164,0.0040317756857009,24423.0,19874.72670406414,0.8137709005471949,81.37709005471949,_100,country
Belgium,2000,national,income,0.30550600944605,0.29684497878724,0.0028862758784733,0.0050245318619824,31318.0,30430.32088792694,0.9716559450771741,97.16559450771742,_100,country
Belgium,2003,national,income,0.1448450446781,0.11740498405578999,0.001083851955246,0.001858756117382,15029.0,12182.097294257563,0.8105727123732492,81.05727123732493,_100,country
Belgium,2004,national,income,0.01655528576042338,0.015589901598672847,0.0001472512161375636,0.0002094829691986066,1725.0,1624.6450037628874,0.9418231905871811,94.18231905871811,_100,country
Belgium,2005,national,income,0.14210593039567,0.10652598992246999,0.000922366791302116,0.0008953925390822493,14891.0,11162.450489434228,0.74961053585617,74.961053585617,_100,country
Belgium,2006,national,income,0.12815206136329002,0.09463849746221092,0.0008397264469193446,0.0006397611786331204,13517.0,9982.428964145074,0.738509207971079,73.8509207971079,_100,country
Belgium,2007,national,income,0.06812647182144958,0.05957227499608994,0.0005664323096576519,0.0006787051705850326,7239.0,6329.971224259529,0.8744261948141357,87.44261948141357,_100,country
Belgium,2008,national,income,0.08324129006108244,0.05793805514853338,0.0005265519001108431,0.0002625686214201665,8915.0,6205.1500631330355,0.6960347799364033,69.60347799364033,_100,country
Belgium,2009,national,income,0.0558210718699312,0.044525042843551334,0.0003787712980887873,0.00024565868302228744,6027.0,4807.143133851021,0.797601316384772,79.7601316384772,_100,country
Belgium,2010,national,income,0.0966101954529084,0.08363345216129481,0.0007565413613781625,0.0007489841129975745,10526.0,9112.354705002735,0.8656996679652988,86.56996679652988,_100,country
Belgium,2011,national,income,0.07231613792531202,0.05946136998915789,0.0005307265709788,0.00036568427799467016,7982.0,6563.502997420019,0.8222880227286418,82.22880227286417,_100,country
Belgium,2012,national,income,0.14023275550368,0.12163666199420001,0.0011388437036455,0.0015306241320318,15576.0,13510.101334765639,0.8673665469161299,86.736654691613,_100,country
Belgium,2013,national,income,0.13133752023179,0.11075432552959,0.0009612322807917698,0.0009928504682634035,14656.0,12359.525955951853,0.8433082666451864,84.33082666451864,_100,country
Belgium,2014,national,income,0.06925334316397913,0.03432488731706046,0.00030060074931125794,0.0004963908499817,7763.0,3847.496184555078,0.4956197584123506,49.56197584123506,_100,country
Belgium,2015,national,income,0.07075854825920441,0.03907063643489082,0.0003223809908731455,0.00033761525132271306,7977.0,4404.900130117003,0.5522000915277677,55.220009152776775,_100,country
Belgium,2016,national,income,0.05704736955345123,0.0536431446533921,0.0005077890268469742,0.0006555033864840537,6464.0,6078.531094746297,0.9403668154001078,94.03668154001078,_100,country
Belgium,2017,national,income,0.14786858240154999,0.08214616498355863,0.0006544049150006857,0.0002976169078368719,16820.0,9344.256057820468,0.5555443553995523,55.55443553995523,_100,country
Belgium,2018,national,income,0.06444813832980581,0.053936281358819914,0.0004860324229229968,0.0005716602518417075,7365.0,6163.327996464285,0.8368401896081854,83.68401896081853,_100,country
Belgium,2019,national,income,0.05232638398779642,0.05081164995373741,0.0004973461947536512,7.542297455328327e-05,6012.0,5837.740300854901,0.9710146874342815,97.10146874342816,_100,country
Benin,2003,national,consumption,10.08207200572536,2.11715002110196,0.0070181114756082,0.0262546296688413,758228.0,159221.45294098472,0.20999152357995843,20.999152357995843,_100,country
Benin,2011,national,consumption,12.12600097682382,2.68260399036348,0.0091561884651484,0.0335199665221637,1147220.0,253796.5762754653,0.22122746838048962,22.12274683804896,_100,country
Benin,2015,national,consumption,19.32680914503229,10.27971018106651,0.0643165209926002,0.173064210404748,2043996.0,1087178.2424597254,0.5318886350363334,53.18886350363334,_100,country
Benin,2018,national,consumption,1.08232315506268,0.14274914030498,0.0003144131829969726,0.0016338678683542,124305.0,16394.78872622606,0.1318916272573594,13.18916272573594,_100,country
Burkina Faso,1994,national,consumption,52.73612228698114,18.64143588179901,0.0861849320512175,0.2590503919194228,5176886.0,1829952.2121429404,0.3534851283460637,35.348512834606375,_100,country
Burkina Faso,1998,national,consumption,40.45768671000925,13.275286585544979,0.0612534354700854,0.1870545121222636,4437691.0,1456129.2802717208,0.3281276862836373,32.81276862836373,_100,country
Burkina Faso,2003,national,consumption,15.87727255011741,4.04020334189316,0.0160803094681742,0.0534078238889734,2009209.0,511272.5417520139,0.25446458867744165,25.446458867744166,_100,country
Burkina Faso,2009,national,consumption,10.56885849583348,2.2510593272501302,0.0078292531534041,0.0284604477926266,1600241.0,340835.0987770829,0.21298985513874655,21.298985513874655,_100,country
Burkina Faso,2014,national,consumption,1.3478049709587099,0.15225148554507,0.0003044642846317301,0.0017105674185461,237025.0,26774.990400886818,0.11296272714222895,11.296272714222894,_100,country
Burkina Faso,2018,national,consumption,2.19124802777808,0.35945231084898,0.0009323754937436987,0.0042075622696329,432804.0,70997.1009635506,0.16403984474161654,16.403984474161653,_100,country
Bangladesh,1983,national,consumption,2.27395141601562,0.52313247027078,0.0025462265491593,0.0057939276428902,1958838.0,450639.3358897596,0.23005441792009323,23.005441792009325,_100,country
Bangladesh,1985,national,consumption,0.6385363769531199,0.11139368934405999,0.0004128868496975427,0.0012325049691747,579562.0,101105.56870488344,0.17445168714457374,17.445168714457374,_100,country
Bangladesh,1988,national,consumption,1.6820288085937398,0.2026805553509,0.0004787431386314295,0.0023486223032756,1651523.0,199004.6394587784,0.12049764941740346,12.049764941740346,_100,country
Bangladesh,1991,national,consumption,2.33442863132026,0.35074165548836,0.0008239443889514877,0.0040244256207783,2465136.0,370380.11920622265,0.15024733694458345,15.024733694458345,_100,country
Bangladesh,1995,national,consumption,1.30129784739926,0.17082390431216,0.00036855775262016935,0.0019431780213285,1498704.0,196737.77614429878,0.13127193638256707,13.127193638256706,_100,country
Bangladesh,2000,national,consumption,1.03456493741521,0.13690541828319,0.0003086319617530972,0.0015708750368462,1320703.0,174770.52994247747,0.13233144010612338,13.233144010612339,_100,country
Bangladesh,2005,national,consumption,0.35118826545934,0.04600987221383207,0.00010908390130593237,0.0005330735417366057,488276.0,63970.0581823561,0.13101208779943332,13.101208779943333,_100,country
Bangladesh,2010,national,consumption,0.20889346547858,0.024660499736398826,8.191729738797287e-05,0.0003266363104032099,308275.0,36392.839265954426,0.1180531644342046,11.80531644342046,_100,country
Bangladesh,2016,national,consumption,0.18262631037759,0.025528134512546603,6.030881628957394e-05,0.0002939399005841451,288508.0,40328.61960636886,0.13978336686112297,13.978336686112296,_100,country
Bulgaria,1989,national,consumption,0.028306884765625002,0.027306884765624994,0.0002630688476562499,0.0,2513.0,2424.024514716796,0.9645939175156372,96.45939175156371,_100,country
Bulgaria,1992,national,income,0.0,0.0,0.0,0.0,0.0,0.0,,,_100,country
Bulgaria,1994,national,consumption,0.13814819335936998,0.13714819335937,0.0013614819335937,0.0,11665.0,11580.232511154363,0.9927331771242489,99.2733177124249,_100,country
Bulgaria,1995,national,consumption,0.18978605935127,0.03487520775304614,0.00013022775771518534,0.0004535141388221069,15954.0,2931.633330110253,0.18375537984895657,18.375537984895658,_100,country
Bulgaria,1997,national,consumption,0.077125244140625,0.05635710651918349,0.0005535710651918349,0.0,6411.0,4684.441016706965,0.7306880387937864,73.06880387937863,_100,country
Bulgaria,2001,national,consumption,0.05362649148679448,0.009755254210005934,1.8516307869415444e-05,0.00010823271438352752,4295.0,781.3121621403535,0.18191202843780058,18.191202843780058,_100,country
Bulgaria,2003,national,consumption,0.0,0.0,0.0,0.0,0.0,0.0,,,_100,country
Bulgaria,2006,national,income,2.14933602087737,1.32354572803355,0.0097766641323533,0.02937728150521,163372.0,100603.0019678903,0.615790967655965,61.579096765596496,_100,country
Bulgaria,2007,national,consumption,0.13101867259613,0.024146071001733566,6.221327097513362e-05,0.0002811202031407356,9886.0,1821.9026708007834,0.18429118660740273,18.429118660740272,_100,country
Bulgaria,2007,national,income,0.59811980843958,0.2332896499857,0.0011832738134048,0.0033904822144181,45130.0,17602.492610438017,0.3900397210378466,39.00397210378466,_100,country
Bulgaria,2008,national,income,0.27491729823165,0.13643193748095,0.0008203229768108739,0.0016370975210665,20598.0,10222.246139242043,0.49627372265472586,49.62737226547259,_100,country
Bulgaria,2009,national,income,0.09645986957046472,0.01795386164204132,0.0001181705744097954,0.00024917818369613547,7181.0,1336.5649962406303,0.1861251909539939,18.612519095399392,_100,country
Bulgaria,2010,national,income,0.39475778343508,0.10659985901205,0.0003975089585045216,0.0012515746201412,29195.0,7883.69810709658,0.270035900225949,27.0035900225949,_100,country
Bulgaria,2011,national,income,0.73168725361118,0.32584499040088,0.0023415584678345,0.0020480830353052,53767.0,23944.15866622518,0.4453318702219796,44.533187022197964,_100,country
Bulgaria,2012,national,income,0.49463664271869,0.28206158087412003,0.0022016211770556,0.0028585626013686,36138.0,20607.10318969263,0.5702336374368429,57.023363743684286,_100,country
