Nicaragua,Nicaragua
Niger,Niger
Nigeria,Nigeria
Niue,Niue
North Macedonia,North Macedonia
Norway,Norway
Oman,Oman
Pakistan,Pakistan
Palau,Palau
Panama,Panama
Papua New Guinea,Papua New Guinea
Paraguay,Paraguay
Peru,Peru
Philippines,Philippines
Poland,Poland
Portugal,Portugal
Qatar,Qatar
Republic of Korea,South Korea
Republic of Moldova,Moldova
Romania,Romania
Russian Federation,Russia
Rwanda,Rwanda
Saint Kitts and Nevis,Saint Kitts and Nevis
Saint Lucia,Saint Lucia
Saint Vincent and the Grenadines,Saint Vincent and the Grenadines
Samoa,Samoa
San Marino,San Marino
Sao Tome and Principe,Sao Tome and Principe
Saudi Arabia,Saudi Arabia
Senegal,Senegal
Serbia,Serbia
Seychelles,Seychelles
Sierra Leone,Sierra Leone
Singapore,Singapore
Slovakia,Slovakia
Slovenia,Slovenia
Solomon Islands,Solomon Islands
Somalia,Somalia
South Africa,South Africa
South Sudan,South Sudan
Spain,Spain
Sri Lanka,Sri Lanka
Sudan,Sudan
Suriname,Suriname
Sweden,Sweden
Switzerland,Switzerland
Syrian Arab Republic,Syria
Tajikistan,Tajikistan
Thailand,Thailand
Timor-Leste,Timor
Togo,Togo
Tonga,Tonga
Trinidad and Tobago,Trinidad and Tobago
Tunisia,Tunisia
Turkey,Turkey
Turkmenistan,Turkmenistan
Tuvalu,Tuvalu
Uganda,Uganda
Ukraine,Ukraine
United Arab Emirates,United Arab Emirates
United Kingdom of Great Britain and Northern Ireland,United Kingdom
United Republic of Tanzania,Tanzania
United States of America,United States
Uruguay,Uruguay
Uzbekistan,Uzbekistan
Vanuatu,Vanuatu
Venezuela (Bolivarian Republic of),Venezuela
Viet Nam,Vietnam
Yemen,Yemen
Zambia,Zambia
Zimbabwe,Zimbabwe
Cote d'Ivoire,Cote d'Ivoire
Democratic Republic of Congo,Democratic Republic of Congo
Iran,Iran
Laos,Laos
Syria,Syria
World,World
Pakistan,Pakistan
Afghanistan,Afghanistan
Malawi,Malawi
Nigeria3,Nigeria
Iran,Iran
Total (Type1),World
Pakistan,Pakistan
Afghanistan,Afghanistan
Malawi,Malawi
Nigeria3,Nigeria
Iran,Iran
Total (Type1),World
Pakistan,Pakistan
Afghanistan,Afghanistan
Malawi,Malawi
Nigeria3,Nigeria
Iran,Iran
Total (Type1),World
Pakistan,Pakistan
Afghanistan,Afghanistan
Malawi,Malawi
Nigeria3,Nigeria
Iran,Iran
Total (Type1),World
Pakistan,Pakistan
Afghanistan,Afghanistan
Malawi,Malawi
Nigeria3,Nigeria
Iran,Iran
Total (Type1),World
Pakistan,Pakistan
Afghanistan,Afghanistan
Malawi,Malawi
Nigeria3,Nigeria
Iran,Iran
Total (Type1),World
Angola,Angola
Angola,Angola
Benin,Benin
Benin,Benin
Benin,Benin
Burkina Faso,Burkina Faso
Burkina Faso,Burkina Faso
Burkina Faso,Burkina Faso
Cameroon,Cameroon
Cameroon,Cameroon
Central African Republic,Central African Republic
Central African Republic,Central African Republic
Chad,Chad
Chad,Chad
China,China
Congo,Congo
Congo,Congo
Côte d'Ivoire,Cote d'Ivoire
DR Congo,Democratic Republic of Congo
DR Congo,Democratic Republic of Congo
DR Congo,Democratic Republic of Congo
DR Congo,Democratic Republic of Congo
DR Congo,Democratic Republic of Congo
Ethiopia,Ethiopia
Ethiopia,Ethiopia
Ethiopia,Ethiopia
Ghana,Ghana
Ghana,Ghana
Guinea,Guinea
Guinea,Guinea
Guinea-Bissau,Guinea-Bissau
Indonesia,Indonesia
Laos,Laos
Liberia,Liberia
Madagascar,Madagascar
Madagascar,Madagascar
Malaysia,Malaysia
Malaysia,Malaysia
Mali,Mali
Mozambique,Mozambique
Mozambique,Mozambique
Myanmar,Myanmar
Niger,Niger
Niger,Niger
Niger,Niger
Niger,Niger
Nigeria,Nigeria
Nigeria,Nigeria
Nigeria,Nigeria
Nigeria,Nigeria
Nigeria,Nigeria
PNG,Papua New Guinea
Philippines,Philippines
Philippines,Philippines
Senegal,Senegal
Sierra Leone,Sierra Leone
Sierra Leone,Sierra Leone
Somalia,Somalia
Somalia,Somalia
Somalia,Somalia
Somalia,Somalia
South Sudan,South Sudan
South Sudan,South Sudan
Sudan,Sudan
Syria,Syria
Tajikistan,Tajikistan
Tajikistan,Tajikistan
Togo,Togo
Togo,Togo
Total type 1,World
Total type 1,World
Total type 1,World
Total type 1,World
Total type 1,World
Total type 1,World
Total type 2,World
Total type 2,World
Total type 2,World
Total type 2,World
Total type 2,World
Total type 2,World
Total type 3,World
Total type 3,World
Total type 3,World
Total type 3,World
Total type 3,World
Total type 3,World
Ukraine,Ukraine
Yemen,Yemen
Yemen,Yemen
Yemen,Yemen
Zambia,Zambia
Israel4,Israel
Total,World
West Bank and Gaza,Palestine
DRC,Democratic Republic of Congo
CAR,Central African Republic
Palestine,Palestine
Bolivia,Bolivia
Brunei,Brunei
Cape Verde,Cape Verde
Carec,Carec_REGION
"China, Hong Kong SAR",Hong Kong
"China, Macao SAR",Macao
Czech Republic,Czechia
Libyan Arab Jamahiriya,Libya
Moldova,Moldova
Pacific Island Countries,Pacific Island Countries_REGION
Reunion,Reunion
Saint Helena,Saint Helena
Swaziland,Eswatini
The former Yugoslav Republic of Macedonia,North Macedonia
United Kingdom,United Kingdom
Venezuela,Venezuela
Yugoslavia,Yugoslavia
CAREC,Carec_REGION
Serbia and Montenegro,Serbia and Montenegro
Timor Leste,Timor
Pacific Island countries,Pacific Island Countries_REGION
American Samoa,American Samoa
Anguilla,Anguilla
Cayman Islands,Cayman Islands
French Guiana,French Guiana
French Polynesia,French Polynesia
Guam,Guam
Hong Kong,Hong Kong
Macao,Macao
Micronesia,Micronesia (country)
Montserrat,Montserrat
New Caledonia,New Caledonia
North Korea,North Korea
Northern Mariana Islands,Northern Mariana Islands
Puerto Rico,Puerto Rico
Russia,Russia
South Korea,South Korea
Tanzania,Tanzania
Timor,Timor
Tokelau,Tokelau
Turks and Caicos Islands,Turks and Caicos Islands
United States,United States
Vietnam,Vietnam
Wallis and Futuna,Wallis and Futuna
